layer5,"[('ǒ', 0.92), ('ֵ', 0.62), ('нциклопеди', 0.41), ('quelle', 0.38), ('lab', 0.37), ('suivante', 0.37), ('sierp', 0.37), ('indeed', 0.35), ('oro', 0.33), ('lat', 0.33)]","[('indeed', 1.1), ('ǒ', 0.59), ('ént', 0.46), ('times', 0.41), ('заня', 0.32), ('General', 0.31), ('espèce', 0.26), ('simple', 0.24), ('фек', 0.23), ('eng', 0.21)]","[('logs', 1.08), ('contra', 0.98), ('ione', 0.67), ('uent', 0.6), ('MainActivity', 0.56), ('stability', 0.52), ('nt', 0.51), ('Lloyd', 0.49), ('ña', 0.39), ('лом', 0.37)]","[('ént', 1.65), ('autore', 0.92), ('times', 0.67), ('ǒ', 0.47), ('atge', 0.44), ('Gary', 0.43), ('indeed', 0.38), ('older', 0.37), ('god', 0.34), ('Gemeins', 0.31)]"
layer6,"[('_', 1.03), ('answer', 0.78), ('häng', 0.53), ('bos', 0.5), ('answers', 0.49), ('candid', 0.44), ('anst', 0.38), ('VALUES', 0.33), ('lande', 0.29), (')--(', 0.27)]","[('ént', 2.29), ('autore', 0.77), ('indeed', 0.65), ('ña', 0.55), ('фере', 0.52), ('ǒ', 0.5), ('fen', 0.35), ('invol', 0.32), ('acquaint', 0.31), ('Gary', 0.28)]","[('Commons', 1.66), ('assa', 0.86), ('oggle', 0.79), ('Baker', 0.73), ('ouri', 0.63), ('bourg', 0.5), ('Пе', 0.42), ('ġ', 0.4), ('noreferrer', 0.34), ('dorf', 0.32)]","[('connexes', 1.44), ('фере', 1.06), ('ña', 0.62), ('oci', 0.58), ('lain', 0.57), ('penas', 0.5), ('icamente', 0.44), ('avas', 0.42), ('живело', 0.41), ('arina', 0.4)]"
layer7,"[('acci', 1.86), ('平', 0.65), ('witz', 0.54), ('answer', 0.48), ('oro', 0.46), ('alg', 0.43), ('delta', 0.41), ('choices', 0.4), ('ú', 0.37), ('hat', 0.37)]","[('ña', 2.11), ('arina', 1.17), ('фере', 0.82), ('indeed', 0.73), ('ént', 0.55), ('lain', 0.49), ('пе', 0.46), ('oci', 0.44), ('partiellement', 0.43), ('penas', 0.41)]","[('nitz', 11.75), ('berts', 2.62), ('Hr', 0.82), ('�', 0.76), ('eca', 0.49), ('références', 0.45), ('Laur', 0.36), ('Err', 0.29), ('Lyn', 0.27), ('iros', 0.27)]","[('arina', 1.63), ('imore', 1.0), ('irtual', 0.91), ('penas', 0.76), ('Gary', 0.67), ('cot', 0.59), ('reten', 0.47), ('lain', 0.45), ('посе', 0.41), ('iras', 0.41)]"
layer8,"[('hands', 1.17), ('organ', 0.71), ('standing', 0.63), ('mult', 0.42), ('дян', 0.4), ('rt', 0.39), ('cultiv', 0.37), ('ány', 0.37), ('olf', 0.35), ('cul', 0.34)]","[('arina', 1.24), ('Eliz', 0.53), ('imo', 0.47), ('imore', 0.42), ('irtual', 0.42), ('komt', 0.38), ('ツ', 0.37), ('Gary', 0.35), ('fen', 0.34), ('indeed', 0.3)]","[('rid', 1.62), ('bur', 1.12), ('ias', 0.97), ('nak', 0.88), ('bur', 0.8), ('pit', 0.74), ('(', 0.47), ('inge', 0.45), ('/', 0.42), ('expl', 0.41)]","[('irtual', 1.56), ('onas', 1.09), ('compression', 0.91), ('aria', 0.74), ('komt', 0.71), ('properly', 0.49), ('(', 0.46), ('Gary', 0.41), ('bur', 0.4), ('invol', 0.38)]"
layer9,"[('answered', 0.98), ('tact', 0.79), ('지', 0.74), ('za', 0.51), ('<s>', 0.45), ('ulk', 0.44), ('Aqu', 0.37), ('jsp', 0.35), ('urk', 0.33), ('temporal', 0.33)]","[('compression', 2.17), ('jur', 0.68), ('(', 0.62), ('j', 0.52), ('arina', 0.52), ('ac', 0.45), ('difference', 0.45), ('komt', 0.42), ('ân', 0.35), ('com', 0.34)]","[('ports', 1.56), ('гани', 1.28), ('sin', 0.8), ('guide', 0.78), ('DECLARE', 0.71), ('](/', 0.63), ('gan', 0.56), ('ome', 0.55), ('yond', 0.54), ('arios', 0.51)]","[('arina', 3.79), ('LD', 0.77), ('Gast', 0.43), ('Dre', 0.42), ('type', 0.38), ('times', 0.35), ('fik', 0.33), ('Cris', 0.33), ('Front', 0.27), ('Front', 0.26)]"
layer10,"[('inas', 1.7), ('middle', 1.25), ('Ge', 1.17), ('indeed', 1.11), ('externos', 1.08), ('iker', 0.95), ('Ped', 0.85), ('governor', 0.72), ('Hou', 0.6), ('gepubliceerd', 0.57)]","[('arina', 0.97), ('atge', 0.64), ('difference', 0.41), ('type', 0.37), ('none', 0.36), ('sorry', 0.34), ('Par', 0.31), ('Zar', 0.31), ('indeed', 0.31), ('adora', 0.31)]","[('Bio', 0.92), ('apes', 0.84), ('Connect', 0.74), ('opus', 0.72), ('Claude', 0.55), ('bio', 0.46), ('formal', 0.41), ('citiz', 0.4), ('wid', 0.35), ('unta', 0.35)]","[('개', 0.52), ('priv', 0.49), ('door', 0.42), ('пе', 0.36), ('sud', 0.33), ('meta', 0.3), ('complement', 0.3), ('Connect', 0.29), ('Jay', 0.27), ('Third', 0.26)]"
layer11,"[('schau', 0.88), ('kb', 0.85), ('ARN', 0.59), ('UTF', 0.5), ('Text', 0.45), ('phia', 0.44), ('scheidung', 0.43), ('paździer', 0.4), ('erdings', 0.4), ('uge', 0.32)]","[('Jay', 0.64), ('door', 0.5), ('complement', 0.5), ('개', 0.49), ('priv', 0.47), ('phia', 0.41), ('пе', 0.4), ('♭', 0.31), ('inta', 0.29), ('atge', 0.28)]","[('indu', 2.35), ('amet', 2.05), ('techni', 0.97), ('teck', 0.88), ('alia', 0.74), ('maste', 0.64), ('Rost', 0.64), ('tml', 0.56), ('ز', 0.53), (""`'"", 0.5)]","[('пе', 0.67), ('引', 0.54), ('Anth', 0.43), ('со', 0.4), ('ena', 0.35), ('Javascript', 0.31), ('educated', 0.29), ('ved', 0.28), ('exped', 0.27), ('hens', 0.27)]"
layer12,"[('мо', 2.02), ('rör', 1.8), ('Wol', 1.26), ('holm', 0.96), ('VM', 0.88), ('alion', 0.73), ('gepubliceerd', 0.69), ('three', 0.64), ('iemann', 0.59), ('iman', 0.56)]","[('ahl', 0.63), ('ler', 0.62), ('holm', 0.51), ('引', 0.43), ('Como', 0.4), ('Anth', 0.38), ('hens', 0.32), ('third', 0.3), ('рес', 0.28), ('ena', 0.28)]","[('bert', 1.14), ('apt', 0.91), ('orp', 0.75), ('ust', 0.69), ('Ri', 0.54), ('inus', 0.53), ('口', 0.39), ('anas', 0.34), ('offset', 0.34), ('oz', 0.3)]","[('Far', 0.95), ('organ', 0.77), ('Mass', 0.76), ('引', 0.49), ('apt', 0.46), ('Par', 0.38), ('ollar', 0.35), ('ast', 0.35), ('ân', 0.35), ('ast', 0.34)]"
layer13,"[('neur', 0.89), ('line', 0.43), ('illon', 0.41), ('rela', 0.37), ('lish', 0.37), ('correctly', 0.36), ('sole', 0.36), ('ichen', 0.35), ('endet', 0.32), ('ň', 0.32)]","[('organ', 2.51), ('ler', 0.63), ('引', 0.63), ('Mass', 0.58), ('ved', 0.49), ('saf', 0.42), ('э', 0.42), ('ollar', 0.41), ('Par', 0.39), ('criter', 0.35)]","[('raph', 1.24), ('dy', 1.01), ('овин', 1.01), ('aglia', 1.0), ('ber', 0.66), ('瀬', 0.65), ('bridge', 0.48), ('Mam', 0.48), ('вич', 0.46), ('ITY', 0.45)]","[('organ', 1.75), ('ân', 0.7), ('monot', 0.69), ('ニ', 0.66), ('dét', 0.66), ('anga', 0.58), ('saf', 0.56), ('rian', 0.5), ('э', 0.5), ('Mass', 0.46)]"
layer14,"[('ício', 0.77), ('esterni', 0.63), ('oge', 0.59), ('нь', 0.51), ('acent', 0.45), ('etapa', 0.43), ('ény', 0.4), ('enix', 0.39), ('XY', 0.38), ('gemeinde', 0.37)]","[('monot', 2.07), ('organ', 0.9), ('verd', 0.66), ('criter', 0.64), ('anga', 0.62), ('引', 0.57), ('ange', 0.46), ('дей', 0.44), ('ść', 0.39), ('aly', 0.38)]","[('if', 2.79), ('fac', 1.42), ('leid', 1.37), ('ély', 0.82), ('cono', 0.67), ('tid', 0.59), ('person', 0.58), ('ict', 0.51), ('nak', 0.5), ('eria', 0.46)]","[('organ', 1.74), ('monot', 0.66), ('runner', 0.46), ('respond', 0.44), ('ân', 0.42), ('anga', 0.36), ('сы', 0.33), ('compat', 0.3), ('firing', 0.29), ('Sof', 0.29)]"
layer15,"[('externos', 2.47), ('scheid', 2.34), ('ответ', 0.97), ('psum', 0.94), ('einmal', 0.57), ('rw', 0.49), ('ilus', 0.49), ('rt', 0.48), ('onderwerp', 0.47), ('fw', 0.45)]","[('organ', 1.08), ('anga', 0.64), ('aly', 0.63), ('_', 0.61), ('Sof', 0.58), ('Ziel', 0.58), ('Fab', 0.47), ('Shang', 0.47), ('rt', 0.46), ('__', 0.38)]","[('Dal', 5.09), ('nez', 1.32), ('brie', 1.26), ('wod', 1.15), ('ió', 0.82), ('ów', 0.75), ('dal', 0.63), ('jango', 0.51), ('sono', 0.47), ('zig', 0.43)]","[('organ', 1.55), ('_', 1.13), ('Fab', 1.09), ('anga', 0.99), ('riter', 0.74), ('H', 0.6), ('camb', 0.59), ('Ziel', 0.57), ('riteria', 0.54), ('Wol', 0.51)]"
layer16,"[('bast', 1.6), ('iast', 1.4), ('Borg', 0.89), ('feld', 0.86), ('nat', 0.6), ('rails', 0.57), ('aze', 0.54), ('kern', 0.39), ('Α', 0.39), ('фере', 0.37)]","[('organ', 1.38), ('anga', 1.0), ('Ziel', 0.78), ('H', 0.7), ('Shang', 0.58), ('cho', 0.47), ('_', 0.46), ('选', 0.46), ('aly', 0.42), ('riter', 0.37)]","[('SA', 0.94), ('otal', 0.93), ('imped', 0.85), ('стви', 0.83), ('quelle', 0.74), ('gresql', 0.67), ('obst', 0.54), ('ken', 0.51), ('ango', 0.49), ('ум', 0.38)]","[('A', 0.94), ('Hed', 0.61), ('_', 0.61), ('ân', 0.5), ('cho', 0.49), ('H', 0.47), ('Kal', 0.43), ('organ', 0.41), ('aly', 0.39), ('ogo', 0.39)]"
layer17,"[('�', 1.54), ('label', 1.16), ('unde', 1.02), ('D', 0.82), ('abe', 0.58), ('ebol', 0.53), ('ske', 0.49), ('Label', 0.47), ('UND', 0.45), ('label', 0.4)]","[('cho', 1.0), ('D', 0.96), ('A', 0.95), ('_', 0.47), ('arta', 0.43), ('organ', 0.42), ('b', 0.41), ('Wol', 0.37), ('aly', 0.37), ('cian', 0.35)]","[('Lan', 1.59), ('Sank', 1.11), ('yn', 1.0), ('mut', 0.85), ('txt', 0.55), ('ii', 0.41), ('Kultur', 0.36), ('base', 0.33), ('Tras', 0.33), ('ends', 0.33)]","[('cho', 2.99), ('D', 1.16), ('A', 1.12), ('b', 0.9), ('emb', 0.72), ('cian', 0.72), ('ân', 0.51), ('cho', 0.49), ('änner', 0.48), ('选', 0.41)]"
layer18,"[('alphabet', 30.33), ('#', 8.76), ('letter', 5.89), ('A', 4.78), ('A', 2.82), ('none', 1.89), ('А', 1.8), ('А', 0.86), ('#(', 0.77), ('letters', 0.74)]","[('A', 10.86), ('cho', 4.7), ('#', 2.1), ('A', 2.03), ('none', 1.38), ('А', 1.04), ('None', 0.9), ('选', 0.67), ('b', 0.59), ('änner', 0.55)]","[('aff', 1.25), ('connexes', 1.24), ('Alc', 1.01), ('iből', 1.01), ('Stim', 0.99), ('kee', 0.75), ('circle', 0.75), ('="".', 0.66), ('式', 0.64), ('bis', 0.61)]","[('A', 8.49), ('cho', 3.91), ('选', 2.36), ('A', 1.75), ('answer', 1.22), ('option', 1.06), ('emb', 0.98), ('Answer', 0.96), ('aly', 0.94), ('Cho', 0.84)]"
layer19,"[('AD', 4.98), ('A', 2.42), ('A', 2.41), ('CD', 1.53), ('AC', 1.07), ('AD', 0.96), ('CA', 0.79), ('ア', 0.66), ('bez', 0.6), ('iframe', 0.6)]","[('A', 34.38), ('A', 7.89), ('А', 1.65), ('aly', 1.4), ('选', 0.97), ('cho', 0.84), ('option', 0.82), ('Option', 0.58), ('Answer', 0.55), ('emb', 0.51)]","[('�', 1.57), ('automat', 1.02), ('orsz', 0.89), ('͡', 0.58), ('gens', 0.57), ('би', 0.55), ('ἱ', 0.54), ('firefox', 0.49), ('eil', 0.48), ('ж', 0.46)]","[('A', 15.59), ('A', 5.16), ('aly', 2.99), ('cho', 1.3), ('А', 1.1), ('Answer', 0.97), ('Cho', 0.74), ('选', 0.69), ('option', 0.69), ('b', 0.66)]"
layer20,"[('D', 98.38), ('D', 1.61), ('Д', 0.01), ('DS', 0.0), ('Д', 0.0), ('d', 0.0), ('DE', 0.0), ('DM', 0.0), ('DR', 0.0), ('DM', 0.0)]","[('A', 17.92), ('D', 17.19), ('A', 7.41), ('А', 1.35), ('aly', 1.31), ('D', 1.08), ('b', 0.61), ('А', 0.54), ('Answer', 0.49), ('none', 0.48)]","[('ECT', 0.71), ('QU', 0.7), ('каз', 0.69), ('ель', 0.69), ('cation', 0.64), ('ipo', 0.6), ('ะ', 0.55), ('vre', 0.52), ('icut', 0.46), ('rir', 0.4)]","[('D', 13.86), ('A', 4.74), ('A', 4.52), ('b', 2.84), ('D', 1.71), ('aly', 1.64), ('А', 0.87), ('none', 0.65), ('DA', 0.59), ('answer', 0.47)]"
layer21,"[('D', 100.0), ('C', 0.0), ('D', 0.0), ('Д', 0.0), ('Des', 0.0), ('Deep', 0.0), ('Cap', 0.0), ('Ц', 0.0), ('Cap', 0.0), ('CD', 0.0)]","[('D', 88.89), ('D', 1.83), ('A', 0.44), ('A', 0.43), ('b', 0.42), ('C', 0.12), ('aly', 0.12), ('answer', 0.1), ('DA', 0.08), ('А', 0.08)]","[('A', 98.81), ('A', 0.16), ('А', 0.14), ('phia', 0.02), ('wick', 0.01), ('ABC', 0.01), ('BB', 0.01), ('upp', 0.01), ('А', 0.01), ('AB', 0.01)]","[('D', 43.16), ('A', 40.49), ('A', 5.52), ('А', 1.04), ('D', 0.96), ('C', 0.36), ('А', 0.18), ('b', 0.18), ('B', 0.14), ('aly', 0.12)]"
layer22,"[('A', 37.62), ('III', 1.06), ('atol', 0.91), ('externes', 0.77), ('良', 0.67), ('B', 0.51), ('A', 0.46), ('iformes', 0.39), ('CTYPE', 0.36), ('abord', 0.33)]","[('A', 81.77), ('D', 10.96), ('A', 4.04), ('А', 0.54), ('D', 0.21), ('C', 0.14), ('B', 0.14), ('А', 0.06), ('letter', 0.05), ('b', 0.05)]","[('ǧ', 0.9), ('numer', 0.75), ('delayed', 0.68), ('ensus', 0.59), ('joined', 0.51), ('sig', 0.5), ('ąg', 0.49), ('Vor', 0.49), ('pav', 0.44), ('ąż', 0.42)]","[('D', 47.67), ('A', 19.31), ('A', 3.44), ('D', 2.2), ('C', 1.93), ('А', 1.84), ('B', 0.39), ('C', 0.23), ('А', 0.2), ('letter', 0.19)]"
layer23,"[('bone', 0.6), ('éric', 0.57), ('ango', 0.38), ('enen', 0.23), ('uur', 0.22), ('edia', 0.21), ('unker', 0.2), ('Night', 0.19), ('års', 0.18), ('AML', 0.18)]","[('D', 38.89), ('A', 18.71), ('A', 3.45), ('C', 1.81), ('А', 1.65), ('D', 1.42), ('B', 0.4), ('C', 0.29), ('А', 0.25), ('abord', 0.22)]","[('зо', 1.54), ('št', 1.02), ('Janeiro', 0.62), ('tu', 0.59), ('adi', 0.53), ('anter', 0.52), ('ContentView', 0.44), ('iech', 0.42), ('spo', 0.35), ('jango', 0.35)]","[('A', 18.74), ('D', 16.18), ('A', 7.62), ('А', 2.01), ('D', 1.77), ('C', 1.07), ('B', 0.56), ('А', 0.45), ('none', 0.4), ('b', 0.34)]"
layer24,"[('A', 14.4), ('A', 1.13), ('А', 0.68), ('TT', 0.27), ('jsp', 0.26), ('Spart', 0.17), ('lop', 0.16), ('Slo', 0.16), ('ile', 0.16), ('TE', 0.15)]","[('A', 48.06), ('A', 11.64), ('D', 6.73), ('А', 3.02), ('D', 1.05), ('C', 0.71), ('А', 0.38), ('B', 0.24), ('C', 0.22), ('none', 0.18)]","[('A', 72.42), ('A', 22.77), ('А', 1.03), ('teger', 0.22), ('а', 0.21), ('Veg', 0.1), ('itzer', 0.04), ('А', 0.03), ('ktur', 0.03), ('pois', 0.03)]","[('A', 77.82), ('A', 15.72), ('А', 2.32), ('D', 0.4), ('А', 0.16), ('а', 0.06), ('D', 0.06), ('а', 0.06), ('ā', 0.04), ('Α', 0.03)]"
layer25,"[('//', 99.99), ('//', 0.01), ('{', 0.0), ('///', 0.0), ('////', 0.0), ('\\\\', 0.0), ('///', 0.0), ('////////', 0.0), ('/', 0.0), ('•', 0.0)]","[('A', 73.35), ('A', 17.74), ('А', 2.65), ('D', 0.47), ('А', 0.18), ('D', 0.09), ('а', 0.09), ('а', 0.08), ('//', 0.07), ('ā', 0.05)]","[('B', 1.13), ('ogo', 0.93), ('ellig', 0.9), ('gele', 0.57), ('edeut', 0.56), ('Geographic', 0.56), ('uning', 0.53), ('jin', 0.53), ('Kö', 0.52), ('ög', 0.48)]","[('A', 78.91), ('A', 14.73), ('А', 2.15), ('А', 0.19), ('D', 0.14), ('C', 0.07), ('а', 0.06), ('B', 0.06), ('//', 0.05), ('а', 0.05)]"
layer26,"[('D', 72.96), ('A', 0.35), (""'"", 0.35), ('""', 0.14), ('B', 0.13), ('Warren', 0.11), ('law', 0.11), ('E', 0.09), ('面', 0.08), ('C', 0.07)]","[('A', 83.16), ('A', 11.03), ('А', 1.65), ('D', 0.75), ('А', 0.14), ('B', 0.1), ('C', 0.09), ('а', 0.04), ('а', 0.04), ('//', 0.04)]","[('s', 5.48), ('ima', 1.36), ('aza', 1.2), ('lets', 0.82), ('utter', 0.77), ('ena', 0.76), ('imet', 0.64), ('ster', 0.55), ('atia', 0.46), ('ча', 0.41)]","[('A', 82.56), ('A', 13.24), ('А', 1.37), ('D', 0.56), ('А', 0.14), ('C', 0.09), ('B', 0.06), ('а', 0.05), ('а', 0.05), ('ā', 0.03)]"
layer27,"[('turns', 2.95), (':', 1.5), ('has', 0.56), (':', 0.44), ('()', 0.43), ('�', 0.42), ('must', 0.4), (':\u2009', 0.4), ('wire', 0.37), ('turno', 0.36)]","[('A', 83.41), ('A', 11.62), ('А', 1.46), ('D', 0.69), ('А', 0.14), ('C', 0.12), ('B', 0.09), ('а', 0.07), ('а', 0.05), ('//', 0.03)]","[('macht', 1.91), ('ulas', 1.87), ('into', 1.16), ('voc', 1.13), ('into', 1.01), ('ees', 0.98), ('ogle', 0.94), ('etten', 0.89), ('cios', 0.8), ('kem', 0.74)]","[('A', 56.84), ('A', 34.37), ('D', 1.74), ('А', 1.7), ('B', 0.32), ('C', 0.26), ('А', 0.21), ('а', 0.09), ('а', 0.05), ('//', 0.05)]"
layer28,"[('A', 73.34), ('D', 26.48), ('B', 0.18), ('A', 0.0), ('C', 0.0), ('А', 0.0), ('Д', 0.0), ('D', 0.0), ('B', 0.0), ('Avenue', 0.0)]","[('A', 89.31), ('A', 6.87), ('D', 2.97), ('А', 0.41), ('B', 0.23), ('C', 0.08), ('А', 0.02), ('D', 0.01), ('B', 0.0), ('C', 0.0)]","[('–', 1.34), ('—', 1.05), ('defn', 0.99), ('ás', 0.89), ('ens', 0.66), ('def', 0.66), ('abandon', 0.65), ('×', 0.59), ('->', 0.53), ('A', 0.46)]","[('A', 87.43), ('A', 11.78), ('D', 0.3), ('А', 0.26), ('B', 0.09), ('C', 0.04), ('А', 0.01), ('B', 0.01), ('D', 0.01), ('C', 0.0)]"
layer29,"[('�', 26.91), ('�', 24.22), ('✔', 9.31), ('�', 2.97), ('✅', 1.14), ('ak', 0.58), ('☆', 0.51), ('✿', 0.48), ('\u200d', 0.44), ('�', 0.39)]","[('A', 79.93), ('A', 18.67), ('А', 0.53), ('D', 0.38), ('B', 0.15), ('C', 0.07), ('А', 0.04), ('B', 0.02), ('D', 0.01), ('а', 0.01)]","[('1', 8.73), ('-', 1.44), ('8', 1.11), ('6', 1.11), ('_', 0.99), ('th', 0.87), ('7', 0.76), ('5', 0.6), ('¬', 0.53), ('0', 0.53)]","[('A', 58.69), ('A', 38.83), ('А', 1.0), ('D', 0.42), ('B', 0.17), ('B', 0.11), ('А', 0.11), ('D', 0.07), ('C', 0.04), ('а', 0.04)]"
layer30,"[('unos', 1.06), ('ryty', 0.76), ('лен', 0.58), ('коно', 0.51), ('р', 0.49), ('\x91', 0.42), ('ffe', 0.4), ('utos', 0.39), ('{', 0.38), ('ysz', 0.38)]","[('A', 48.65), ('A', 47.0), ('А', 1.35), ('D', 0.36), ('B', 0.29), ('B', 0.13), ('А', 0.1), ('D', 0.08), ('{', 0.07), ('C', 0.06)]","[('\n', 47.3), ('I', 21.44), (',', 15.88), ('(', 3.63), ('0', 1.74), ('1', 1.54), ('from', 1.42), ('2', 0.98), ('and', 0.79), ('-', 0.74)]","[('A', 88.91), ('A', 7.91), ('D', 1.14), ('B', 1.09), ('C', 0.2), ('А', 0.14), ('{', 0.06), ('�', 0.05), ('\n', 0.04), ('B', 0.03)]"
layer31,"[('', 99.03), (' ', 0.01), (':', 0.01), ('bid', 0.01), ('1', 0.01), ('(', 0.01), ('2', 0.0), ('0', 0.0), ('/', 0.0), (')', 0.0)]","[('A', 83.2), ('A', 11.16), ('B', 2.25), ('D', 1.41), ('C', 0.41), ('А', 0.18), ('\n', 0.14), ('{', 0.13), ('(', 0.13), ('�', 0.1)]","[('textt', 13.19), ('Ḩ', 5.69), ('archivi', 2.8), ('geprüft', 2.47), ('beskre', 1.68), ('ungsseite', 1.61), ('ALSE', 1.17), ('Хронологија', 1.16), ('makeText', 0.84), ('kwiet', 0.82)]","[('A', 83.84), ('�', 4.61), ('B', 3.04), ('D', 2.19), ('{', 2.12), ('\n', 1.22), ('�', 0.69), ('C', 0.55), ('(', 0.33), ('А', 0.23)]"
Layer,Attention mechanism,Intermediate residual stream,MLP output,Block output
layer0,"[('пута', 11.69), ('archivi', 4.56), ('partiellement', 4.45), ('textt', 1.73), ('sier', 1.12), ('totalité', 0.93), ('konn', 0.84), ('Sito', 0.83), ('embros', 0.8), ('Portail', 0.72)]","[('пута', 26.27), ('partiellement', 2.22), ('sterd', 0.7), ('сылки', 0.65), ('bolds', 0.63), ('Censo', 0.52), ('empre', 0.51), ('писок', 0.4), ('cí', 0.39), ('totalité', 0.36)]","[('пута', 2.65), ('partiellement', 0.75), ('сылки', 0.68), ('penas', 0.63), ('schap', 0.58), ('ént', 0.55), ('embros', 0.54), ('gmin', 0.48), ('virtuel', 0.45), ('textt', 0.4)]","[('пута', 19.28), ('partiellement', 2.33), ('сылки', 1.02), ('sterd', 0.71), ('bolds', 0.6), ('cí', 0.59), ('洞', 0.42), ('empre', 0.41), ('ént', 0.4), ('virtuel', 0.39)]"
layer1,"[('%%%%', 1.61), ('pick', 0.85), ('Pick', 0.8), ('ˇ', 0.56), ('Û', 0.36), ('pick', 0.35), ('older', 0.27), ('⁻', 0.23), ('TRAN', 0.22), ('Kong', 0.21)]","[('пута', 2.27), ('Хронологија', 0.75), ('Oficina', 0.7), ('totalité', 0.69), ('partiellement', 0.63), ('сылки', 0.61), ('ә', 0.53), ('sterd', 0.4), ('cí', 0.38), ('sono', 0.37)]","[('Pil', 1.07), ('arde', 0.6), ('arda', 0.54), ('ardi', 0.48), ('abei', 0.42), ('ello', 0.39), ('iced', 0.38), ('Spr', 0.36), ('Pan', 0.34), ('usch', 0.28)]","[('sce', 0.4), ('sterd', 0.32), ('ént', 0.29), ('aucoup', 0.26), ('пута', 0.25), ('fen', 0.25), ('сылки', 0.25), ('partiellement', 0.23), ('ә', 0.21), ('overcome', 0.19)]"
layer2,"[('werb', 0.51), ('ǒ', 0.51), ('Rot', 0.42), ('aterra', 0.37), ('itore', 0.37), ('�', 0.36), ('kernel', 0.35), ('cui', 0.34), ('ölker', 0.33), ('�', 0.32)]","[('sce', 0.43), ('fen', 0.43), ('totalité', 0.35), ('sterd', 0.35), ('ченко', 0.28), ('ént', 0.26), ('virtuel', 0.25), ('overcome', 0.25), ('ǒ', 0.25), ('Хронологија', 0.22)]","[('iből', 4.13), ('anto', 2.14), ('◦', 1.9), ('xp', 1.14), ('onderwerp', 1.1), ('unda', 1.07), ('="".', 0.82), ('vano', 0.57), ('ональ', 0.57), ('❯', 0.54)]","[('Хронологија', 1.39), ('idense', 0.61), ('aucoup', 0.43), ('fen', 0.36), ('older', 0.28), ('gem', 0.26), ('ǒ', 0.25), ('geg', 0.25), ('sce', 0.23), ('irtual', 0.21)]"
layer3,"[('kar', 0.55), ('sudden', 0.5), ('veget', 0.36), ('bal', 0.31), ('�', 0.31), ('ore', 0.28), ('false', 0.26), ('vo', 0.25), ('Cha', 0.24), ('ale', 0.24)]","[('ǒ', 0.37), ('idense', 0.29), ('connexes', 0.24), ('fen', 0.23), ('orth', 0.22), ('straight', 0.22), ('autore', 0.22), ('rv', 0.21), ('Orth', 0.2), ('Jug', 0.2)]","[('neutral', 1.46), ('xt', 1.01), ('Murray', 0.88), ('oda', 0.7), ('nor', 0.6), ('正', 0.53), ('Cit', 0.49), ('ahn', 0.46), ('dry', 0.43), ('sec', 0.38)]","[('xt', 0.71), ('Carter', 0.39), ('purs', 0.28), ('Frank', 0.26), ('cí', 0.23), ('SOUR', 0.23), ('rv', 0.23), ('ң', 0.22), ('Hall', 0.21), ('ale', 0.2)]"
layer4,"[('sí', 0.91), ('questions', 0.74), ('Question', 0.63), ('satisf', 0.49), ('yes', 0.48), ('Gemeins', 0.45), ('Answer', 0.43), ('✓', 0.43), ('fog', 0.42), ('Answer', 0.4)]","[('orch', 0.56), ('Uni', 0.31), ('strip', 0.25), ('purs', 0.25), ('�', 0.23), ('уні', 0.23), ('orch', 0.2), ('indeed', 0.19), ('generalized', 0.18), ('Standard', 0.17)]","[('egen', 1.26), ('ég', 1.07), ('tegr', 0.48), ('verte', 0.46), ('Az', 0.39), ('stars', 0.39), ('deg', 0.33), ('Dum', 0.31), ('Gent', 0.3), ('Haz', 0.3)]","[('orch', 0.76), ('ént', 0.43), ('straightforward', 0.41), ('purs', 0.36), ('BR', 0.32), ('indeed', 0.31), ('eng', 0.29), ('Frank', 0.27), ('plug', 0.26), ('times', 0.25)]"
layer5,"[('нциклопеди', 1.03), ('sierp', 0.56), ('oro', 0.49), ('lat', 0.48), ('aje', 0.45), ('ֵ', 0.35), ('лено', 0.34), ('候', 0.34), ('isée', 0.32), ('RGB', 0.31)]","[('indeed', 1.02), ('ént', 0.67), ('ǒ', 0.35), ('orch', 0.29), ('elm', 0.27), ('ў', 0.25), ('plug', 0.24), ('eng', 0.22), ('straightforward', 0.22), ('sci', 0.22)]","[('logs', 1.59), ('stability', 0.57), ('NT', 0.52), ('nt', 0.5), ('Prin', 0.49), ('ican', 0.48), ('lices', 0.46), ('rin', 0.44), ('icon', 0.38), ('autore', 0.36)]","[('ént', 1.63), ('autore', 0.91), ('indeed', 0.4), ('atge', 0.34), ('Gary', 0.29), ('BR', 0.29), ('DR', 0.26), ('ǒ', 0.25), ('straightforward', 0.24), ('NF', 0.23)]"
