layer1,"[('%%%%', 2.48), ('kin', 1.49), ('ol', 1.12), ('pick', 1.07), ('▁Pick', 0.62), ('ˇ', 0.46), ('ing', 0.45), ('osa', 0.41), ('age', 0.38), ('ric', 0.38)]","[('1', 45.64), ('2', 24.32), ('3', 7.04), ('4', 3.8), ('0', 3.14), ('6', 3.1), ('5', 2.43), ('8', 2.36), ('7', 2.01), ('9', 1.39)]","[('2', 47.42), ('1', 18.98), ('6', 7.2), ('3', 5.31), ('5', 4.52), ('7', 3.51), ('4', 3.06), ('9', 1.39), ('8', 1.28), ('0', 0.32)]","[('1', 44.14), ('2', 38.51), ('3', 5.32), ('6', 3.05), ('4', 2.5), ('5', 2.03), ('7', 1.56), ('8', 1.16), ('0', 0.81), ('9', 0.77)]"
layer2,"[('▁tun', 0.87), ('▁kernel', 0.81), ('cv', 0.68), ('werb', 0.5), ('ölker', 0.46), ('rien', 0.37), ('▁cum', 0.37), ('olf', 0.36), ('▁cui', 0.36), ('▁im', 0.36)]","[('1', 31.28), ('2', 17.35), ('3', 5.93), ('4', 3.92), ('5', 3.49), ('6', 3.4), ('0', 2.98), ('8', 2.63), ('7', 2.51), ('9', 1.71)]","[('anto', 4.52), ('iből', 1.82), ('xp', 1.1), ('="".', 0.98), ('unda', 0.87), ('ello', 0.59), ('inture', 0.41), ('◦', 0.41), ('▁er', 0.38), ('icky', 0.37)]","[('1', 35.29), ('2', 14.9), ('3', 10.64), ('4', 6.09), ('5', 4.58), ('8', 4.1), ('7', 3.91), ('6', 3.6), ('0', 2.77), ('9', 0.91)]"
layer3,"[('▁sudden', 1.83), ('Filter', 0.77), ('▁noise', 0.7), ('智', 0.7), ('▁Bal', 0.63), ('subfigure', 0.5), ('▁mér', 0.47), ('beeld', 0.43), ('▁veget', 0.43), ('▁No', 0.41)]","[('1', 37.73), ('2', 20.72), ('3', 10.29), ('8', 4.42), ('4', 4.41), ('0', 3.6), ('6', 3.0), ('7', 2.96), ('5', 2.88), ('9', 1.01)]","[('▁neutral', 2.55), ('ë', 0.98), ('oda', 0.95), ('emy', 0.79), ('nor', 0.72), ('xt', 0.68), ('▁Murray', 0.63), ('▁Bres', 0.58), ('▁sec', 0.45), ('▁RE', 0.41)]","[('1', 35.92), ('2', 15.3), ('3', 9.75), ('0', 7.53), ('6', 4.79), ('4', 4.67), ('7', 4.24), ('5', 4.13), ('8', 2.37), ('9', 1.49)]"
layer4,"[('▁questions', 6.22), ('▁Question', 3.97), ('▁sí', 1.68), ('▁yes', 1.68), ('▁satisf', 0.97), ('ogle', 0.9), ('▁answers', 0.8), ('▁answered', 0.71), ('▁question', 0.67), ('Answer', 0.59)]","[('1', 40.94), ('2', 11.75), ('0', 5.74), ('3', 5.56), ('4', 5.19), ('5', 4.82), ('6', 4.24), ('7', 3.07), ('8', 2.53), ('9', 1.08)]","[('fol', 1.43), ('egen', 1.2), ('verte', 0.65), ('ég', 0.46), ('tegr', 0.46), ('éal', 0.39), ('▁times', 0.38), ('pecies', 0.35), ('▁Mill', 0.34), ('ób', 0.32)]","[('1', 32.66), ('2', 12.17), ('3', 10.08), ('8', 6.56), ('7', 5.36), ('6', 4.87), ('4', 4.22), ('0', 3.38), ('5', 3.07), ('9', 2.07)]"
layer5,"[('▁indeed', 0.73), ('ֵ', 0.7), ('ach', 0.69), ('▁sac', 0.59), ('▁bear', 0.54), ('ǒ', 0.5), ('BS', 0.5), ('▁Ng', 0.46), ('lab', 0.46), ('lat', 0.41)]","[('1', 36.76), ('2', 12.25), ('3', 7.97), ('8', 5.77), ('6', 4.56), ('0', 3.66), ('7', 3.62), ('4', 3.06), ('5', 2.46), ('9', 1.88)]","[('1', 2.1), ('logs', 1.25), ('nt', 1.17), ('ione', 1.14), ('▁contra', 1.08), ('2', 0.86), ('▁stability', 0.71), ('0', 0.68), ('▁MainActivity', 0.49), ('▁Lloyd', 0.49)]","[('1', 59.31), ('2', 14.32), ('3', 4.62), ('0', 4.26), ('6', 4.13), ('8', 3.58), ('7', 2.51), ('4', 2.18), ('5', 1.69), ('9', 1.3)]"
layer6,"[('▁_', 7.74), ('▁answer', 3.23), ('▁most', 1.66), ('▁answers', 1.37), ('▁respond', 1.23), ('▁concentr', 0.73), ('▁candid', 0.62), ('▁concept', 0.47), ('▁values', 0.41), ('▁decision', 0.38)]","[('1', 44.37), ('2', 6.93), ('3', 4.22), ('8', 2.96), ('4', 2.68), ('9', 2.43), ('7', 2.23), ('6', 1.95), ('0', 1.58), ('5', 1.58)]","[('▁Commons', 2.16), ('assa', 1.17), ('oggle', 1.05), ('ouri', 1.0), ('▁Baker', 0.96), ('pe', 0.58), ('bourg', 0.5), ('▁Sche', 0.44), ('▁continu', 0.43), ('unction', 0.41)]","[('1', 62.66), ('2', 6.52), ('4', 4.6), ('3', 3.46), ('6', 2.75), ('8', 1.49), ('0', 1.37), ('7', 1.06), ('9', 1.0), ('5', 0.98)]"
layer7,"[('acci', 1.93), ('▁answer', 0.78), ('平', 0.78), ('▁choices', 0.71), ('▁alg', 0.56), ('▁available', 0.54), ('▁Bron', 0.52), ('oro', 0.48), ('▁ad', 0.48), ('▁delta', 0.45)]","[('1', 71.44), ('2', 6.11), ('3', 2.74), ('4', 2.22), ('6', 0.94), ('8', 0.91), ('9', 0.76), ('0', 0.75), ('5', 0.75), ('<0x0A>', 0.68)]","[('nitz', 18.68), ('berts', 4.11), ('▁Hr', 0.9), ('<0x99>', 0.88), ('▁références', 0.8), ('eca', 0.69), ('▁Laur', 0.36), ('iros', 0.34), ('▁Lyn', 0.29), ('▁Err', 0.27)]","[('1', 65.83), ('2', 6.05), ('3', 4.9), ('4', 3.94), ('6', 2.16), ('8', 2.06), ('9', 2.0), ('5', 1.72), ('0', 1.25), ('7', 0.84)]"
layer8,"[('▁hands', 1.16), ('▁organ', 0.87), ('▁standing', 0.81), ('▁cultiv', 0.51), ('дян', 0.43), ('ány', 0.42), ('▁ris', 0.41), ('Љ', 0.4), ('▁mult', 0.39), ('rt', 0.39)]","[('1', 63.64), ('3', 5.09), ('2', 4.29), ('4', 2.9), ('8', 2.37), ('5', 1.82), ('6', 1.53), ('9', 1.48), ('0', 1.04), ('7', 1.01)]","[('nak', 1.82), ('pit', 1.65), ('ias', 1.43), ('bur', 1.18), ('▁rid', 1.08), ('▁bur', 0.68), ('њи', 0.6), ('2', 0.58), ('inge', 0.57), ('expl', 0.49)]","[('1', 75.04), ('2', 11.52), ('3', 4.16), ('4', 2.09), ('5', 1.26), ('6', 1.26), ('0', 1.17), ('9', 0.83), ('7', 0.76), ('8', 0.35)]"
layer9,"[('▁answered', 1.37), ('▁tact', 1.05), ('<s>', 0.95), ('지', 0.94), ('za', 0.43), ('▁answering', 0.4), ('▁Aqu', 0.39), ('▁answer', 0.36), ('kov', 0.35), ('urk', 0.34)]","[('1', 75.07), ('2', 10.06), ('3', 6.01), ('4', 2.05), ('5', 0.99), ('6', 0.88), ('9', 0.85), ('7', 0.72), ('0', 0.64), ('8', 0.39)]","[('ports', 1.96), ('гани', 1.16), ('sin', 0.91), ('▁DECLARE', 0.83), ('guide', 0.83), ('arios', 0.62), ('yond', 0.61), ('](/', 0.57), ('anse', 0.57), ('起', 0.5)]","[('1', 60.46), ('3', 9.75), ('2', 9.33), ('4', 3.28), ('5', 1.67), ('0', 1.4), ('6', 1.15), ('9', 1.09), ('7', 0.98), ('A', 0.77)]"
layer10,"[('▁Ge', 2.69), ('▁middle', 2.07), ('inas', 1.82), ('▁indeed', 1.72), ('iker', 0.95), ('▁Ped', 0.91), ('▁governor', 0.78), ('▁above', 0.51), ('▁Hou', 0.45), ('▁externos', 0.41)]","[('1', 59.05), ('3', 10.86), ('2', 9.3), ('4', 3.63), ('0', 1.66), ('5', 0.87), ('7', 0.74), ('6', 0.65), ('9', 0.58), ('▁', 0.55)]","[('▁Bio', 1.07), ('Connect', 0.93), ('apes', 0.89), ('opus', 0.75), ('▁Claude', 0.65), ('▁bio', 0.46), ('▁coff', 0.44), ('▁citiz', 0.4), ('draw', 0.38), ('wid', 0.37)]","[('1', 53.1), ('3', 21.0), ('2', 12.67), ('4', 2.86), ('0', 1.74), ('6', 0.61), ('5', 0.59), ('▁', 0.48), ('8', 0.4), ('9', 0.3)]"
layer11,"[('kb', 0.96), ('UTF', 0.52), ('▁Text', 0.48), ('schau', 0.48), ('ARN', 0.43), ('ida', 0.36), ('▁protocol', 0.35), ('uge', 0.35), ('▁alphabet', 0.34), ('▁bos', 0.27)]","[('1', 52.63), ('3', 19.14), ('2', 9.66), ('4', 2.81), ('0', 1.88), ('5', 0.75), ('6', 0.65), ('8', 0.52), ('▁', 0.42), ('7', 0.34)]","[('▁indu', 3.87), ('▁amet', 1.13), ('alia', 0.79), ('▁proxy', 0.77), ('▁Rost', 0.73), ('▁techni', 0.63), ('teck', 0.5), ('maste', 0.48), ('tml', 0.45), ('aled', 0.4)]","[('1', 55.17), ('2', 16.93), ('3', 12.61), ('0', 2.92), ('4', 2.12), ('6', 0.59), ('▁(', 0.56), ('5', 0.45), ('8', 0.41), ('▁', 0.39)]"
layer12,"[('мо', 1.88), ('▁rör', 1.76), ('▁Wol', 1.53), ('▁three', 1.07), ('holm', 1.02), ('VM', 0.93), ('alion', 0.68), ('iemann', 0.58), ('▁gepubliceerd', 0.55), ('iman', 0.53)]","[('1', 54.67), ('3', 17.84), ('2', 11.92), ('0', 4.4), ('4', 2.18), ('5', 0.6), ('6', 0.39), ('▁(', 0.37), ('7', 0.31), ('8', 0.27)]","[('bert', 0.94), ('orp', 0.77), ('apt', 0.75), ('inus', 0.64), ('ust', 0.61), ('▁Ri', 0.59), ('口', 0.4), ('▁corso', 0.36), ('▁встре', 0.35), ('anas', 0.35)]","[('1', 33.94), ('3', 13.52), ('2', 11.46), ('0', 3.95), ('4', 2.26), ('A', 2.04), ('b', 1.48), ('B', 1.11), ('N', 0.7), ('▁(', 0.69)]"
layer13,"[('neur', 0.98), ('▁correctly', 0.54), ('endet', 0.43), ('lish', 0.4), ('illon', 0.39), ('line', 0.39), ('▁rela', 0.37), ('ichen', 0.34), ('▁main', 0.33), ('sole', 0.32)]","[('1', 30.05), ('3', 8.73), ('2', 8.31), ('0', 3.18), ('▁', 2.71), ('A', 1.91), ('▁(', 1.57), ('4', 1.55), ('b', 1.34), ('B', 1.26)]","[('raph', 1.31), ('aglia', 1.23), ('▁dy', 1.21), ('овин', 0.98), ('瀬', 0.73), ('▁ber', 0.62), ('▁Mam', 0.53), ('alin', 0.53), ('вич', 0.51), ('ossen', 0.42)]","[('1', 49.15), ('2', 9.71), ('3', 6.15), ('▁', 3.01), ('0', 2.76), ('4', 1.86), ('B', 1.61), ('b', 1.39), ('A', 1.31), ('D', 0.69)]"
layer14,"[('▁ON', 0.78), ('ício', 0.56), ('oge', 0.55), ('нь', 0.51), ('XY', 0.42), ('isé', 0.39), ('enix', 0.37), ('▁ASP', 0.35), ('▁Frederick', 0.34), ('nier', 0.34)]","[('1', 40.35), ('2', 4.84), ('3', 4.07), ('B', 3.63), ('b', 3.16), ('A', 2.58), ('0', 2.37), ('4', 1.68), ('▁', 1.42), ('▁A', 1.4)]","[('▁if', 2.66), ('▁fac', 1.14), ('leid', 1.03), ('ély', 0.87), ('▁person', 0.72), ('cono', 0.65), ('tid', 0.61), ('▁konn', 0.59), ('▁Person', 0.54), ('▁optional', 0.51)]","[('1', 45.58), ('2', 6.12), ('A', 4.51), ('▁A', 3.86), ('4', 3.38), ('3', 3.14), ('B', 2.81), ('<0x0A>', 1.74), ('b', 1.62), ('▁', 1.61)]"
layer15,"[('scheid', 3.09), ('▁externos', 2.42), ('psum', 1.12), ('ответ', 0.86), ('fw', 0.59), ('ville', 0.57), ('rw', 0.56), ('ilus', 0.54), ('шин', 0.51), ('▁einmal', 0.5)]","[('1', 28.09), ('▁H', 4.14), ('▁_', 4.04), ('<0x0A>', 3.53), ('2', 3.08), ('▁R', 2.48), ('▁C', 2.45), ('0', 2.4), ('3', 2.31), ('A', 2.13)]","[('▁Dal', 6.15), ('nez', 1.44), ('wod', 1.32), ('brie', 1.26), ('jango', 0.86), ('ió', 0.82), ('ów', 0.77), ('▁dal', 0.6), ('sono', 0.52), ('▁Fiche', 0.5)]","[('1', 23.8), ('▁H', 8.65), ('▁_', 5.88), ('b', 4.17), ('3', 3.52), ('B', 2.85), ('4', 2.84), ('▁C', 2.73), ('R', 2.59), ('2', 2.5)]"
layer16,"[('▁bast', 1.82), ('iast', 1.62), ('A', 0.79), ('▁Borg', 0.75), ('feld', 0.74), ('▁A', 0.7), ('aze', 0.63), ('nat', 0.53), ('uster', 0.49), ('rails', 0.46)]","[('1', 24.91), ('▁H', 8.95), ('B', 5.92), ('A', 5.38), ('▁A', 4.71), ('<0x0A>', 3.98), ('▁C', 3.55), ('▁_', 2.37), ('3', 2.07), ('b', 1.94)]","[('quelle', 3.63), ('gresql', 1.76), ('otal', 1.52), ('стви', 1.07), ('▁imped', 0.72), ('virti', 0.63), ('fico', 0.59), ('geber', 0.57), ('SA', 0.56), ('beck', 0.53)]","[('▁A', 24.8), ('1', 16.02), ('▁H', 5.16), ('A', 4.99), ('▁C', 4.48), ('▁D', 3.76), ('B', 2.86), ('<0x0A>', 2.45), ('▁_', 2.12), ('▁B', 1.56)]"
layer17,"[('<0xA6>', 1.52), ('unde', 1.18), ('label', 1.13), ('D', 0.75), ('ske', 0.6), ('abe', 0.6), ('ebol', 0.59), ('▁Einzeln', 0.53), ('Label', 0.45), ('UND', 0.43)]","[('A', 16.82), ('1', 14.31), ('▁A', 13.65), ('B', 9.83), ('▁D', 6.32), ('▁C', 3.8), ('D', 3.38), ('3', 2.17), ('4', 1.79), ('b', 1.76)]","[('▁Lan', 1.91), ('▁Sank', 1.1), ('yn', 1.1), ('mut', 0.75), ('txt', 0.62), ('ii', 0.42), ('▁Tras', 0.41), ('▁Kultur', 0.41), ('base', 0.41), ('▁Einzeln', 0.33)]","[('▁A', 17.5), ('1', 17.17), ('A', 10.29), ('▁D', 8.4), ('B', 5.95), ('b', 3.91), ('▁C', 3.57), ('3', 2.98), ('<0x0A>', 2.12), ('4', 1.98)]"
layer18,"[('▁alphabet', 19.15), ('▁A', 16.74), ('▁#', 13.99), ('A', 13.37), ('▁letter', 3.82), ('▁А', 1.89), ('▁none', 1.46), ('А', 0.73), ('▁None', 0.54), ('▁letters', 0.45)]","[('▁A', 54.2), ('A', 30.19), ('B', 2.53), ('▁C', 1.24), ('▁D', 1.15), ('b', 1.11), ('C', 0.99), ('▁#', 0.91), ('1', 0.78), ('▁B', 0.63)]","[('iből', 1.28), ('▁Stim', 1.13), ('▁connexes', 1.11), ('▁Alc', 1.1), ('▁aff', 1.04), ('kee', 0.7), ('式', 0.67), ('▁Nar', 0.67), ('circle', 0.64), ('▁Bob', 0.6)]","[('▁A', 46.62), ('A', 35.77), ('B', 3.58), ('b', 1.13), ('▁D', 1.11), ('▁C', 0.97), ('C', 0.95), ('▁B', 0.75), ('c', 0.38), ('a', 0.32)]"
layer19,"[('A', 33.37), ('▁A', 14.7), ('▁AD', 3.72), ('▁', 2.96), ('▁CD', 1.18), ('AD', 1.13), ('3', 0.99), ('{', 0.98), ('▁AC', 0.89), ('▁{', 0.87)]","[('▁A', 52.79), ('A', 43.48), ('B', 0.73), ('▁D', 0.4), ('C', 0.35), ('b', 0.33), ('▁C', 0.31), ('1', 0.22), ('3', 0.11), ('▁B', 0.08)]","[('<0xAF>', 1.61), ('▁automat', 1.17), ('orsz', 0.68), ('би', 0.63), ('ж', 0.53), ('▁firefox', 0.53), ('▁svg', 0.43), ('gens', 0.4), ('ἱ', 0.38), ('eil', 0.36)]","[('A', 55.37), ('▁A', 38.74), ('b', 1.2), ('B', 1.13), ('C', 0.39), ('1', 0.36), ('3', 0.28), ('c', 0.25), ('2', 0.24), ('4', 0.18)]"
layer20,"[('▁D', 99.75), ('D', 0.24), ('▁Д', 0.0), ('▁d', 0.0), ('DS', 0.0), ('Д', 0.0), ('DE', 0.0), ('▁DE', 0.0), ('▁DM', 0.0), ('DR', 0.0)]","[('A', 49.76), ('▁A', 27.55), ('▁D', 16.03), ('D', 3.43), ('B', 0.9), ('b', 0.7), ('C', 0.4), ('▁C', 0.17), ('1', 0.16), ('c', 0.13)]","[('▁b', 1.57), ('QU', 0.67), ('ECT', 0.56), ('▁intention', 0.53), ('▁da', 0.5), ('ipo', 0.48), ('b', 0.47), ('▁cool', 0.46), ('▁succ', 0.44), ('cation', 0.43)]","[('A', 46.42), ('▁D', 23.79), ('▁A', 12.68), ('D', 7.72), ('b', 5.11), ('B', 1.35), ('C', 0.54), ('c', 0.31), ('1', 0.3), ('▁C', 0.24)]"
layer21,"[('▁D', 100.0), ('D', 0.0), ('▁C', 0.0), ('▁Д', 0.0), ('▁Des', 0.0), ('▁Deep', 0.0), ('▁Cap', 0.0), ('Cap', 0.0), ('CD', 0.0), ('▁Ц', 0.0)]","[('▁D', 80.2), ('D', 9.33), ('A', 7.01), ('b', 1.29), ('▁A', 0.98), ('B', 0.35), ('C', 0.23), ('▁C', 0.2), ('1', 0.11), ('2', 0.04)]","[('▁A', 99.73), ('A', 0.14), ('▁А', 0.02), ('▁B', 0.0), ('▁ABC', 0.0), ('▁BB', 0.0), ('1', 0.0), ('▁AB', 0.0), ('phia', 0.0), ('▁II', 0.0)]","[('▁A', 44.89), ('A', 35.28), ('▁D', 16.75), ('D', 1.82), ('▁C', 0.27), ('B', 0.2), ('1', 0.2), ('b', 0.18), ('C', 0.12), ('2', 0.07)]"
layer22,"[('▁A', 37.29), ('atol', 1.11), ('▁externes', 1.11), ('良', 0.9), ('▁III', 0.88), ('▁B', 0.69), ('iformes', 0.58), ('CTYPE', 0.48), ('données', 0.34), ('udni', 0.33)]","[('▁A', 75.97), ('A', 19.19), ('▁D', 4.15), ('D', 0.33), ('▁C', 0.1), ('B', 0.09), ('▁B', 0.07), ('C', 0.05), ('b', 0.03), ('a', 0.0)]","[('▁joined', 0.89), ('▁delayed', 0.78), ('numer', 0.76), ('▁pav', 0.71), ('▁sig', 0.62), ('ǧ', 0.48), ('▁cargo', 0.46), ('▁ep', 0.45), ('ensus', 0.45), ('Vor', 0.42)]","[('▁A', 33.53), ('▁D', 32.28), ('A', 23.88), ('D', 5.24), ('▁C', 2.62), ('C', 1.24), ('B', 0.44), ('▁B', 0.34), ('b', 0.15), ('c', 0.04)]"
layer23,"[('bone', 1.1), ('éric', 0.94), ('ango', 0.56), ('▁års', 0.38), ('EC', 0.32), ('▁phases', 0.31), ('programming', 0.31), ('гер', 0.31), ('菜', 0.3), ('hein', 0.29)]","[('A', 40.66), ('▁A', 29.93), ('▁D', 19.35), ('D', 4.79), ('C', 2.07), ('▁C', 1.73), ('B', 0.54), ('▁B', 0.25), ('b', 0.22), ('1', 0.08)]","[('зо', 1.35), ('adi', 0.79), ('And', 0.61), ('or', 0.54), ('ST', 0.51), ('tu', 0.48), ('B', 0.47), ('št', 0.47), ('▁spo', 0.43), ('and', 0.39)]","[('A', 66.4), ('▁A', 19.85), ('▁D', 4.93), ('D', 4.18), ('C', 1.53), ('B', 1.39), ('▁C', 0.65), ('b', 0.32), ('▁B', 0.22), ('1', 0.1)]"
layer24,"[('▁A', 37.89), ('A', 9.91), ('▁А', 1.31), ('ile', 0.48), ('TT', 0.47), ('om', 0.37), ('TE', 0.35), ('ili', 0.29), ('<0xF0>', 0.28), ('fs', 0.24)]","[('A', 63.55), ('▁A', 32.47), ('D', 1.38), ('▁D', 1.22), ('C', 0.55), ('B', 0.42), ('▁C', 0.21), ('▁B', 0.05), ('b', 0.03), ('1', 0.02)]","[('▁A', 87.73), ('A', 11.89), ('▁А', 0.12), ('а', 0.02), ('▁Veg', 0.01), ('▁а', 0.0), ('teger', 0.0), ('a', 0.0), ('А', 0.0), ('ade', 0.0)]","[('A', 55.42), ('▁A', 44.45), ('▁D', 0.05), ('D', 0.04), ('C', 0.01), ('B', 0.01), ('▁C', 0.0), ('a', 0.0), ('b', 0.0), ('1', 0.0)]"
layer25,"[('▁//', 100.0), ('//', 0.0), ('▁{', 0.0), ('▁///', 0.0), ('////', 0.0), ('▁\\\\', 0.0), ('////////', 0.0), ('///', 0.0), ('▁/', 0.0), ('▁/\\', 0.0)]","[('A', 60.68), ('▁A', 39.05), ('D', 0.1), ('▁D', 0.08), ('B', 0.03), ('C', 0.02), ('a', 0.01), ('1', 0.01), ('▁C', 0.01), ('b', 0.0)]","[('1', 5.07), ('▁B', 3.87), ('0', 1.05), ('2', 1.04), ('▁par', 0.91), ('ogo', 0.81), ('8', 0.75), ('5', 0.72), ('gele', 0.69), ('ellig', 0.69)]","[('▁A', 50.88), ('A', 48.87), ('B', 0.06), ('1', 0.04), ('▁D', 0.03), ('▁C', 0.02), ('C', 0.02), ('▁B', 0.02), ('D', 0.01), ('2', 0.01)]"
layer26,"[('▁D', 99.1), ('▁A', 0.27), (""▁'"", 0.14), ('▁""', 0.05), ('▁B', 0.05), ('▁C', 0.03), ('▁E', 0.02), ('A', 0.02), ('D', 0.01), ('.', 0.01)]","[('▁A', 63.2), ('A', 36.53), ('▁D', 0.15), ('B', 0.03), ('▁C', 0.02), ('▁B', 0.02), ('C', 0.01), ('D', 0.01), ('1', 0.01), ('a', 0.0)]","[('▁s', 3.09), ('ima', 1.93), ('aza', 1.03), ('lets', 1.0), ('ena', 0.98), ('utter', 0.63), ('▁ster', 0.6), ('imet', 0.55), ('atia', 0.47), ('ST', 0.43)]","[('▁A', 50.88), ('A', 48.92), ('▁D', 0.1), ('B', 0.03), ('▁C', 0.02), ('C', 0.01), ('D', 0.01), ('▁B', 0.01), ('1', 0.01), ('a', 0.01)]"
layer27,"[('▁turns', 2.02), (':\u2009', 1.95), ('♂', 0.88), ('wire', 0.75), ('▁turno', 0.71), ('<0xB3>', 0.68), ('Receive', 0.64), (':', 0.53), ('▁()', 0.52), ('▁има', 0.47)]","[('A', 60.56), ('▁A', 39.24), ('▁D', 0.07), ('B', 0.04), ('C', 0.02), ('▁C', 0.02), ('D', 0.01), ('1', 0.01), ('▁B', 0.01), ('a', 0.0)]","[('▁(', 7.49), ('▁into', 2.92), ('▁voc', 1.19), ('ulas', 1.1), ('macht', 1.07), ('into', 0.66), ('▁onto', 0.64), ('▁n', 0.61), ('ees', 0.61), ('kem', 0.59)]","[('A', 86.95), ('▁A', 12.75), ('▁D', 0.1), ('B', 0.06), ('C', 0.04), ('D', 0.02), ('▁C', 0.02), ('▁B', 0.02), ('1', 0.01), ('2', 0.0)]"
layer28,"[('▁A', 78.49), ('▁D', 21.37), ('▁B', 0.13), ('▁C', 0.0), ('A', 0.0), ('▁А', 0.0), ('▁Д', 0.0), ('D', 0.0), ('B', 0.0), ('▁Avenue', 0.0)]","[('▁A', 72.82), ('A', 26.66), ('▁D', 0.44), ('▁B', 0.04), ('▁C', 0.01), ('B', 0.01), ('D', 0.01), ('C', 0.0), ('▁А', 0.0), ('<0x0A>', 0.0)]","[('–', 1.24), ('A', 1.13), ('—', 1.07), ('“', 1.03), ('def', 0.9), ('B', 0.82), ('defn', 0.81), ('1', 0.76), ('ás', 0.73), ('The', 0.68)]","[('A', 60.75), ('▁A', 39.15), ('B', 0.03), ('▁D', 0.03), ('D', 0.01), ('▁B', 0.01), ('C', 0.01), ('▁C', 0.01), ('▁А', 0.0), ('a', 0.0)]"
layer29,"[('<0xF0>', 35.21), ('<0xE2>', 25.53), ('✔', 11.68), ('<0xEF>', 2.78), ('✅', 1.31), ('☆', 0.53), ('✿', 0.47), ('\u200d', 0.45), ('★', 0.41), ('▁ak', 0.38)]","[('A', 69.78), ('▁A', 30.03), ('B', 0.05), ('▁D', 0.05), ('▁B', 0.03), ('▁А', 0.02), ('D', 0.01), ('C', 0.01), ('▁C', 0.01), ('<0x0A>', 0.0)]","[('1', 64.5), ('-', 10.82), ('6', 3.25), ('8', 2.85), ('2', 2.55), ('0', 2.36), ('5', 2.13), ('7', 2.01), ('3', 0.8), ('_', 0.66)]","[('A', 92.37), ('▁A', 7.17), ('B', 0.24), ('D', 0.08), ('C', 0.05), ('▁D', 0.02), ('1', 0.02), ('▁B', 0.01), ('▁А', 0.01), ('<0x0A>', 0.01)]"
layer30,"[('ryty', 1.31), ('unos', 1.19), ('лен', 0.64), ('utos', 0.53), ('коно', 0.53), ('giore', 0.52), ('rès', 0.52), ('mathchar', 0.47), ('р', 0.44), ('illaume', 0.41)]","[('A', 93.67), ('▁A', 5.85), ('B', 0.19), ('D', 0.07), ('C', 0.05), ('▁А', 0.05), ('▁B', 0.02), ('▁D', 0.02), ('▁{', 0.01), ('<0x0A>', 0.01)]","[('▁I', 21.33), ('<0x0A>', 16.47), ('0', 8.13), (',', 7.91), ('▁from', 6.95), ('1', 4.16), ('▁(', 3.48), ('3', 3.25), ('2', 3.18), ('▁-', 1.54)]","[('A', 49.98), ('▁A', 46.59), ('<0x0A>', 0.9), ('▁B', 0.45), ('1', 0.44), ('▁D', 0.31), ('B', 0.19), ('<0xF0>', 0.14), ('5', 0.1), ('▁(', 0.09)]"
layer31,"[('▁', 98.14), ('▁▁', 0.03), ('▁bid', 0.02), ('▁esterni', 0.01), (':', 0.01), ('▁rgba', 0.01), ('iation', 0.01), ('▁dispon', 0.01), ('1', 0.01), ('unicí', 0.01)]","[('A', 62.33), ('▁A', 31.15), ('<0xF0>', 1.03), ('▁B', 0.81), ('▁А', 0.68), ('B', 0.4), ('<0x0A>', 0.35), ('▁D', 0.32), ('1', 0.31), ('▁{', 0.26)]","[('textt', 7.78), ('▁geprüft', 6.09), ('▁beskre', 2.46), ('ALSE', 2.03), ('ungsseite', 1.97), ('Ḩ', 1.51), ('▁kwiet', 1.46), ('▁stycz', 1.3), ('▁(`', 1.04), ('▁({', 0.73)]","[('▁A', 83.84), ('<0xF0>', 4.61), ('▁B', 3.04), ('▁D', 2.19), ('▁{', 2.12), ('<0x0A>', 1.22), ('<0xE2>', 0.69), ('▁C', 0.55), ('▁(', 0.33), ('▁А', 0.23)]"
Layer,Attention mechanism,Intermediate residual stream,MLP output,Block output
layer0,"[('пута', 37.24), ('archivi', 23.8), ('textt', 4.97), ('▁konn', 3.61), ('▁partiellement', 2.63), ('Portail', 1.55), ('bolds', 1.36), ('▁sier', 1.27), ('Sito', 1.22), ('embros', 1.11)]","[('пута', 78.71), ('▁partiellement', 3.96), ('сылки', 0.67), ('▁cí', 0.67), ('empre', 0.56), ('▁Censo', 0.49), ('sterd', 0.44), ('bolds', 0.4), ('▁totalité', 0.4), ('▁virtuel', 0.39)]","[('пута', 16.18), ('▁partiellement', 3.25), ('▁virtuel', 3.16), ('penas', 3.15), ('embros', 2.67), ('сылки', 2.56), ('▁cí', 1.98), ('textt', 1.83), ('schap', 1.03), ('ént', 0.97)]","[('пута', 65.6), ('▁partiellement', 5.11), ('сылки', 1.54), ('▁cí', 1.36), ('▁virtuel', 1.2), ('sterd', 0.71), ('▁totalité', 0.69), ('embros', 0.66), ('empre', 0.65), ('bolds', 0.59)]"
