layer16,"[('Answer', 2), ('Answer', 2), ('answer', 1), ('answers', 1), ('answer', 1), ('ugust', 1), ('ivas', 0), ('FT', 0), ('previous', 0), ('sdl', 0)]","[('answer', 19), ('answered', 5), ('Answer', 4), ('Answer', 4), ('answers', 1), ('questions', 1), ('answering', 1), ('right', 0), ('answer', 0), ('NE', 0)]","[('virti', 7), ('CHAP', 3), ('Kontrola', 2), ('vano', 1), ('pply', 1), ('Мексичка', 1), ('vain', 1), ('uset', 1), ('prüfe', 1), ('naz', 0)]","[('answer', 30), ('answered', 12), ('Answer', 4), ('answering', 2), ('Answer', 2), ('answers', 1), ('answer', 0), ('questions', 0), ('NE', 0), ('heel', 0)]"
layer17,"[('_', 4), ('�', 1), ('register', 1), ('neg', 1), ('prep', 0), ('occ', 0), ('fabric', 0), ('brick', 0), ('reference', 0), ('URN', 0)]","[('answer', 32), ('answered', 10), ('Answer', 5), ('answering', 2), ('Answer', 2), ('answer', 1), ('answers', 0), ('questions', 0), ('Wass', 0), ('icher', 0)]","[('题', 4), ('spr', 2), ('virtuel', 1), ('questions', 0), ('ná', 0), ('notes', 0), ('Stu', 0), ('dern', 0), ('Springer', 0), ('дя', 0)]","[('answer', 51), ('answered', 7), ('Answer', 6), ('Answer', 3), ('questions', 2), ('answering', 2), ('answer', 1), ('answers', 1), ('Question', 0), ('Ans', 0)]"
layer18,"[('diam', 1), ('none', 0), ('gem', 0), ('zia', 0), ('voc', 0), ('sap', 0), ('ṇ', 0), ('flush', 0), ('din', 0), ('yen', 0)]","[('answer', 63), ('answered', 6), ('Answer', 5), ('Answer', 2), ('answer', 2), ('answering', 1), ('answers', 1), ('questions', 1), ('ace', 0), ('Question', 0)]","[('bury', 4), ('wick', 3), ('비', 0), ('lad', 0), ('schap', 0), ('iks', 0), ('pac', 0), ('▸', 0), ('лад', 0), ('me', 0)]","[('answer', 71), ('answered', 5), ('Answer', 3), ('Answer', 3), ('answer', 2), ('answers', 1), ('answering', 0), ('mark', 0), ('questions', 0), ('ace', 0)]"
layer19,"[('</s>', 8), ('\n', 3), ('ogli', 2), ('ấ', 1), ('esso', 1), ('equal', 1), ('asket', 1), ('uese', 0), ('olean', 0), ('itori', 0)]","[('answer', 68), ('answered', 7), ('answer', 5), ('Answer', 2), ('Answer', 1), ('answers', 1), ('answering', 0), ('</s>', 0), ('penas', 0), ('kin', 0)]","[('色', 0), ('ifer', 0), ('((', 0), ('sens', 0), ('sensor', 0), ('sel', 0), ('ording', 0), ('isf', 0), ('select', 0), ('mouv', 0)]","[('answer', 51), ('answered', 7), ('answer', 5), ('Answer', 2), ('Answer', 1), ('answering', 1), ('answers', 0), ('ans', 0), ('nofollow', 0), ('choice', 0)]"
layer20,"[('ettings', 2), ('XVIII', 1), ('screen', 1), ('eigh', 1), ('recommendation', 0), ('bose', 0), ('recommend', 0), ('зо', 0), ('поль', 0), ('jquery', 0)]","[('answer', 57), ('answered', 6), ('answer', 4), ('Answer', 2), ('Answer', 1), ('answers', 0), ('answering', 0), ('nofollow', 0), ('choice', 0), ('ans', 0)]","[('rale', 0), ('cho', 0), ('amos', 0), ('ax', 0), ('Ű', 0), ('rc', 0), ('uo', 0), ('房', 0), ('️', 0), ('même', 0)]","[('answer', 42), ('answer', 6), ('answered', 3), ('Answer', 0), ('answers', 0), ('answering', 0), ('Answer', 0), ('nofollow', 0), ('</s>', 0), ('mark', 0)]"
layer21,"[('Хронологија', 19), ('Википеди', 1), ('arus', 1), ('esterni', 0), ('▸', 0), ('Kontrola', 0), ('Попис', 0), ('Begriffsklär', 0), ('Bij', 0), ('empre', 0)]","[('answer', 46), ('answer', 8), ('answered', 4), ('Answer', 1), ('Answer', 1), ('answering', 1), ('answers', 1), ('nofollow', 0), ('mark', 0), ('ans', 0)]","[('\u200f', 1), ('JVM', 0), ('A', 0), ('doc', 0), ('￼', 0), ('arias', 0), ('▸', 0), ('esc', 0), ('ker', 0), ('erm', 0)]","[('answer', 4), ('answer', 1), ('mark', 1), ('</s>', 1), ('▸', 0), ('confident', 0), ('nofollow', 0), ('penas', 0), ('̂', 0), ('answered', 0)]"
layer22,"[('##', 99), ('##', 0), ('#', 0), ('####', 0), ('#,', 0), ('entes', 0), ('Хронологија', 0), ('heimer', 0), ('#', 0), ('esten', 0)]","[('answer', 3), ('penas', 2), ('answer', 1), ('confident', 1), ('▸', 1), ('nofollow', 0), ('A', 0), ('mark', 0), ('❯', 0), ('选', 0)]","[('textt', 8), ('estaven', 1), ('LECT', 1), ('ѫ', 0), ('orsz', 0), ('texte', 0), ('Хронологија', 0), ('ździer', 0), ('idenote', 0), ('iellement', 0)]","[('penas', 10), ('❯', 1), ('▸', 1), ('选', 1), ('answer', 1), ('ços', 0), ('answer', 0), ('A', 0), ('<s>', 0), ('confident', 0)]"
layer23,"[('sight', 0), ('sdk', 0), ('stackoverflow', 0), ('woord', 0), ('ouw', 0), ('esk', 0), ('suc', 0), ('cel', 0), ('exclusive', 0), ('kele', 0)]","[('penas', 11), ('❯', 2), ('选', 0), ('A', 0), ('<s>', 0), ('ços', 0), ('answer', 0), ('▸', 0), ('fica', 0), ('confident', 0)]","[('qu', 1), ('brie', 1), ('reh', 1), ('zien', 0), ('lö', 0), ('f', 0), ('suite', 0), ('bur', 0), ('worth', 0), ('enumer', 0)]","[('penas', 14), ('❯', 2), ('<s>', 0), ('A', 0), ('inde', 0), ('Ø', 0), ('confident', 0), ('ċ', 0), ('answer', 0), ('uria', 0)]"
layer24,"[('hom', 5), ('hom', 3), ('Hom', 1), ('angularjs', 1), ('Ά', 0), ('Hom', 0), ('\t', 0), ('Gregory', 0), ('compet', 0), ('reactjs', 0)]","[('penas', 9), ('❯', 1), ('<s>', 0), ('A', 0), ('inde', 0), ('nofollow', 0), ('option', 0), ('confident', 0), ('ċ', 0), ('answer', 0)]","[('rano', 1), ('stud', 1), ('gow', 0), ('ści', 0), ('A', 0), ('iella', 0), ('iels', 0), ('A', 0), ('бка', 0), ('zten', 0)]","[('penas', 7), ('A', 3), ('<s>', 2), ('❯', 2), ('inde', 1), ('brie', 0), ('nofollow', 0), ('confident', 0), ('ban', 0), ('A', 0)]"
layer25,"[('1', 5), ('\n', 2), ('bat', 1), ('kin', 1), ('Bat', 1), ('lit', 0), ('""""', 0), ('Jordan', 0), ('a', 0), ('tap', 0)]","[('A', 4), ('penas', 4), ('<s>', 2), ('❯', 1), ('inde', 0), ('A', 0), ('confident', 0), ('Which', 0), ('kin', 0), ('ban', 0)]","[('C', 49), ('B', 26), ('C', 9), ('D', 8), ('D', 1), ('B', 0), ('E', 0), ('E', 0), ('k', 0), ('Б', 0)]","[('A', 20), ('A', 2), ('penas', 1), ('<s>', 0), ('answer', 0), ('B', 0), ('C', 0), ('а', 0), ('covering', 0), ('kin', 0)]"
layer26,"[('firm', 49), ('fir', 11), ('industry', 8), ('market', 2), ('Fir', 2), ('fir', 2), ('perfectly', 1), ('perfect', 0), ('free', 0), ('company', 0)]","[('A', 29), ('A', 1), ('C', 1), ('B', 1), ('penas', 0), ('answer', 0), ('D', 0), ('micro', 0), ('mark', 0), ('</s>', 0)]","[('p', 2), ('urst', 1), ('enburg', 1), ('ye', 0), ('p', 0), ('stress', 0), ('inci', 0), ('beans', 0), ('ahlen', 0), ('grade', 0)]","[('A', 35), ('A', 3), ('C', 1), ('penas', 0), ('micro', 0), ('B', 0), ('D', 0), ('confident', 0), ('Micro', 0), ('</s>', 0)]"
layer27,"[('None', 34), ('None', 20), ('Which', 16), ('none', 12), ('which', 5), ('none', 4), ('which', 1), ('laquelle', 0), ('neither', 0), ('\n', 0)]","[('A', 26), ('A', 3), ('C', 1), ('Which', 0), ('</s>', 0), ('penas', 0), ('which', 0), ('B', 0), ('\n', 0), ('micro', 0)]","[('  ', 1), ('oru', 1), ('ois', 0), ('amd', 0), ('ori', 0), ('ren', 0), ('mod', 0), ('Clar', 0), ('unden', 0), ('ң', 0)]","[('A', 8), ('A', 5), ('C', 1), ('penas', 1), ('\n', 1), ('Which', 0), ('</s>', 0), ('B', 0), ('which', 0), ('d', 0)]"
layer28,"[('D', 99), ('C', 0), ('B', 0), ('A', 0), ('Д', 0), ('C', 0), ('D', 0), ('CB', 0), ('DF', 0), ('Ц', 0)]","[('D', 40), ('A', 23), ('C', 20), ('B', 11), ('A', 1), ('C', 0), ('B', 0), ('D', 0), ('Which', 0), ('DF', 0)]","[('B', 5), ('OPT', 5), ('option', 3), ('option', 3), ('Option', 2), ('de', 2), ('a', 2), ('Comp', 1), ('Option', 1), ('options', 1)]","[('C', 46), ('A', 37), ('A', 4), ('B', 2), ('B', 1), ('C', 1), ('D', 0), ('Which', 0), ('D', 0), ('option', 0)]"
layer29,"[('which', 98), ('which', 1), ('Which', 0), ('quale', 0), ('cui', 0), ('laquelle', 0), ('cuales', 0), ('które', 0), ('кото', 0), ('...', 0)]","[('C', 33), ('A', 21), ('Which', 16), ('which', 13), ('A', 3), ('B', 1), ('B', 1), ('C', 1), ('which', 0), ('D', 0)]","[('que', 50), ('R', 27), ('qual', 12), ('Wh', 7), ('R', 0), ('wh', 0), ('que', 0), ('Whit', 0), ('WH', 0), ('qual', 0)]","[('A', 45), ('A', 17), ('B', 8), ('C', 7), ('C', 2), ('B', 2), ('Which', 1), ('Wh', 1), ('which', 1), ('D', 1)]"
layer30,"[('_', 63), ('D', 6), ('D', 4), ('________', 3), ('A', 2), ('___', 2), ('\\', 1), ('____', 1), ('__', 0), ('__', 0)]","[('A', 34), ('A', 26), ('C', 10), ('B', 8), ('D', 2), ('C', 2), ('Which', 2), ('B', 2), ('D', 2), ('Wh', 1)]","[('', 38), ('»', 23), ('»', 19), ('\n', 7), ('V', 3), ('a', 1), (',', 0), ('\ufeff', 0), ('1', 0), ('.', 0)]","[('A', 36), ('A', 15), ('B', 14), ('C', 6), ('C', 5), ('D', 4), ('\n', 4), ('D', 4), ('B', 3), ('(', 0)]"
layer31,"[('', 54), ('....', 12), ('...', 3), ('2', 1), ('1', 1), ('4', 1), ('0', 1), ('T', 1), ('6', 0), ('3', 0)]","[('A', 20), ('B', 13), ('\n', 12), ('', 10), ('C', 9), ('C', 5), ('A', 4), ('(', 3), ('D', 3), ('B', 2)]","[('[[', 5), ('{', 1), ('##', 1), ('********', 1), ('\\_', 1), ('#', 1), ('**', 0), ('Answer', 0), ('________________', 0), ('\x0c', 0)]","[('\n', 30), ('(', 10), ('A', 8), ('B', 6), ('C', 6), ('', 5), ('D', 5), ('1', 1), ('Wh', 1), ('</s>', 1)]"
,,,,
Layer,Attention mechanism,Intermediate residual stream,MLP output,Block output
layer0,"[('<s>', 2), ('ímp', 1), ('월', 0), ('prüng', 0), ('Хронологија', 0), ('penas', 0), ('férences', 0), ('Außer', 0), ('trightarrow', 0), ('пута', 0)]","[('ímp', 1), ('<s>', 1), ('ategory', 0), ('ográfica', 0), ('férences', 0), ('Licencia', 0), ('월', 0), ('prüng', 0), ('quelle', 0), ('trightarrow', 0)]","[('guez', 1), ('пута', 1), ('瀬', 0), ('씨', 0), ('<s>', 0), ('sier', 0), ('кипеди', 0), ('penas', 0), ('洞', 0), ('ә', 0)]","[('<s>', 2), ('ímp', 1), ('пута', 1), ('瀬', 1), ('férences', 0), ('penas', 0), ('trightarrow', 0), ('archivi', 0), ('월', 0), ('Licencia', 0)]"
layer1,"[('refer', 1), ('anim', 1), ('gem', 0), ('�', 0), ('références', 0), ('tout', 0), ('gouvern', 0), ('refer', 0), ('isser', 0), ('campe', 0)]","[('<s>', 8), ('penas', 1), ('opera', 0), ('ategory', 0), ('ǫ', 0), ('anim', 0), ('월', 0), ('ográfica', 0), ('ә', 0), ('थ', 0)]","[('ovis', 3), ('ederb', 1), ('atform', 1), ('penas', 0), ('ommes', 0), ('aris', 0), ('imoine', 0), ('éma', 0), ('доступ', 0), ('Dy', 0)]","[('<s>', 15), ('penas', 4), ('ategory', 1), ('anim', 0), ('Außer', 0), ('éma', 0), ('opera', 0), ('थ', 0), ('atform', 0), ('tout', 0)]"
layer2,"[('ufen', 7), ('erv', 1), ('ker', 0), ('asp', 0), ('ель', 0), ('idente', 0), ('pret', 0), ('ederb', 0), ('esto', 0), ('guer', 0)]","[('<s>', 12), ('penas', 3), ('ategory', 1), ('ederb', 1), ('opera', 1), ('anim', 0), ('tout', 0), ('ovis', 0), ('atform', 0), ('othèque', 0)]","[('tap', 0), ('attached', 0), ('Six', 0), ('stress', 0), ('plus', 0), ('versions', 0), ('cal', 0), ('OF', 0), ('aden', 0), ('обо', 0)]","[('penas', 2), ('ederb', 0), ('ategory', 0), ('anim', 0), ('<s>', 0), ('ialog', 0), ('ufen', 0), ('tout', 0), ('opera', 0), ('igne', 0)]"
layer3,"[('ť', 1), ('imas', 1), ('uso', 1), ('wert', 0), ('penas', 0), ('idos', 0), ('huvudstaden', 0), ('cco', 0), ('terne', 0), ('рак', 0)]","[('penas', 11), ('ť', 2), ('atform', 0), ('ű', 0), ('imas', 0), ('opera', 0), ('ategory', 0), ('ufen', 0), ('ISSN', 0), ('bum', 0)]","[('anes', 3), ('ferred', 1), ('retto', 0), ('uen', 0), ('sted', 0), ('Managed', 0), ('auss', 0), ('ingu', 0), ('ROR', 0), ('herit', 0)]","[('penas', 28), ('pecies', 1), ('imas', 0), ('tout', 0), ('anim', 0), ('bum', 0), ('atform', 0), ('ű', 0), ('ovis', 0), ('entferne', 0)]"
layer4,"[('suf', 0), ('Beau', 0), ('Sul', 0), ('.__', 0), ('lm', 0), ('Zo', 0), ('schen', 0), ('callback', 0), ('ichtung', 0), ('ometer', 0)]","[('penas', 4), ('pecies', 2), ('Beau', 0), ('werb', 0), ('metros', 0), ('tout', 0), ('рак', 0), ('bum', 0), ('ű', 0), ('Kin', 0)]","[('ument', 4), ('oh', 1), ('brit', 1), ('gent', 1), ('ever', 1), ('vos', 0), ('Mes', 0), ('lo', 0), ('oh', 0), ('amazon', 0)]","[('LOB', 1), ('vos', 1), ('lo', 1), ('iennes', 1), ('imas', 0), ('penas', 0), ('tout', 0), ('dor', 0), ('bes', 0), ('bounded', 0)]"
layer5,"[('cej', 4), ('Oficina', 1), ('sko', 1), ('reh', 1), ('rror', 1), ('uzione', 0), ('idor', 0), ('brains', 0), ('skog', 0), ('itul', 0)]","[('imas', 2), ('añ', 1), ('vos', 1), ('LOB', 1), ('brains', 1), ('bounded', 1), ('penas', 0), ('bes', 0), ('Lima', 0), ('aco', 0)]","[('Winter', 2), ('aben', 1), ('ár', 1), ('éri', 1), ('const', 1), ('тай', 0), (':@', 0), ('iek', 0), ('Kenneth', 0), ('бира', 0)]","[('penas', 2), ('igne', 0), ('Einzeln', 0), ('šč', 0), ('emas', 0), ('dex', 0), ('Media', 0), ('cki', 0), ('replace', 0), ('bounded', 0)]"
layer6,"[('gresql', 1), ('Según', 1), ('hat', 0), ('omm', 0), ('stores', 0), ('Scan', 0), ('Lag', 0), ('tera', 0), ('sim', 0), ('clo', 0)]","[('tober', 2), ('Einzeln', 1), ('penas', 1), ('dex', 1), ('Media', 1), ('igne', 0), ('Media', 0), ('añ', 0), ('šč', 0), ('dar', 0)]","[('фициаль', 2), ('hu', 1), ('Campe', 1), ('Record', 0), ('\u200d', 0), ('fon', 0), ('zer', 0), ('IV', 0), ('ilde', 0), ('pose', 0)]","[('Einzeln', 6), ('penas', 1), ('dex', 1), ('dar', 0), ('ș', 0), ('vos', 0), ('Media', 0), ('ola', 0), ('NF', 0), ('Bedeut', 0)]"
layer7,"[('insen', 4), ('aque', 3), ('aru', 1), ('asure', 1), ('anz', 0), ('anka', 0), ('Que', 0), ('duino', 0), ('owski', 0), ('abase', 0)]","[('penas', 6), ('NF', 2), ('añ', 1), ('dex', 0), ('bounded', 0), ('istra', 0), ('ina', 0), ('ral', 0), ('laz', 0), ('ņ', 0)]","[('fica', 3), ('÷', 1), ('іб', 1), ('er', 1), ('nou', 0), ('chmark', 0), ('zn', 0), ('verso', 0), (':$', 0), ('ford', 0)]","[('nou', 5), ('odb', 1), ('ral', 0), ('fica', 0), ('ș', 0), ('penas', 0), ('Vie', 0), ('ņ', 0), ('refix', 0), ('NF', 0)]"
layer8,"[('phia', 3), ('Wikipédia', 2), ('iore', 1), ('�', 1), ('Wol', 1), ('➖', 0), ('impr', 0), ('вар', 0), ('ată', 0), ('quar', 0)]","[('nou', 4), ('odb', 2), ('NF', 0), ('ș', 0), ('penas', 0), ('Media', 0), ('fica', 0), ('Clo', 0), ('ads', 0), ('sup', 0)]","[('schen', 1), ('Fre', 0), ('Fre', 0), ('sto', 0), ('abil', 0), ('pu', 0), ('dov', 0), ('pu', 0), ('ocr', 0), ('пла', 0)]","[('NF', 2), ('Media', 1), ('nou', 1), ('irregular', 0), ('Cas', 0), ('odb', 0), ('sup', 0), ('Common', 0), ('igne', 0), ('Object', 0)]"
layer9,"[('ğ', 1), ('ord', 1), ('vu', 1), ('trim', 0), ('rör', 0), ('amt', 0), ('phia', 0), ('föl', 0), ('ø', 0), ('頭', 0)]","[('nou', 2), ('NF', 1), ('Cas', 0), ('Media', 0), ('Java', 0), ('cas', 0), ('irregular', 0), ('Common', 0), ('esta', 0), ('inea', 0)]","[('engen', 4), ('geldig', 1), ('Fro', 0), ('jet', 0), ('wahl', 0), ('arbe', 0), ('ią', 0), ('Party', 0), ('weit', 0), ('Wes', 0)]","[('NF', 2), ('ora', 1), ('nou', 1), ('мер', 0), ('operator', 0), ('fm', 0), ('Media', 0), ('ű', 0), ('JVM', 0), ('etwork', 0)]"
layer10,"[('Bedeut', 3), ('Bildern', 1), ('Wikipédia', 1), ('stellen', 0), ('strip', 0), ('sí', 0), ('щение', 0), ('дія', 0), ('ighth', 0), ('oce', 0)]","[('ora', 1), ('operator', 1), ('NF', 1), ('мер', 0), ('Java', 0), ('Zo', 0), ('ű', 0), ('nou', 0), ('�', 0), ('Your', 0)]","[('stwa', 1), ('Jones', 1), ('strij', 0), ('bez', 0), ('ilia', 0), ('tog', 0), ('ty', 0), ('dat', 0), ('unal', 0), ('ges', 0)]","[('operator', 1), ('Cas', 0), ('tra', 0), ('Zo', 0), ('nou', 0), ('etwork', 0), ('Object', 0), ('tto', 0), ('estre', 0), ('trailing', 0)]"
layer11,"[('imo', 2), ('...]', 1), ('incl', 0), ('FI', 0), ('DI', 0), ('Rein', 0), ('fib', 0), ('hed', 0), ('Heart', 0), ('QUEST', 0)]","[('Zo', 0), ('tie', 0), ('operator', 0), ('Hinweis', 0), ('ora', 0), ('tto', 0), ('Object', 0), ('iful', 0), ('uf', 0), ('trailing', 0)]","[('abl', 1), ('Thom', 1), ('Gab', 0), ('brut', 0), ('doubt', 0), ('effort', 0), ('pp', 0), ('grace', 0), ('grav', 0), ('ador', 0)]","[('effort', 2), ('dear', 0), ('irc', 0), ('ownik', 0), ('xl', 0), ('inger', 0), ('Zo', 0), ('lang', 0), ('tra', 0), ('avia', 0)]"
layer12,"[('utsch', 1), ('(/', 1), ('block', 0), ('proced', 0), ('DD', 0), ('пора', 0), ('elen', 0), ('帝', 0), ('emp', 0), ('vor', 0)]","[('effort', 2), ('irc', 0), ('tra', 0), ('avia', 0), ('irre', 0), ('ън', 0), ('inger', 0), ('Zo', 0), ('retained', 0), ('Rein', 0)]","[('ouvelle', 2), ('isis', 1), ('forth', 0), ('ucha', 0), ('stein', 0), ('riors', 0), ('strap', 0), ('�', 0), ('rios', 0), ('izin', 0)]","[('ън', 3), ('effort', 1), ('tra', 1), ('юр', 0), ('inger', 0), ('</s>', 0), ('Object', 0), ('Rein', 0), ('mass', 0), ('foreach', 0)]"
layer13,"[('enburg', 4), ('Pages', 2), ('rör', 1), ('uther', 1), ('itsch', 0), ('iff', 0), ('omial', 0), ('gebaut', 0), ('sing', 0), ('enberg', 0)]","[('ън', 3), ('effort', 1), ('</s>', 0), ('tra', 0), ('Rein', 0), ('юр', 0), ('foreach', 0), ('inger', 0), ('tra', 0), ('irre', 0)]","[('nahm', 3), ('czy', 3), ('ms', 1), ('icki', 0), ('tritt', 0), ('TC', 0), ('qual', 0), ('нина', 0), ('ńczy', 0), ('anas', 0)]","[('effort', 1), ('irre', 1), ('ън', 0), ('Object', 0), ('mass', 0), ('юр', 0), ('answer', 0), ('tie', 0), ('Heart', 0), ('</s>', 0)]"
layer14,"[('endo', 3), ('pl', 1), ('subscription', 0), ('нок', 0), ('erni', 0), ('isu', 0), ('dispos', 0), ('ore', 0), ('сто', 0), ('ct', 0)]","[('effort', 1), ('irre', 1), ('answer', 1), ('mass', 0), ('Object', 0), ('ън', 0), ('Heart', 0), ('tie', 0), ('answered', 0), ('</s>', 0)]","[('\u2060', 5), ('aci', 2), ('NE', 1), ('COVID', 1), ('dfs', 1), ('ket', 0), ('ște', 0), ('cell', 0), ('�', 0), ('side', 0)]","[('tra', 2), ('irre', 1), ('tc', 1), ('ace', 1), ('NE', 1), ('Object', 1), ('answer', 1), ('tra', 1), ('effort', 1), ('</s>', 0)]"
layer15,"[('andenburg', 2), ('questions', 2), ('QUEST', 1), ('слав', 0), ('zd', 0), ('answer', 0), ('umerate', 0), ('ahlen', 0), ('Question', 0), ('vil', 0)]","[('answer', 4), ('answered', 1), ('irre', 1), ('tra', 1), ('NE', 1), ('tc', 0), ('ace', 0), ('effort', 0), ('tra', 0), ('Answer', 0)]","[('Gros', 2), ('("",', 1), ('edia', 1), ('Leb', 1), ('itul', 1), ('kin', 1), ('ros', 0), ('forall', 0), ('ят', 0), ('�', 0)]","[('answer', 8), ('answered', 1), ('Answer', 1), ('Answer', 1), ('questions', 0), ('irre', 0), ('answering', 0), ('right', 0), ('NE', 0), ('ace', 0)]"
layer16,"[('answer', 9), ('Answer', 7), ('Answer', 7), ('answers', 6), ('answer', 4), ('answered', 1), ('koz', 1), ('swers', 0), ('previous', 0), ('ivas', 0)]","[('answer', 31), ('Answer', 5), ('Answer', 5), ('answered', 5), ('answers', 1), ('questions', 1), ('answer', 1), ('answering', 1), ('NE', 0), ('Object', 0)]","[('virti', 9), ('Kontrola', 3), ('CHAP', 2), ('pply', 1), ('ета', 1), ('uez', 1), ('vano', 1), ('uesto', 0), ('uki', 0), ('Мексичка', 0)]","[('answer', 35), ('answered', 10), ('Answer', 4), ('Answer', 2), ('answering', 2), ('answers', 1), ('answer', 1), ('questions', 0), ('swers', 0), ('NE', 0)]"
layer17,"[('neg', 3), ('_', 2), ('register', 1), ('DEX', 0), ('fabric', 0), ('reference', 0), ('brick', 0), ('�', 0), ('comp', 0), ('gow', 0)]","[('answer', 39), ('answered', 9), ('Answer', 6), ('Answer', 3), ('answering', 2), ('answer', 1), ('answers', 1), ('questions', 0), ('icher', 0), ('NE', 0)]","[('spr', 4), ('ná', 2), ('virtuel', 1), ('题', 1), ('dern', 0), ('spr', 0), ('Springer', 0), ('Stu', 0), ('wahl', 0), ('itu', 0)]","[('answer', 41), ('answered', 7), ('Answer', 6), ('Answer', 5), ('questions', 3), ('answering', 2), ('answer', 2), ('answers', 1), ('Question', 0), ('swers', 0)]"
layer18,"[('diam', 1), ('din', 1), ('yen', 0), ('ṇ', 0), ('pf', 0), ('yar', 0), ('voc', 0), ('sap', 0), ('giv', 0), ('pla', 0)]","[('answer', 54), ('Answer', 5), ('answered', 5), ('Answer', 3), ('answer', 3), ('questions', 1), ('answering', 1), ('answers', 1), ('right', 0), ('ace', 0)]","[('bury', 5), ('wick', 5), ('비', 1), ('Conse', 0), ('Diplom', 0), ('iks', 0), ('schap', 0), ('лад', 0), ('mark', 0), ('wid', 0)]","[('answer', 67), ('answered', 5), ('Answer', 4), ('Answer', 3), ('answer', 2), ('answers', 2), ('answering', 0), ('questions', 0), ('ace', 0), ('kin', 0)]"
layer19,"[('</s>', 2), ('ấ', 2), ('ogli', 1), ('\n', 1), ('itori', 1), ('asket', 1), ('esso', 0), ('olean', 0), ('onneur', 0), ('equal', 0)]","[('answer', 66), ('answered', 7), ('answer', 5), ('Answer', 2), ('Answer', 1), ('answers', 1), ('answering', 0), ('kin', 0), ('penas', 0), ('zia', 0)]","[('色', 1), ('isf', 1), ('respect', 1), ('medium', 0), ('sensor', 0), ('central', 0), ('arr', 0), ('differential', 0), ('ifer', 0), ('ittest', 0)]","[('answer', 40), ('answered', 6), ('answer', 4), ('Answer', 1), ('Answer', 1), ('answering', 0), ('answers', 0), ('nofollow', 0), ('penas', 0), ('kin', 0)]"
layer20,"[('nin', 37), ('twenty', 2), ('XIX', 1), ('Nin', 1), ('Victor', 1), ('XX', 1), ('2', 0), ('поль', 0), ('bose', 0), ('XX', 0)]","[('answer', 48), ('answered', 5), ('answer', 3), ('Answer', 1), ('Answer', 1), ('answers', 0), ('answering', 0), ('nofollow', 0), ('penas', 0), ('kin', 0)]","[('indow', 1), ('ax', 1), ('cho', 1), ('allo', 0), ('房', 0), ('rale', 0), ('์', 0), ('Û', 0), ('̩', 0), ('bibli', 0)]","[('answer', 38), ('answer', 4), ('answered', 3), ('answers', 1), ('Answer', 0), ('Answer', 0), ('nofollow', 0), ('answering', 0), ('ace', 0), ('</s>', 0)]"
layer21,"[('Хронологија', 24), ('Википеди', 1), ('repla', 1), ('Begriffsklär', 1), ('esterni', 0), ('rör', 0), ('iks', 0), ('Bij', 0), ('fjär', 0), ('Sele', 0)]","[('answer', 44), ('answer', 6), ('answered', 4), ('Answer', 2), ('Answer', 1), ('nofollow', 1), ('answers', 1), ('answering', 1), ('penas', 0), ('mark', 0)]","[('A', 31), ('\u200f', 0), ('doc', 0), ('￼', 0), ('A', 0), ('AB', 0), ('ker', 0), ('ariat', 0), ('erm', 0), ('iak', 0)]","[('answer', 6), ('answer', 1), ('</s>', 1), ('kin', 1), ('mark', 0), ('nofollow', 0), ('confident', 0), ('A', 0), ('penas', 0), ('answered', 0)]"
layer22,"[('##', 99), ('##', 0), ('####', 0), ('#', 0), ('#,', 0), ('penas', 0), ('entes', 0), ('#', 0), ('extern', 0), ('>[', 0)]","[('answer', 5), ('penas', 3), ('A', 1), ('answer', 1), ('❯', 1), ('confident', 1), ('nofollow', 0), ('Which', 0), ('</s>', 0), ('kin', 0)]","[('orsz', 1), ('textt', 1), ('ziel', 1), ('ździer', 1), ('Bé', 0), ('isser', 0), ('iellement', 0), ('ués', 0), ('bre', 0), ('ugel', 0)]","[('penas', 14), ('❯', 1), ('answer', 1), ('A', 1), ('kin', 0), ('answer', 0), ('Which', 0), ('confident', 0), ('nofollow', 0), ('ban', 0)]"
layer23,"[('sdk', 0), ('suc', 0), ('esk', 0), ('woord', 0), ('olo', 0), ('tensorflow', 0), ('random', 0), ('pract', 0), ('demselben', 0), ('stackoverflow', 0)]","[('penas', 15), ('❯', 4), ('A', 1), ('answer', 0), ('kin', 0), ('<s>', 0), ('nofollow', 0), ('ban', 0), ('confident', 0), ('Which', 0)]","[('f', 5), ('qu', 3), ('zien', 2), ('brie', 1), ('хан', 0), ('ren', 0), ('yk', 0), ('anto', 0), ('out', 0), ('fried', 0)]","[('penas', 21), ('❯', 3), ('A', 1), ('<s>', 1), ('kin', 0), ('answer', 0), ('confident', 0), ('Which', 0), ('inde', 0), ('nofollow', 0)]"
