,,,,
Layer,Attention mechanism,Intermediate residual stream,MLP output,Block output
layer0,"[('<s>', 1), ('пута', 1), ('penas', 1), ('ímp', 0), ('trightarrow', 0), ('férences', 0), ('ategory', 0), ('jà', 0), ('abhäng', 0), ('őd', 0)]","[('ategory', 1), ('пута', 0), ('<s>', 0), ('ímp', 0), ('penas', 0), ('férences', 0), ('trightarrow', 0), ('瀬', 0), ('ḩ', 0), ('abhäng', 0)]","[('archivi', 3), ('<s>', 3), ('guez', 2), ('пута', 1), ('férences', 1), ('씨', 1), ('ongodb', 0), ('ímp', 0), ('penas', 0), ('кипеди', 0)]","[('<s>', 3), ('пута', 2), ('archivi', 1), ('férences', 1), ('ímp', 1), ('penas', 1), ('瀬', 0), ('씨', 0), ('trightarrow', 0), ('embros', 0)]"
layer1,"[('refer', 0), ('anim', 0), ('="".', 0), ('ifi', 0), ('au', 0), ('go', 0), ('�', 0), ('alias', 0), ('Hinweis', 0), ('progetti', 0)]","[('<s>', 7), ('penas', 1), ('ategory', 1), ('opera', 0), ('autorité', 0), ('abhäng', 0), ('pecies', 0), ('ǫ', 0), ('férences', 0), ('월', 0)]","[('aris', 2), ('Dy', 1), ('ederb', 0), ('kel', 0), ('iante', 0), ('picked', 0), ('penas', 0), ('ovis', 0), ('ommes', 0), ('desar', 0)]","[('<s>', 12), ('penas', 3), ('ategory', 2), ('Außer', 0), ('aris', 0), ('ultimo', 0), ('guez', 0), ('atform', 0), ('lès', 0), ('ü', 0)]"
layer2,"[('asp', 1), ('lack', 0), ('ufen', 0), ('guer', 0), ('duc', 0), ('ymbol', 0), ('germ', 0), ('gang', 0), ('éo', 0), ('ссий', 0)]","[('penas', 7), ('<s>', 4), ('ategory', 1), ('ederb', 1), ('atform', 0), ('opera', 0), ('aris', 0), ('guez', 0), ('pecies', 0), ('lès', 0)]","[('stress', 0), ('tap', 0), ('tab', 0), ('обо', 0), ('thermal', 0), ('enter', 0), ('by', 0), ('Morgan', 0), ('igg', 0), ('št', 0)]","[('penas', 3), ('ategory', 2), ('Außer', 0), ('iennes', 0), ('estaven', 0), ('ederb', 0), ('éon', 0), ('<s>', 0), ('gele', 0), ('ultimo', 0)]"
layer3,"[('uso', 2), ('terne', 1), ('imas', 0), ('cz', 0), ('め', 0), ('estra', 0), ('сс', 0), ('cco', 0), ('jun', 0), ('iec', 0)]","[('penas', 7), ('ategory', 1), ('ť', 0), ('atform', 0), ('uso', 0), ('estaven', 0), ('imas', 0), ('hidden', 0), ('iennes', 0), ('Außer', 0)]","[('retto', 1), ('instructions', 0), ('appen', 0), ('auss', 0), ('igin', 0), ('bran', 0), ('و', 0), ('piel', 0), ('ferred', 0), ('znam', 0)]","[('penas', 3), ('ategory', 1), ('pecies', 1), ('imas', 0), ('atform', 0), ('gele', 0), ('ewrite', 0), ('jourd', 0), ('uso', 0), ('inline', 0)]"
layer4,"[('Ej', 0), ('Beau', 0), ('amos', 0), ('Duc', 0), ('yourself', 0), ('mos', 0), ('scaling', 0), ('Regin', 0), ('External', 0), ('Rudolf', 0)]","[('pecies', 1), ('penas', 0), ('ategory', 0), ('Beau', 0), ('uso', 0), ('gele', 0), ('imas', 0), ('atform', 0), ('Außer', 0), ('werb', 0)]","[('Mes', 3), ('bru', 3), ('amazon', 1), ('ider', 0), ('abs', 0), ('inas', 0), ('brit', 0), ('носи', 0), ('rii', 0), ('gent', 0)]","[('imas', 2), ('ategory', 0), ('penas', 0), ('inas', 0), ('metros', 0), ('bounded', 0), ('gele', 0), ('geldig', 0), ('Außer', 0), ('picked', 0)]"
layer5,"[('Claude', 1), ('yk', 1), ('dbo', 1), ('�', 1), ('Node', 0), ('sko', 0), ('ville', 0), ('iből', 0), ('Storia', 0), ('округа', 0)]","[('thrown', 1), ('Beau', 0), ('penas', 0), ('imas', 0), ('bounded', 0), ('Sr', 0), ('Lima', 0), ('metros', 0), ('Gemeins', 0), ('geh', 0)]","[('const', 2), ('CS', 1), ('fm', 1), ('ischer', 1), ('Winter', 1), ('deg', 0), ('�', 0), ('alse', 0), ('hou', 0), ('Const', 0)]","[('bru', 2), ('uno', 0), ('zyma', 0), ('intellig', 0), ('thrown', 0), ('tout', 0), ('Media', 0), ('tout', 0), ('penas', 0), ('Kin', 0)]"
layer6,"[('gresql', 5), ('hat', 0), ('iness', 0), ('Vier', 0), ('lab', 0), ('�', 0), ('chter', 0), ('Argument', 0), ('chat', 0), ('mark', 0)]","[('uno', 7), ('iből', 1), ('bru', 0), ('dar', 0), ('Ins', 0), ('NF', 0), ('onn', 0), ('gresql', 0), ('kir', 0), ('intellig', 0)]","[('lut', 2), ('eso', 1), ('records', 0), ('spl', 0), ('uer', 0), ('sur', 0), ('Prem', 0), ('hu', 0), ('фициаль', 0), ('ter', 0)]","[('gresql', 1), ('uno', 1), ('Einzeln', 0), ('intellig', 0), ('AV', 0), ('iből', 0), ('NF', 0), ('tables', 0), ('tout', 0), ('mass', 0)]"
layer7,"[('án', 0), ('xa', 0), ('visual', 0), ('Visual', 0), ('uso', 0), ('visual', 0), ('ä', 0), ('exe', 0), ('Entertainment', 0), ('insen', 0)]","[('uno', 1), ('NF', 0), ('Visual', 0), ('intellig', 0), ('exe', 0), ('TAC', 0), ('penas', 0), ('_(', 0), ('AV', 0), ('Bool', 0)]","[('iman', 4), ('arta', 1), ('lifetime', 0), ('encia', 0), ('unda', 0), ('Us', 0), ('LOAD', 0), ('ford', 0), ('ья', 0), ('bernate', 0)]","[('Visual', 0), ('anha', 0), ('Visual', 0), ('ener', 0), ('hands', 0), ('draw', 0), ('tons', 0), ('ण', 0), ('Points', 0), ('.:\u200a', 0)]"
layer8,"[('Wol', 2), ('Bes', 1), ('➖', 1), ('ponse', 1), ('oll', 0), ('ió', 0), ('operating', 0), ('berger', 0), ('externos', 0), ('péri', 0)]","[('tons', 0), ('_(', 0), ('Visual', 0), ('Visual', 0), ('hands', 0), ('ण', 0), ('xa', 0), ('Java', 0), ('ș', 0), ('proxim', 0)]","[('dry', 1), ('ellett', 0), ('pu', 0), ('coinc', 0), ('❯', 0), ('évrier', 0), ('ozzá', 0), ('BB', 0), ('нь', 0), ('ij', 0)]","[('Point', 0), ('Ins', 0), ('anha', 0), ('Island', 0), ('ener', 0), ('Lib', 0), ('onces', 0), ('tons', 0), ('\u2060', 0), ('mass', 0)]"
layer9,"[('vu', 1), ('reen', 1), ('ğ', 0), ('olit', 0), ('stackoverflow', 0), ('ROR', 0), ('ilda', 0), ('igo', 0), ('ève', 0), ('apply', 0)]","[('Point', 0), ('onces', 0), ('Ins', 0), ('_(', 0), ('Island', 0), ('tons', 0), ('añ', 0), ('xa', 0), ('cb', 0), ('Lib', 0)]","[('zte', 4), ('zag', 2), ('л', 2), ('Jas', 1), ('nach', 1), ('conver', 1), ('PO', 1), ('�', 1), ('MC', 0), ('iemann', 0)]","[('Ins', 0), ('ű', 0), ('ậ', 0), ('inwon', 0), ('MC', 0), ('ifen', 0), ('Point', 0), ('Island', 0), ('cart', 0), ('ownik', 0)]"
layer10,"[('Wikipédia', 4), ('Хронологија', 2), ('generalized', 0), ('Bedeut', 0), ('пописа', 0), ('Schaus', 0), ('Савезне', 0), ('noreferrer', 0), ('Système', 0), ('logged', 0)]","[('_(', 1), ('ifen', 0), ('ậ', 0), ('ű', 0), ('Brit', 0), ('�', 0), ('ública', 0), ('alus', 0), ('ċ', 0), ('ownik', 0)]","[('together', 1), ('정', 1), ('orith', 0), ('anter', 0), ('face', 0), ('Garc', 0), ('ogo', 0), ('aso', 0), ('ucci', 0), ('Од', 0)]","[('ownik', 0), ('Ins', 0), ('ű', 0), ('ậ', 0), ('Studies', 0), ('Brit', 0), ('cart', 0), ('ユ', 0), ('–', 0), ('iono', 0)]"
layer11,"[('...]', 0), ('№', 0), ('ità', 0), ('�', 0), ('Generated', 0), ('boldmath', 0), ('ğ', 0), ('SR', 0), ('colors', 0), ('�', 0)]","[('cart', 0), ('Ins', 0), ('Hinweis', 0), ('ċ', 0), ('ownik', 0), ('ậ', 0), ('–', 0), ('ظ', 0), ('_', 0), ('ユ', 0)]","[('_', 3), ('Thom', 1), ('irat', 1), ('Bridge', 0), ('Michel', 0), ('err', 0), ('iter', 0), ('January', 0), ('äd', 0), ('Zone', 0)]","[('_', 8), ('Jorge', 0), ('_""', 0), ('_(', 0), ('ères', 0), ('Ins', 0), ('._', 0), (')_', 0), ('ownik', 0), ('_', 0)]"
layer12,"[('Impl', 1), ('impl', 1), ('Call', 0), ('kh', 0), ('itis', 0), ('fried', 0), ('典', 0), ('volte', 0), ('rait', 0), ('lingen', 0)]","[('_', 1), ('Jorge', 0), ('_(', 0), ('ères', 0), ('._', 0), ('_""', 0), ('dét', 0), ('_', 0), (')_', 0), ('uns', 0)]","[('ftp', 1), ('ED', 0), ('Fu', 0), ('vid', 0), ('virtuel', 0), ('meister', 0), ('Zone', 0), ('virt', 0), ('apps', 0), ('reporting', 0)]","[('Jorge', 1), ('ън', 0), ('</s>', 0), ('_', 0), ('dét', 0), ('uns', 0), ('displaying', 0), ('_.', 0), ('_(', 0), ('playing', 0)]"
layer13,"[('SM', 1), ('cloudflare', 1), ('sdl', 0), ('esar', 0), ('RIG', 0), ('rör', 0), ('fel', 0), ('loat', 0), ('autorité', 0), ('urale', 0)]","[('Jorge', 0), ('ън', 0), ('</s>', 0), ('Rein', 0), ('displaying', 0), ('León', 0), ('playing', 0), ('_(', 0), ('_', 0), ('mass', 0)]","[('onas', 2), ('appe', 0), ('Verl', 0), ('hos', 0), ('http', 0), ('mq', 0), ('Prin', 0), ('grav', 0), ('kn', 0), ('nea', 0)]","[('Jorge', 0), ('mp', 0), ('_', 0), ('uria', 0), ('NE', 0), ('mass', 0), ('—', 0), ('surr', 0), ('playing', 0), ('</s>', 0)]"
layer14,"[('isu', 1), ('paździer', 0), ('fee', 0), ('|', 0), ('da', 0), ('endo', 0), ('Robinson', 0), ('ento', 0), ('kwiet', 0), ('inta', 0)]","[('mp', 0), ('Jorge', 0), ('_', 0), ('answer', 0), ('undo', 0), ('mass', 0), ('playing', 0), ('</s>', 0), ('—', 0), ('ън', 0)]","[('COVID', 5), ('hyp', 3), ('�', 2), ('side', 1), ('fan', 1), ('burger', 0), ('NE', 0), ('NE', 0), ('nik', 0), ('\u200b', 0)]","[('NE', 3), ('Jorge', 0), ('\u2060', 0), ('dét', 0), ('_', 0), ('mp', 0), ('uria', 0), ('mass', 0), ('—', 0), ('answer', 0)]"
layer15,"[('answer', 2), ('QUEST', 1), ('слав', 1), ('drum', 1), ('answers', 1), ('umerate', 1), ('Bedeut', 0), ('answered', 0), ('éo', 0), ('andenburg', 0)]","[('answer', 2), ('NE', 1), ('answered', 1), ('mass', 0), ('_""', 0), ('answering', 0), ('uria', 0), ('Jorge', 0), ('_', 0), ('ște', 0)]","[('bere', 3), ('ford', 1), ('SBN', 0), ('forall', 0), ('Хронологија', 0), ('BUG', 0), ('FAULT', 0), ('sols', 0), ('ческий', 0), ('uda', 0)]","[('answer', 2), ('answered', 1), ('NE', 1), ('mp', 0), ('Answer', 0), ('answering', 0), ('icus', 0), ('right', 0), ('Wass', 0), ('.:\u200a', 0)]"
layer16,"[('inand', 2), ('Answer', 1), ('хо', 0), ('Beruf', 0), ('gebra', 0), ('Hinweis', 0), ('Hint', 0), ('koz', 0), ('merce', 0), ('Answer', 0)]","[('answer', 6), ('Answer', 2), ('answered', 2), ('answering', 1), ('mp', 1), ('Answer', 1), ('NE', 1), ('answers', 0), ('questions', 0), ('Object', 0)]","[('vain', 6), ('统', 1), ('itsch', 1), ('attro', 1), ('Geb', 0), ('ibile', 0), ('__(', 0), ('ível', 0), ('▸', 0), ('CHAP', 0)]","[('answer', 13), ('answered', 6), ('answering', 2), ('Answer', 2), ('Answer', 1), ('NE', 0), ('mp', 0), ('hat', 0), ('answer', 0), ('esterni', 0)]"
layer17,"[('neg', 1), ('_', 1), ('Py', 1), ('–', 0), ('–', 0), ('py', 0), ('пр', 0), ('asia', 0), ('−', 0), ('test', 0)]","[('answer', 14), ('answered', 6), ('answering', 2), ('Answer', 2), ('Answer', 1), ('Wass', 1), ('answer', 1), ('_', 0), ('chev', 0), ('NE', 0)]","[('Asp', 1), ('exam', 0), ('tm', 0), ('�', 0), ('imes', 0), ('Buff', 0), ('zA', 0), ('Conc', 0), ('occ', 0), ('vd', 0)]","[('answer', 20), ('answered', 9), ('answering', 4), ('Answer', 3), ('answer', 2), ('Answer', 2), ('questions', 1), ('кин', 0), ('icus', 0), ('answers', 0)]"
layer18,"[('yar', 7), ('custom', 1), ('answer', 1), ('gauche', 0), ('zia', 0), ('punt', 0), ('제', 0), ('itaire', 0), ('flush', 0), ('参', 0)]","[('answer', 39), ('answered', 9), ('answering', 4), ('answer', 3), ('Answer', 3), ('Answer', 2), ('answers', 1), ('questions', 0), ('题', 0), ('right', 0)]","[('bury', 2), ('iga', 1), ('choice', 1), ('ado', 1), ('gest', 1), ('wick', 0), ('dor', 0), ('voices', 0), ('nings', 0), ('ficos', 0)]","[('answer', 52), ('answered', 10), ('Answer', 5), ('Answer', 3), ('answering', 3), ('answer', 3), ('answers', 2), ('кин', 0), ('_(', 0), ('题', 0)]"
layer19,"[('aze', 4), ('\n', 1), ('</s>', 1), ('ะ', 1), ('asket', 1), ('gate', 1), ('jboss', 0), ('equal', 0), ('esso', 0), ('chia', 0)]","[('answer', 59), ('answered', 13), ('answer', 5), ('Answer', 2), ('Answer', 2), ('answers', 2), ('answering', 2), ('кин', 0), ('aze', 0), ('nav', 0)]","[('Recht', 1), ('agua', 1), ('из', 1), ('Kno', 0), ('nofollow', 0), ('色', 0), ('Category', 0), ('aring', 0), ('exped', 0), ('\u2003', 0)]","[('answer', 53), ('answered', 14), ('answer', 4), ('Answer', 4), ('answering', 2), ('answers', 2), ('Answer', 2), ('кин', 0), ('right', 0), ('nav', 0)]"
layer20,"[('Constant', 70), ('constant', 11), ('constant', 10), ('Const', 4), ('constantly', 0), ('Const', 0), ('konst', 0), ('Constants', 0), ('None', 0), ('Konst', 0)]","[('answer', 55), ('answered', 13), ('Answer', 5), ('answer', 4), ('answers', 3), ('answering', 2), ('Answer', 2), ('кин', 0), ('right', 0), ('choice', 0)]","[('房', 3), ('Ű', 2), ('uo', 1), ('ved', 1), ('šč', 1), ('BD', 0), ('Audiodateien', 0), ('ange', 0), ('odu', 0), ('rale', 0)]","[('answer', 30), ('answered', 8), ('answering', 5), ('answer', 4), ('answers', 3), ('Answer', 2), ('Answer', 1), ('кин', 1), ('choice', 0), ('nav', 0)]"
layer21,"[('Option', 15), ('Option', 3), ('Answer', 3), ('選', 1), ('bero', 1), ('Sele', 1), ('option', 1), ('Answer', 0), ('angularjs', 0), ('repla', 0)]","[('answer', 40), ('answered', 11), ('answering', 7), ('answer', 6), ('Answer', 5), ('Answer', 3), ('answers', 3), ('Ans', 0), ('кин', 0), ('nofollow', 0)]","[('￼', 1), ('\n', 1), ('oi', 0), ('pad', 0), ('Référence', 0), ('"";', 0), ('anth', 0), ('arta', 0), ('ariat', 0), ('aters', 0)]","[('answer', 15), ('answered', 6), ('answer', 4), ('answering', 3), ('Answer', 3), ('Answer', 1), ('answers', 0), ('nofollow', 0), ('right', 0), ('Ans', 0)]"
layer22,"[('##', 99), ('####', 0), ('#', 0), ('##', 0), ('#,', 0), ('#', 0), ('#(', 0), ('ween', 0), ('/#', 0), ('###', 0)]","[('answer', 13), ('answered', 4), ('answer', 4), ('Answer', 3), ('answering', 2), ('Answer', 2), ('##', 1), ('####', 1), ('Ans', 0), ('nofollow', 0)]","[('inus', 1), ('lete', 1), ('peak', 0), ('Hinter', 0), ('iada', 0), ('ulos', 0), ('Salv', 0), ('Till', 0), ('educated', 0), ('Bé', 0)]","[('answer', 6), ('answered', 2), ('Answer', 2), ('answer', 1), ('##', 1), ('answering', 1), ('####', 1), ('Answer', 1), ('选', 0), ('penas', 0)]"
layer23,"[('cel', 0), ('chio', 0), ('édie', 0), ('sdk', 0), ('érie', 0), ('ítás', 0), ('yci', 0), ('tel', 0), ('стом', 0), ('méd', 0)]","[('answer', 3), ('answered', 2), ('Answer', 1), ('##', 1), ('answer', 1), ('####', 1), ('Answer', 1), ('answering', 0), ('penas', 0), ('A', 0)]","[('zetek', 2), ('enze', 1), ('lette', 1), ('gow', 1), ('忠', 0), ('swer', 0), ('qu', 0), ('stycz', 0), ('kwiet', 0), ('sourceforge', 0)]","[('answer', 2), ('penas', 1), ('Answer', 1), ('answered', 1), ('answer', 0), ('##', 0), ('####', 0), ('dbc', 0), ('Answer', 0), ('answering', 0)]"
layer24,"[('option', 70), ('Option', 12), ('Option', 10), ('options', 3), ('option', 1), ('Options', 0), ('letter', 0), ('options', 0), ('Options', 0), ('Re', 0)]","[('answer', 5), ('option', 5), ('Option', 3), ('Answer', 3), ('answer', 1), ('Answer', 1), ('answered', 1), ('Option', 1), ('option', 0), ('options', 0)]","[('CTYPE', 6), ('rice', 3), ('Ps', 0), ('cel', 0), ('íz', 0), ('xc', 0), ('mark', 0), ('стову', 0), ('Cha', 0), ('cha', 0)]","[('option', 7), ('answer', 4), ('Option', 4), ('Answer', 2), ('answer', 1), ('Option', 1), ('option', 1), ('Answer', 0), ('options', 0), ('answered', 0)]"
layer25,"[('-', 99), ('B', 0), ('-(', 0), ('using', 0), ('given', 0), ('Given', 0), ('Which', 0), ('QUEST', 0), ('Q', 0), ('-\\', 0)]","[('option', 5), ('answer', 5), ('Option', 3), ('Answer', 3), ('answer', 1), ('Option', 1), ('Answer', 1), ('answered', 0), ('correct', 0), ('options', 0)]","[('C', 71), ('B', 7), ('C', 2), ('D', 1), ('A', 1), ('true', 0), ('sm', 0), ('true', 0), ('lay', 0), ('E', 0)]","[('option', 6), ('answer', 6), ('Answer', 3), ('Option', 2), ('answer', 1), ('answered', 1), ('A', 1), ('correct', 0), ('Answer', 0), ('choice', 0)]"
layer26,"[('industry', 93), ('indust', 2), ('indust', 1), ('Indust', 0), ('firm', 0), ('Fir', 0), ('sector', 0), ('fir', 0), ('market', 0), ('RE', 0)]","[('option', 13), ('answer', 3), ('Option', 2), ('correct', 2), ('A', 1), ('Answer', 1), ('Option', 1), ('options', 0), ('option', 0), ('answer', 0)]","[('TRUE', 2), ('#', 2), ('ahlen', 1), ('anten', 0), ('confidence', 0), ('grad', 0), ('Cop', 0), ('ди', 0), ('amps', 0), ('etten', 0)]","[('option', 10), ('correct', 3), ('answer', 2), ('Option', 1), ('A', 1), ('choice', 0), ('Answer', 0), ('options', 0), ('option', 0), ('Option', 0)]"
layer27,"[('None', 28), ('none', 23), ('none', 22), ('None', 15), ('Which', 4), ('which', 2), ('which', 2), ('neither', 0), ('\n', 0), ('its', 0)]","[('option', 10), ('correct', 2), ('Option', 2), ('answer', 1), ('A', 1), ('choice', 0), ('options', 0), ('option', 0), ('Option', 0), ('Ans', 0)]","[('original', 64), ('Originals', 5), ('Original', 5), ('original', 3), ('orig', 2), ('Cor', 2), ('Original', 2), ('cor', 1), ('Cor', 1), ('orig', 1)]","[('option', 11), ('Option', 1), ('answer', 1), ('▸', 1), ('\n', 0), ('choice', 0), ('options', 0), ('选', 0), ('correct', 0), ('A', 0)]"
layer28,"[('C', 44), ('D', 33), ('B', 22), ('A', 0), ('C', 0), ('Д', 0), ('Ц', 0), ('On', 0), ('CB', 0), ('D', 0)]","[('C', 19), ('B', 15), ('D', 13), ('A', 12), ('option', 4), ('answer', 0), ('A', 0), ('Option', 0), ('C', 0), ('▸', 0)]","[('B', 29), ('Option', 11), ('OPT', 9), ('option', 8), ('option', 4), ('Option', 4), ('options', 1), ('a', 0), ('(', 0), ('Level', 0)]","[('option', 27), ('C', 19), ('A', 7), ('Option', 5), ('option', 1), ('C', 1), ('B', 1), ('D', 1), ('Option', 1), ('options', 0)]"
layer29,"[('on', 56), ('\n', 37), ('On', 4), ('onc', 0), ('d', 0), ('</s>', 0), ('On', 0), ('onCreate', 0), ('c', 0), ('onto', 0)]","[('option', 25), ('C', 13), ('A', 6), ('Option', 4), ('\n', 4), ('option', 1), ('C', 1), ('B', 1), ('options', 0), ('A', 0)]","[('>', 28), ('f', 28), ('F', 5), ('r', 2), ('Grad', 1), ('R', 1), ('d', 1), ('a', 1), ('II', 1), ('no', 0)]","[('option', 20), ('A', 8), ('Option', 5), ('C', 4), ('A', 4), ('\n', 3), ('>', 3), ('C', 3), ('B', 2), ('D', 1)]"
layer30,"[('_', 76), ('D', 5), ('A', 2), ('D', 1), ('__', 1), ('________', 1), ('____', 0), ('Given', 0), ('___', 0), ('__', 0)]","[('A', 14), ('C', 9), ('option', 7), ('C', 6), ('A', 5), ('\n', 5), ('B', 4), ('D', 3), ('Option', 2), ('D', 2)]","[('-', 30), ('', 24), ('\n', 17), ('V', 13), ('»', 1), ('as', 1), ('»', 1), ('(', 0), ('V', 0), (',', 0)]","[('\n', 36), ('A', 11), ('B', 7), ('C', 6), ('C', 5), ('D', 4), ('A', 4), ('D', 3), ('B', 2), ('>', 1)]"
layer31,"[('', 97), ('-', 0), ('....', 0), ('1', 0), ('...', 0), ('2', 0), ('\t', 0), ('G', 0), ('M', 0), ('-', 0)]","[('\n', 43), ('A', 7), ('B', 6), ('C', 5), ('', 4), ('C', 3), ('D', 2), ('(', 2), ('A', 2), ('D', 1)]","[('##', 1), ('[[', 0), ('Question', 0), ('{', 0), ('Example', 0), ('\\""', 0), ('NOT', 0), ('\\_', 0), ('~~~~~~~~', 0), ('----------------', 0)]","[('\n', 34), ('C', 5), ('A', 4), ('D', 3), ('B', 3), ('>', 3), ('(', 2), ('The', 2), ('-', 2), ('Option', 2)]"
,,,,
Layer,Attention mechanism,Intermediate residual stream,MLP output,Block output
layer0,"[('<s>', 1), ('férences', 1), ('ímp', 0), ('пута', 0), ('trightarrow', 0), ('Хронологија', 0), ('瀬', 0), ('abhäng', 0), ('월', 0), ('ategory', 0)]","[('ímp', 1), ('férences', 1), ('ategory', 0), ('<s>', 0), ('瀬', 0), ('trightarrow', 0), ('пута', 0), ('abhäng', 0), ('rvm', 0), ('ográfica', 0)]","[('archivi', 5), ('<s>', 3), ('guez', 2), ('пута', 1), ('씨', 1), ('férences', 1), ('penas', 0), ('кипеди', 0), ('ongodb', 0), ('洞', 0)]","[('<s>', 3), ('férences', 2), ('archivi', 2), ('пута', 1), ('ímp', 1), ('penas', 0), ('瀬', 0), ('trightarrow', 0), ('guez', 0), ('sime', 0)]"
layer1,"[('anim', 0), ('refer', 0), ('gouvern', 0), ('="".', 0), ('ifi', 0), ('isser', 0), ('�', 0), ('ni', 0), ('au', 0), ('progetti', 0)]","[('<s>', 12), ('penas', 1), ('ategory', 0), ('opera', 0), ('férences', 0), ('autorité', 0), ('𝓝', 0), ('ǫ', 0), ('abhäng', 0), ('월', 0)]","[('aris', 2), ('ederb', 1), ('penas', 1), ('ovis', 0), ('Dy', 0), ('picked', 0), ('<s>', 0), ('ommes', 0), ('idth', 0), ('aye', 0)]","[('<s>', 20), ('penas', 5), ('ategory', 1), ('Außer', 0), ('aris', 0), ('guez', 0), ('ultimo', 0), ('atform', 0), ('𝓝', 0), ('lès', 0)]"
layer2,"[('guer', 2), ('ufen', 1), ('ederb', 1), ('intellij', 1), ('asp', 0), ('bru', 0), ('éo', 0), ('usch', 0), ('elabor', 0), ('earnest', 0)]","[('penas', 9), ('<s>', 3), ('ederb', 1), ('ategory', 1), ('atform', 0), ('guez', 0), ('opera', 0), ('aris', 0), ('jourd', 0), ('lès', 0)]","[('oku', 0), ('igg', 0), ('št', 0), ('пу', 0), ('plant', 0), ('pin', 0), ('tap', 0), ('обо', 0), ('cal', 0), ('cid', 0)]","[('penas', 7), ('ategory', 1), ('ederb', 0), ('Außer', 0), ('iennes', 0), ('opera', 0), ('jourd', 0), ('estaven', 0), ('atform', 0), ('<s>', 0)]"
layer3,"[('atform', 1), ('wer', 1), ('terne', 1), ('tb', 0), ('wert', 0), ('uso', 0), ('cz', 0), ('rir', 0), ('cco', 0), ('Bund', 0)]","[('penas', 19), ('atform', 2), ('ť', 0), ('opera', 0), ('ategory', 0), ('estaven', 0), ('imas', 0), ('uso', 0), ('jà', 0), ('ű', 0)]","[('TAC', 1), ('instructions', 1), ('loat', 0), ('sted', 0), ('junt', 0), ('retto', 0), ('ferred', 0), ('appen', 0), ('lis', 0), ('odb', 0)]","[('penas', 12), ('atform', 1), ('pecies', 0), ('imas', 0), ('ategory', 0), ('anim', 0), ('usch', 0), ('jourd', 0), ('ย', 0), ('opera', 0)]"
layer4,"[(""''"", 1), ('""\'', 1), ('""[', 0), ('zag', 0), ('""', 0), ('Beau', 0), (""'"", 0), ('Callback', 0), ('----------------', 0), ('士', 0)]","[('pecies', 1), ('Beau', 0), ('penas', 0), ('imas', 0), ('atform', 0), ('nou', 0), ('Sv', 0), ('uso', 0), ('евич', 0), ('usch', 0)]","[('Mes', 1), ('abs', 1), ('LOB', 0), ('Abs', 0), ('absor', 0), ('fra', 0), ('inas', 0), ('mes', 0), ('bru', 0), ('lo', 0)]","[('imas', 3), ('LOB', 2), ('uso', 1), ('lob', 0), ('\x1a', 0), ('bounded', 0), ('metros', 0), ('Face', 0), ('ظ', 0), ('iennes', 0)]"
layer5,"[('dbo', 3), ('ville', 1), ('NR', 1), ('mx', 1), ('Storia', 1), ('enze', 1), ('Node', 0), ('aterra', 0), ('Claude', 0), ('oł', 0)]","[('LOB', 1), ('imas', 1), ('uso', 0), ('\x1a', 0), ('metros', 0), ('Beau', 0), ('Sv', 0), ('tout', 0), ('Trop', 0), ('bounded', 0)]","[('bek', 1), ('const', 1), ('hou', 1), ('éri', 0), ('лат', 0), ('Winter', 0), ('abl', 0), ('total', 0), ('eig', 0), ('mou', 0)]","[('abl', 1), ('Mes', 1), ('tout', 1), ('bru', 1), ('bek', 0), ('penas', 0), ('thrown', 0), ('intellig', 0), ('tout', 0), ('rl', 0)]"
layer6,"[('gresql', 4), ('Vier', 1), ('lee', 0), ('洋', 0), ('screens', 0), ('idan', 0), ('iere', 0), ('ә', 0), ('rest', 0), ('Integer', 0)]","[('bru', 1), ('uno', 1), ('nim', 0), ('worth', 0), ('mass', 0), ('Einzeln', 0), ('Sen', 0), ('penas', 0), ('Kin', 0), ('Bool', 0)]","[('&=\\', 5), ('hu', 2), ('vin', 1), ('quer', 0), ('atti', 0), ('őd', 0), ('spl', 0), ('gest', 0), ('TW', 0), ('overlap', 0)]","[('abl', 0), ('nim', 0), ('rach', 0), ('Einzeln', 0), ('bru', 0), ('bek', 0), ('TAC', 0), ('ゴ', 0), ('őd', 0), ('intellig', 0)]"
layer7,"[('타', 2), ('äs', 1), ('Cart', 1), ('Hans', 1), ('ä', 0), ('pus', 0), ('Bind', 0), ('ział', 0), ('Cart', 0), ('cart', 0)]","[('TAC', 5), ('penas', 0), ('ņ', 0), ('añ', 0), ('őd', 0), ('esar', 0), ('MAP', 0), ('ago', 0), ('NF', 0), ('Pin', 0)]","[('encia', 4), ('ош', 1), ('ause', 1), ('lifetime', 1), ('Name', 1), ('rift', 0), ('ye', 0), ('esta', 0), ('atus', 0), ('sub', 0)]","[('Point', 1), ('TAC', 0), ('ause', 0), ('ņ', 0), ('ág', 0), ('abl', 0), ('hun', 0), ('intellig', 0), ('hands', 0), ('ter', 0)]"
