layer2,"[('ufen', 5), ('aterra', 2), ('Censo', 1), ('ién', 1), ('ель', 1), ('цо', 0), ('immagini', 0), ('othèque', 0), ('zn', 0), ('Martin', 0)]","[('<s>', 15), ('penas', 2), ('othèque', 1), ('anim', 1), ('Außer', 0), ('от', 0), ('ederb', 0), ('atform', 0), ('jourd', 0), ('entferne', 0)]","[('ten', 1), ('št', 0), ('latitude', 0), ('pin', 0), ('champion', 0), ('aires', 0), ('hal', 0), ('mu', 0), ('atabase', 0), ('vin', 0)]","[('penas', 2), ('<s>', 1), ('anim', 1), ('Außer', 0), ('othèque', 0), ('conde', 0), ('vé', 0), ('ufen', 0), ('actér', 0), ('ederb', 0)]"
layer3,"[('stract', 1), ('jav', 0), ('ictwo', 0), ('macro', 0), ('Java', 0), ('macro', 0), ('Ko', 0), ('ninger', 0), ('ces', 0), ('Chrome', 0)]","[('penas', 2), ('conde', 1), ('anim', 1), ('Außer', 0), ('othèque', 0), ('<s>', 0), ('indre', 0), ('atform', 0), ('ť', 0), ('ufen', 0)]","[('❯', 10), ('lete', 0), ('inand', 0), ('enburg', 0), ('Становништво', 0), ('retto', 0), ('lig', 0), ('schaft', 0), ('TAC', 0), ('archar', 0)]","[('penas', 3), ('anim', 1), ('❯', 1), ('<s>', 1), ('indre', 0), ('metros', 0), ('евич', 0), ('othèque', 0), ('Außer', 0), ('naio', 0)]"
layer4,"[('avas', 6), ('Mode', 1), ('=>', 0), ('Mode', 0), ('anzen', 0), ('ample', 0), ('ত', 0), ('spre', 0), ('lm', 0), ('inea', 0)]","[('penas', 1), ('евич', 0), ('❯', 0), ('Beau', 0), ('थ', 0), ('metros', 0), ('atform', 0), ('uso', 0), ('parallel', 0), ('Monde', 0)]","[('gh', 2), ('umi', 1), ('oh', 0), ('rid', 0), ('mes', 0), ('exclus', 0), ('cav', 0), ('marg', 0), ('gate', 0), ('rein', 0)]","[('hein', 0), ('евич', 0), ('plug', 0), ('ISSN', 0), ('avia', 0), ('Beau', 0), ('lean', 0), ('imas', 0), ('थ', 0), ('Eing', 0)]"
layer5,"[('enze', 4), ('Хронологија', 3), ('uno', 2), ('anya', 1), ('staden', 0), ('Ng', 0), ('UIView', 0), ('skap', 0), ('ellen', 0), ('skog', 0)]","[('avia', 1), ('imas', 1), ('penas', 1), ('lean', 1), ('forth', 1), ('थ', 0), ('zyma', 0), ('metros', 0), ('plug', 0), ('mannschaft', 0)]","[('alg', 5), ('Magn', 1), ('mania', 1), ('uno', 1), ('sotto', 0), ('Mapp', 0), ('\u2009', 0), ('ang', 0), ('ragma', 0), ('ange', 0)]","[('zyma', 4), ('forth', 1), ('penas', 1), ('uno', 0), ('šč', 0), ('esen', 0), ('ulas', 0), ('plug', 0), ('lean', 0), ('ragma', 0)]"
layer6,"[('Tak', 1), ('jak', 1), ('仁', 0), ('respons', 0), ('totalité', 0), ('cita', 0), ('revision', 0), ('opp', 0), ('tak', 0), ('trad', 0)]","[('zyma', 1), ('uno', 1), ('forth', 1), ('šč', 0), ('penas', 0), ('ula', 0), ('थ', 0), ('ulas', 0), ('Java', 0), ('lean', 0)]","[('irk', 3), ('bei', 1), ('penas', 1), ('zig', 1), ('\u2060', 1), ('gon', 1), ('Це', 0), ('át', 0), ('pointers', 0), ('redis', 0)]","[('penas', 29), ('hina', 0), ('Bras', 0), ('ulas', 0), ('anych', 0), ('ola', 0), ('metros', 0), ('irk', 0), ('ゴ', 0), ('giore', 0)]"
layer7,"[('äs', 2), ('inen', 2), ('ferrer', 1), ('recens', 1), ('uen', 0), ('UNT', 0), ('ä', 0), ('Lng', 0), ('Miguel', 0), ('mu', 0)]","[('penas', 12), ('Bruce', 1), ('inen', 1), ('_(', 0), ('Bru', 0), ('információ', 0), ('strip', 0), ('gems', 0), ('TAC', 0), ('cdn', 0)]","[('aland', 2), ('NA', 2), ('atus', 1), ('Factory', 1), ('Jah', 1), ('onces', 0), ('oz', 0), ('MainActivity', 0), ('во', 0), ('ká', 0)]","[('Bruce', 1), ('-,', 1), ('otta', 1), ('Java', 0), ('mu', 0), ('ņ', 0), ('uis', 0), ('penas', 0), ('rev', 0), ('_(', 0)]"
layer8,"[('Wol', 2), ('itos', 1), ('tid', 1), ('【', 1), ('oll', 1), ('lice', 0), ('ხ', 0), ('ё', 0), ('ito', 0), ('igo', 0)]","[('Java', 1), ('Bruce', 0), ('executable', 0), ('ве', 0), ('uis', 0), ('otta', 0), ('_(', 0), ('mu', 0), ('-,', 0), ('lär', 0)]","[('emberg', 5), ('❯', 2), ('isser', 1), ('fal', 0), ('heits', 0), ('Gl', 0), ('fram', 0), ('рук', 0), ('pic', 0), ('ivi', 0)]","[('_(', 2), ('Bruce', 1), ('otta', 0), ('ña', 0), ('-,', 0), ('mu', 0), ('Bru', 0), ('inaire', 0), ('ậ', 0), ('loader', 0)]"
layer9,"[('eil', 1), ('olit', 1), ('kop', 0), ('vu', 0), ('atorio', 0), ('Świ', 0), ('展', 0), ('Tennis', 0), ('Rav', 0), ('anka', 0)]","[('_(', 2), ('olit', 1), ('▶', 1), ('ậ', 0), ('executable', 0), ('-,', 0), ('vu', 0), ('Licencia', 0), ('ña', 0), ('mu', 0)]","[('passer', 1), ('ével', 1), ('ani', 0), ('enschaft', 0), ('gart', 0), ('TAG', 0), ('poster', 0), ('Kas', 0), ('pointers', 0), ('urs', 0)]","[('Licencia', 1), ('ậ', 1), ('atform', 0), ('lean', 0), ('ola', 0), ('chor', 0), ('executable', 0), ('esterni', 0), ('merce', 0), ('olit', 0)]"
layer10,"[('ズ', 1), ('Buen', 1), ('Zür', 1), ('Système', 1), ('oracle', 0), ('listopada', 0), ('reverse', 0), ('书', 0), ('解', 0), ('sko', 0)]","[('ậ', 1), ('Licencia', 0), ('_(', 0), ('esterni', 0), ('loader', 0), ('atform', 0), ('Ara', 0), ('executable', 0), ('bru', 0), ('bounds', 0)]","[('antal', 13), ('xmlns', 1), ('cole', 1), ('Référence', 0), ('edad', 0), ('ぐ', 0), ('gesamt', 0), ('�', 0), ('ani', 0), ('example', 0)]","[('isser', 1), ('Licencia', 0), ('olit', 0), ('ゴ', 0), ('esterni', 0), ('autorité', 0), ('merce', 0), ('atform', 0), ('lej', 0), ('edad', 0)]"
layer11,"[('回', 1), ('previous', 0), ('ege', 0), ('Generated', 0), ('beskre', 0), ('igent', 0), ('ɾ', 0), ('len', 0), ('multiple', 0), ('imo', 0)]","[('Answer', 1), ('esterni', 0), ('answer', 0), ('ola', 0), ('Answer', 0), ('uf', 0), ('answered', 0), ('Licencia', 0), ('reply', 0), ('Generated', 0)]","[('LR', 0), ('affen', 0), ('agner', 0), ('ICATION', 0), ('Tamb', 0), ('abad', 0), ('bt', 0), ('tok', 0), ('pont', 0), ('agen', 0)]","[('answered', 2), ('azon', 2), ('Answer', 1), ('uf', 1), ('answer', 1), ('Answer', 0), ('<s>', 0), ('inger', 0), ('Licencia', 0), ('bek', 0)]"
layer12,"[('schied', 1), ('acci', 1), ('Sus', 0), ('kende', 0), ('kl', 0), ('primer', 0), ('akult', 0), ('sums', 0), ('äng', 0), ('orp', 0)]","[('answered', 5), ('Answer', 3), ('answer', 2), ('azon', 1), ('Licencia', 1), ('Answer', 1), ('uf', 1), ('brain', 0), ('olit', 0), ('bek', 0)]","[('Johan', 1), ('Domain', 0), ('esper', 0), ('Domain', 0), ('import', 0), ('jal', 0), ('aupt', 0), ('sep', 0), ('ca', 0), ('ty', 0)]","[('azon', 3), ('<s>', 1), ('OF', 1), ('Answer', 1), ('Licencia', 1), ('Answer', 0), ('using', 0), ('_(', 0), ('inger', 0), ('zum', 0)]"
layer13,"[('Hub', 1), ('Mort', 1), ('Bab', 1), ('Hub', 0), ('cloudflare', 0), ('iast', 0), ('--', 0), ('ahn', 0), ('certainly', 0), ('bon', 0)]","[('Answer', 2), ('Answer', 1), ('answer', 0), ('answered', 0), ('OF', 0), ('azon', 0), ('CURL', 0), ('<s>', 0), ('Load', 0), ('Ans', 0)]","[('kreis', 1), ('brie', 0), ('Dou', 0), ('qq', 0), ('uga', 0), ('transmit', 0), ('Ross', 0), ('wig', 0), ('ears', 0), ('jm', 0)]","[('Answer', 3), ('answer', 3), ('answered', 2), ('Answer', 2), ('answer', 1), ('<s>', 0), ('Load', 0), ('using', 0), ('dy', 0), ('answering', 0)]"
layer14,"[('bott', 1), ('azz', 1), ('feb', 0), ('fi', 0), ('--', 0), ('SDK', 0), ('iske', 0), ('ison', 0), ('Jahrhunderts', 0), ('доступ', 0)]","[('answer', 8), ('Answer', 5), ('answered', 5), ('answer', 3), ('Answer', 2), ('dy', 1), ('answering', 0), ('inta', 0), ('BE', 0), ('answers', 0)]","[('ahoo', 3), ('enze', 1), ('traffic', 1), ('vrij', 0), ('flu', 0), ('ess', 0), ('civil', 0), ('buch', 0), ('civile', 0), ('<!', 0)]","[('answer', 13), ('answer', 8), ('Answer', 7), ('answered', 5), ('Answer', 4), ('answers', 0), ('answering', 0), ('{""', 0), ('BE', 0), ('vu', 0)]"
layer15,"[('questions', 7), ('question', 6), ('Answer', 6), ('answers', 5), ('Question', 5), ('answer', 4), ('umerate', 2), ('QUEST', 1), ('answered', 1), ('Question', 1)]","[('answer', 32), ('Answer', 11), ('answered', 11), ('Answer', 10), ('answer', 7), ('answers', 2), ('answering', 1), ('{""', 0), ('vu', 0), ('reply', 0)]","[('wohl', 3), ('classes', 0), ('Mit', 0), ('classes', 0), ('fri', 0), ('{""', 0), ('curs', 0), ('phy', 0), ('Kenn', 0), ('со', 0)]","[('answered', 18), ('answer', 14), ('answer', 12), ('Answer', 9), ('Answer', 6), ('{""', 4), ('answers', 2), ('answering', 0), ('а', 0), ('vez', 0)]"
layer16,"[('F', 2), ('F', 1), ('Fu', 0), ('Fellow', 0), ('Fried', 0), ('FD', 0), ('Feder', 0), ('fin', 0), ('ô', 0), ('f', 0)]","[('answered', 20), ('Answer', 17), ('answer', 17), ('answer', 16), ('Answer', 8), ('answers', 2), ('answering', 0), ('{""', 0), ('ô', 0), ('Filip', 0)]","[('which', 10), ('auer', 2), ('which', 1), ('Which', 1), ('которых', 1), ('usta', 0), ('SB', 0), ('ziel', 0), ('ogne', 0), ('pin', 0)]","[('answered', 39), ('answer', 22), ('answer', 13), ('Answer', 7), ('Answer', 6), ('answers', 1), ('answering', 0), ('ô', 0), ('{""', 0), ('vez', 0)]"
layer17,"[('&=\\', 1), ('義', 0), ('adata', 0), ('pent', 0), ('ziale', 0), ('ti', 0), ('дат', 0), ('icial', 0), ('rera', 0), ('mort', 0)]","[('answered', 36), ('answer', 24), ('answer', 17), ('Answer', 7), ('Answer', 4), ('answers', 1), ('answering', 0), ('ô', 0), ('{""', 0), ('vez', 0)]","[('tegr', 13), ('upload', 3), ('orio', 1), ('Answer', 0), ('sang', 0), ('answer', 0), ('館', 0), ('schrift', 0), ('odel', 0), ('nas', 0)]","[('answer', 33), ('answered', 23), ('answer', 21), ('Answer', 12), ('Answer', 5), ('answers', 1), ('answering', 0), ('swers', 0), ('ô', 0), ('ask', 0)]"
layer18,"[('akh', 3), ('zw', 2), ('penas', 1), ('wers', 0), ('Follow', 0), ('nbsp', 0), ('rez', 0), ('af', 0), ('ovi', 0), ('lad', 0)]","[('answer', 34), ('answered', 26), ('answer', 20), ('Answer', 10), ('Answer', 4), ('answers', 1), ('answering', 0), ('swers', 0), ('penas', 0), ('uni', 0)]","[('answer', 7), ('answer', 5), ('ans', 2), ('answered', 2), ('answers', 1), ('stag', 1), ('aggi', 1), ('beskre', 1), ('ত', 0), ('vex', 0)]","[('answer', 39), ('answer', 29), ('answered', 23), ('Answer', 3), ('answers', 1), ('Answer', 1), ('answering', 0), ('swers', 0), ('uni', 0), ('{""', 0)]"
layer19,"[('</s>', 7), ('äs', 2), ('textt', 2), ('Хронологија', 1), ('<s>', 0), ('QL', 0), ('ys', 0), ('Bres', 0), ('Args', 0), ('Ress', 0)]","[('answer', 44), ('answer', 35), ('answered', 14), ('Answer', 2), ('answers', 1), ('Answer', 0), ('answering', 0), ('swers', 0), ('{""', 0), ('uni', 0)]","[('chter', 1), ('utt', 1), ('[(', 1), ('yw', 0), ('right', 0), ('ke', 0), ('RIG', 0), ('suite', 0), ('ta', 0), ('Selon', 0)]","[('answer', 59), ('answer', 21), ('answered', 8), ('Answer', 1), ('Answer', 1), ('answers', 1), ('ask', 0), ('answering', 0), ('uni', 0), ('penas', 0)]"
layer20,"[('follow', 96), ('Follow', 2), ('follows', 0), ('follow', 0), ('following', 0), ('followed', 0), ('Following', 0), ('suiv', 0), ('segu', 0), ('ollow', 0)]","[('answer', 55), ('answer', 23), ('answered', 13), ('Answer', 1), ('Answer', 1), ('answers', 1), ('ask', 0), ('answering', 0), ('follow', 0), ('{""', 0)]","[('BY', 2), ('tie', 1), ('veg', 0), ('please', 0), ('Sk', 0), ('aju', 0), ('ga', 0), ('sat', 0), ('unit', 0), ('Bis', 0)]","[('answer', 54), ('answer', 21), ('answered', 11), ('answers', 2), ('Answer', 0), ('ask', 0), ('Answer', 0), ('follow', 0), ('answering', 0), ('quelle', 0)]"
layer21,"[(""/'"", 14), ('repla', 4), (""'"", 3), ('Indust', 2), ('Хронологија', 2), ('/""', 1), ('incie', 1), ('indust', 1), ('industrial', 1), (""''"", 1)]","[('answer', 57), ('answer', 20), ('answered', 13), ('answers', 2), ('Answer', 1), ('Answer', 1), ('answering', 0), ('follow', 0), ('ask', 0), ('swers', 0)]","[('lá', 1), ('थ', 1), ('Kno', 1), ('weis', 0), ('ambiguation', 0), ('etta', 0), ('knock', 0), ('fan', 0), ('Fischer', 0), ('Cla', 0)]","[('answer', 23), ('answer', 4), ('follow', 3), ('answered', 3), ('quelle', 2), ('ask', 2), ('dbc', 1), ('Ans', 1), ('Answer', 1), ('Answer', 0)]"
layer22,"[('question', 70), ('Question', 16), ('question', 6), ('Question', 4), ('input', 0), ('questions', 0), ('inputs', 0), ('Input', 0), ('input', 0), ('outputs', 0)]","[('answer', 31), ('answer', 8), ('answered', 3), ('follow', 2), ('ask', 1), ('Answer', 1), ('quelle', 1), ('Ans', 1), ('Answer', 1), ('penas', 0)]","[('lint', 4), ('żyn', 2), ('cerem', 1), ('ategory', 1), ('yntax', 1), ('ił', 0), ('Хронологија', 0), ('行', 0), ('idense', 0), ('Wikipédia', 0)]","[('answer', 23), ('answer', 5), ('quelle', 5), ('answered', 2), ('ask', 2), ('penas', 1), ('dbc', 1), ('follow', 1), ('ответ', 1), ('Ans', 0)]"
layer23,"[('Author', 7), ('author', 5), ('Author', 3), ('post', 2), ('autor', 2), ('authorization', 1), ('Comment', 1), ('Pub', 0), ('äs', 0), ('by', 0)]","[('answer', 28), ('answer', 7), ('ask', 6), ('quelle', 5), ('answered', 5), ('penas', 1), ('Answer', 1), ('Answer', 1), ('asked', 1), ('Ans', 0)]","[('brie', 12), ('kaf', 5), ('шлен', 2), ('supply', 1), ('achiv', 0), ('quelle', 0), ('zvuky', 0), ('nius', 0), ('hin', 0), ('стрі', 0)]","[('answer', 31), ('quelle', 14), ('answer', 8), ('ask', 6), ('answered', 4), ('asked', 1), ('Answer', 1), ('Answer', 1), ('penas', 0), ('dbc', 0)]"
layer24,"[('follow', 77), ('Follow', 22), ('follows', 0), ('followed', 0), ('follow', 0), ('segu', 0), ('ollow', 0), ('suiv', 0), ('input', 0), ('Input', 0)]","[('follow', 88), ('Follow', 9), ('followed', 0), ('follow', 0), ('follows', 0), ('answer', 0), ('quelle', 0), ('answer', 0), ('ask', 0), ('answered', 0)]","[('ónica', 2), ('osa', 1), ('zA', 1), ('fik', 1), ('ERR', 0), ('onda', 0), ('док', 0), ('ili', 0), ('estaven', 0), ('dict', 0)]","[('follow', 84), ('Follow', 10), ('followed', 1), ('follow', 1), ('follows', 0), ('answer', 0), ('quelle', 0), ('ask', 0), ('answer', 0), ('answered', 0)]"
layer25,"[('https', 45), ('\n', 2), ('<s>', 1), (':#', 1), ('formatt', 0), ('Q', 0), ('https', 0), ('Pad', 0), ('fed', 0), ('-->', 0)]","[('follow', 83), ('Follow', 8), ('followed', 1), ('follow', 1), ('follows', 0), ('answer', 0), ('quelle', 0), ('ask', 0), ('answer', 0), ('answered', 0)]","[('false', 2), ('true', 1), ('ATA', 1), ('true', 1), ('stelle', 1), ('Mer', 0), ('Samuel', 0), ('TRUE', 0), ('false', 0), ('truth', 0)]","[('follow', 87), ('Follow', 8), ('followed', 1), ('follow', 0), ('answer', 0), ('follows', 0), ('quelle', 0), ('answer', 0), ('answered', 0), ('ask', 0)]"
layer26,"[('F', 99), ('F', 0), ('Ф', 0), ('Source', 0), ('industry', 0), ('RE', 0), ('Tags', 0), ('Source', 0), ('Category', 0), ('Tags', 0)]","[('follow', 79), ('Follow', 9), ('followed', 1), ('answer', 1), ('follow', 0), ('quelle', 0), ('answer', 0), ('follows', 0), ('answered', 0), ('Answer', 0)]","[('ask', 8), ('Q', 4), ('request', 4), ('Request', 3), ('requests', 3), ('ask', 2), ('REQUEST', 1), ('Ask', 1), ('Request', 1), ('thread', 1)]","[('follow', 83), ('Follow', 7), ('followed', 1), ('answer', 1), ('quelle', 0), ('follow', 0), ('answer', 0), ('follows', 0), ('ask', 0), ('asked', 0)]"
layer27,"[('follow', 85), ('Follow', 8), ('follows', 5), ('followed', 0), ('follow', 0), ('\n', 0), ('Which', 0), ('</s>', 0), ('which', 0), ('ask', 0)]","[('follow', 90), ('Follow', 6), ('followed', 0), ('follow', 0), ('follows', 0), ('answer', 0), ('quelle', 0), ('ask', 0), ('asked', 0), ('answer', 0)]","[('F', 75), ('FO', 24), ('fol', 0), ('FO', 0), ('Fol', 0), ('fol', 0), ('fo', 0), ('Fo', 0), ('fox', 0), ('fo', 0)]","[('F', 73), ('quelle', 3), ('follow', 1), ('answer', 1), ('ask', 1), ('answer', 1), ('follow', 0), ('asked', 0), ('followed', 0), ('Follow', 0)]"
layer28,"[('Question', 49), ('...', 14), ('A', 13), ('Question', 4), ('...', 4), ('Answer', 4), ('B', 2), ('Answer', 1), ('Input', 0), ('Observ', 0)]","[('F', 76), ('answer', 2), ('answer', 1), ('quelle', 1), ('ask', 1), ('Answer', 1), ('Answer', 0), ('follow', 0), ('asked', 0), ('Follow', 0)]","[('A', 5), ('’', 3), ('TW', 2), ('sh', 2), ('options', 1), ('discussed', 1), ('Dis', 1), ('Option', 1), ('options', 1), ('ASS', 0)]","[('F', 87), ('quelle', 1), ('answer', 1), ('answer', 0), ('ask', 0), ('Answer', 0), ('follow', 0), ('Answer', 0), ('Follow', 0), ('asked', 0)]"
layer29,"[('on', 96), ('On', 0), ('Read', 0), ('Read', 0), ('On', 0), ('onc', 0), ('onto', 0), ('på', 0), ('|', 0), ('input', 0)]","[('F', 81), ('quelle', 1), ('answer', 1), ('answer', 1), ('follow', 0), ('Answer', 0), ('Follow', 0), ('ask', 0), ('follow', 0), ('Answer', 0)]","[('F', 14), ('A', 10), ('Sol', 5), ('f', 5), ('R', 4), ('r', 3), ('C', 3), ('<', 2), ('P', 2), ('B', 2)]","[('F', 96), ('A', 0), ('ask', 0), ('answer', 0), ('follow', 0), ('Follow', 0), ('follow', 0), ('FO', 0), ('answer', 0), ('Answer', 0)]"
layer30,"[('_', 74), ('________', 8), ('____', 1), ('Given', 1), ('given', 0), ('________________', 0), ('___', 0), ('Write', 0), ('__', 0), ('unden', 0)]","[('F', 92), ('A', 1), ('ask', 0), ('follow', 0), ('answer', 0), ('Follow', 0), ('Answer', 0), ('follow', 0), ('answer', 0), ('Input', 0)]","[('(', 12), ('B', 7), ('W', 6), ('1', 6), ('.', 6), ('L', 5), (',', 3), ('a', 3), ('[', 2), ('The', 2)]","[('F', 97), ('A', 1), ('The', 0), ('(', 0), ('follow', 0), ('B', 0), ('ask', 0), ('On', 0), ('1', 0), ('a', 0)]"
layer31,"[('...', 63), ('\n', 14), ('...', 12), ('....', 2), ('....', 0), ('2', 0), ('0', 0), ('1', 0), ('4', 0), ('3', 0)]","[('F', 93), ('A', 2), ('The', 0), ('(', 0), ('...', 0), ('1', 0), ('B', 0), ('Answer', 0), ('On', 0), ('follow', 0)]","[('Question', 0), ('Top', 0), ('Excel', 0), ('Math', 0), ('Subject', 0), ('J', 0), ('Author', 0), ('Label', 0), ('Job', 0), ('Example', 0)]","[('F', 19), ('A', 8), ('The', 5), ('Question', 3), ('Answer', 3), ('1', 2), ('On', 1), ('ask', 1), ('(', 1), ('B', 1)]"
,,,,
Layer,Attention mechanism,Intermediate residual stream,MLP output,Block output
layer0,"[('<s>', 3), ('ímp', 1), ('férences', 1), ('пута', 0), ('Licencia', 0), ('trightarrow', 0), ('ográfica', 0), ('Ḩ', 0), ('ḩ', 0), ('瀬', 0)]","[('ímp', 2), ('<s>', 2), ('férences', 1), ('Licencia', 0), ('ográfica', 0), ('瀬', 0), ('quelle', 0), ('ḩ', 0), ('пута', 0), ('Ḩ', 0)]","[('<s>', 3), ('пута', 1), ('씨', 1), ('archivi', 1), ('férences', 1), ('瀬', 0), ('洞', 0), ('кипеди', 0), ('textt', 0), ('ә', 0)]","[('<s>', 5), ('férences', 2), ('ímp', 1), ('пута', 1), ('瀬', 1), ('archivi', 0), ('씨', 0), ('trightarrow', 0), ('quelle', 0), ('penas', 0)]"
layer1,"[('anim', 2), ('isser', 1), ('refer', 0), ('références', 0), ('ni', 0), ('gouvern', 0), ('oro', 0), ('cera', 0), ('raj', 0), ('сти', 0)]","[('<s>', 19), ('férences', 1), ('ográfica', 0), ('anim', 0), ('ә', 0), ('opera', 0), ('ǫ', 0), ('penas', 0), ('월', 0), ('院', 0)]","[('&=\\', 1), ('ċ', 1), ('inkel', 1), ('ederb', 1), ('atform', 1), ('ответ', 1), ('aris', 0), ('irth', 0), ('̄', 0), ('penas', 0)]","[('<s>', 22), ('penas', 1), ('anim', 1), ('férences', 0), ('Außer', 0), ('ategory', 0), ('atform', 0), ('थ', 0), ('éma', 0), ('ответ', 0)]"
layer2,"[('aterra', 4), ('ién', 3), ('ufen', 2), ('othèque', 1), ('цо', 0), ('immagini', 0), ('bah', 0), ('indre', 0), ('onnen', 0), ('ель', 0)]","[('<s>', 13), ('anim', 2), ('penas', 1), ('othèque', 1), ('от', 0), ('férences', 0), ('atform', 0), ('Außer', 0), ('jourd', 0), ('院', 0)]","[('pin', 1), ('hal', 1), ('pin', 0), ('št', 0), ('ten', 0), ('reuse', 0), ('Mut', 0), ('они', 0), ('imat', 0), ('average', 0)]","[('penas', 1), ('<s>', 1), ('anim', 1), ('othèque', 0), ('Außer', 0), ('atform', 0), ('九', 0), ('от', 0), ('ederb', 0), ('bott', 0)]"
layer3,"[('opera', 1), ('stract', 0), ('ictwo', 0), ('cí', 0), ('ninger', 0), ('orum', 0), ('智', 0), ('żyn', 0), ('strij', 0), ('nev', 0)]","[('penas', 2), ('anim', 1), ('<s>', 1), ('atform', 1), ('opera', 0), ('conde', 0), ('othèque', 0), ('ufen', 0), ('ederb', 0), ('Außer', 0)]","[('pad', 2), ('inand', 1), ('❯', 1), ('isk', 1), ('pad', 0), ('archar', 0), ('alet', 0), ('=""#', 0), ('ale', 0), ('tir', 0)]","[('anim', 3), ('penas', 2), ('<s>', 1), ('opera', 0), ('евич', 0), ('❯', 0), ('metros', 0), ('tout', 0), ('indre', 0), ('atform', 0)]"
layer4,"[('avas', 8), ('Mode', 3), ('Mode', 1), ('ample', 1), ('agi', 1), ('inea', 1), ('spre', 0), ('�', 0), ('expand', 0), ('ții', 0)]","[('евич', 1), ('anim', 0), ('Eing', 0), ('Beau', 0), ('metros', 0), ('opera', 0), ('pecies', 0), ('tout', 0), ('ISSN', 0), ('hein', 0)]","[('exclus', 1), ('rings', 0), ('pres', 0), ('mes', 0), ('gate', 0), ('ся', 0), ('bum', 0), ('oh', 0), ('rein', 0), ('Mes', 0)]","[('hein', 1), ('lean', 0), ('ISSN', 0), ('lo', 0), ('Beau', 0), ('Eing', 0), ('ling', 0), ('inger', 0), ('anim', 0), ('ae', 0)]"
layer5,"[('enze', 5), ('von', 0), ('Ng', 0), ('mit', 0), ('uno', 0), ('Ej', 0), ('uzione', 0), ('ета', 0), ('recensement', 0), ('anya', 0)]","[('lean', 2), ('metros', 0), ('immer', 0), ('avia', 0), ('roman', 0), ('cho', 0), ('anter', 0), ('mannschaft', 0), ('Java', 0), ('av', 0)]","[('Mapp', 3), ('adm', 2), ('Magn', 1), ('alg', 1), ('ragma', 0), ('˚', 0), ('ernel', 0), ('ighth', 0), ('Gran', 0), ('Sdk', 0)]","[('ula', 2), ('plug', 1), ('anter', 1), ('forth', 0), ('Bedeut', 0), ('esen', 0), ('bah', 0), ('gene', 0), ('Magn', 0), ('lean', 0)]"
layer6,"[('cita', 2), ('pron', 1), ('totalité', 1), ('ceu', 1), ('kens', 0), ('Tak', 0), ('remainder', 0), ('divis', 0), ('ower', 0), ('Ana', 0)]","[('ula', 2), ('Magn', 1), ('inger', 1), ('plug', 1), ('anter', 0), ('forth', 0), ('Bedeut', 0), ('bah', 0), ('ling', 0), ('bright', 0)]","[('zig', 5), ('Gros', 4), ('gon', 1), ('\u2060', 0), ('connexes', 0), ('alc', 0), ('HD', 0), ('LL', 0), ('NN', 0), ('OCLC', 0)]","[('penas', 3), ('ola', 0), ('Bras', 0), ('gon', 0), ('delta', 0), ('inger', 0), ('CCE', 0), ('posit', 0), ('anter', 0), ('Bright', 0)]"
layer7,"[('nyelven', 8), ('<s>', 2), ('acci', 1), ('duino', 0), ('ej', 0), ('atform', 0), ('cdn', 0), ('Pick', 0), ('į', 0), ('-$', 0)]","[('penas', 7), ('<s>', 2), ('giore', 0), ('anter', 0), ('NF', 0), ('nyelven', 0), ('ola', 0), ('jourd', 0), ('ulas', 0), ('delta', 0)]","[('lah', 1), ('unst', 1), ('igt', 1), ('ordo', 1), ('dimen', 0), ('ecz', 0), ('ahr', 0), ('stal', 0), ('LS', 0), ('hen', 0)]","[('ola', 3), ('Bright', 2), ('Bras', 1), ('NF', 0), ('ächt', 0), ('bright', 0), ('dbc', 0), ('-,', 0), ('थ', 0), ('о', 0)]"
layer8,"[('tons', 1), ('�', 0), ('�', 0), ('emu', 0), ('dere', 0), ('berger', 0), ('ício', 0), ('ängen', 0), ('anos', 0), ('impact', 0)]","[('NF', 1), ('dbc', 0), ('Bright', 0), ('<s>', 0), ('inger', 0), ('ola', 0), ('Bras', 0), ('ächt', 0), ('olit', 0), ('Java', 0)]","[('chev', 4), ('strij', 1), ('riere', 0), ('fen', 0), ('reen', 0), ('Widget', 0), ('anon', 0), ('érieur', 0), ('Hum', 0), ('iras', 0)]","[('⟩', 2), ('exec', 1), ('Licencia', 0), ('dbc', 0), ('rache', 0), ('osas', 0), ('stoff', 0), ('dign', 0), ('touch', 0), ('<s>', 0)]"
layer9,"[('eil', 1), ('inha', 0), ('切', 0), ('vu', 0), ('""?>', 0), ('answer', 0), ('answered', 0), ('kop', 0), ('closed', 0), ('answer', 0)]","[('⟩', 4), ('<s>', 2), ('olit', 1), ('Licencia', 1), ('stoff', 1), ('esterni', 0), ('exec', 0), ('lean', 0), ('dbc', 0), ('osas', 0)]","[('Lak', 1), ('motion', 0), ('Tree', 0), ('üng', 0), ('tok', 0), (']=""', 0), ('шин', 0), ('Mot', 0), ('Kauf', 0), ('rane', 0)]","[('Licencia', 3), ('stoff', 2), ('<s>', 2), ('⟩', 1), ('lean', 0), ('Asp', 0), ('Kra', 0), ('MC', 0), ('olit', 0), ('ask', 0)]"
