Layer,Attention mechanism,Intermediate residual stream,MLP output,Block output
layer0,"[('пута', 1), ('<s>', 1), ('trightarrow', 1), ('férences', 1), ('Ḩ', 0), ('월', 0), ('ímp', 0), ('penas', 0), ('sime', 0), ('瀬', 0)]","[('férences', 1), ('trightarrow', 0), ('пута', 0), ('Ḩ', 0), ('ímp', 0), ('<s>', 0), ('sime', 0), ('ategory', 0), ('瀬', 0), ('월', 0)]","[('<s>', 22), ('archivi', 3), ('férences', 1), ('guez', 1), ('씨', 1), ('textt', 0), ('кипеди', 0), ('瀬', 0), ('omsnitt', 0), ('Portail', 0)]","[('<s>', 7), ('férences', 2), ('archivi', 1), ('пута', 1), ('瀬', 1), ('trightarrow', 1), ('ímp', 1), ('씨', 0), ('penas', 0), ('embros', 0)]"
layer1,"[('refer', 0), ('anim', 0), ('éo', 0), ('campe', 0), ('ë', 0), ('gem', 0), ('au', 0), ('références', 0), ('Hinweis', 0), ('ne', 0)]","[('<s>', 24), ('ategory', 1), ('penas', 0), ('férences', 0), ('archivi', 0), ('월', 0), ('arget', 0), ('𝓝', 0), ('opera', 0), ('quelle', 0)]","[('aris', 4), ('Dy', 1), ('cas', 0), ('penas', 0), ('ovis', 0), ('anim', 0), ('otte', 0), ('atform', 0), ('Sup', 0), ('abei', 0)]","[('<s>', 12), ('penas', 4), ('ategory', 3), ('anim', 0), ('guez', 0), ('ultimo', 0), ('Außer', 0), ('atform', 0), ('ответ', 0), ('entferne', 0)]"
layer2,"[('asp', 6), ('guer', 0), ('ufen', 0), ('estaven', 0), ('方', 0), ('崎', 0), ('omo', 0), ('ewrite', 0), ('ymbol', 0), ('Byte', 0)]","[('<s>', 9), ('penas', 5), ('ategory', 2), ('entferne', 1), ('guez', 1), ('estaven', 0), ('othèque', 0), ('atform', 0), ('ederb', 0), ('ответ', 0)]","[('by', 3), ('Fr', 1), ('tap', 1), ('fr', 1), ('anter', 0), ('Av', 0), ('thermal', 0), ('om', 0), ('omas', 0), ('exist', 0)]","[('penas', 3), ('estaven', 1), ('ategory', 1), ('geh', 0), ('guez', 0), ('ederb', 0), ('atform', 0), ('entferne', 0), ('othèque', 0), ('anim', 0)]"
layer3,"[('Jenkins', 1), ('Av', 0), ('kens', 0), ('ď', 0), ('Pick', 0), ('value', 0), ('oman', 0), ('wards', 0), ('cen', 0), ('Leo', 0)]","[('estaven', 2), ('penas', 2), ('geh', 0), ('Außer', 0), ('sink', 0), ('atform', 0), ('ategory', 0), ('guez', 0), ('hyp', 0), ('ederb', 0)]","[('⇔', 1), ('inale', 1), ('parenthes', 0), ('Laur', 0), ('ony', 0), ('oline', 0), ('Ir', 0), ('❯', 0), ('rou', 0), ('untime', 0)]","[('penas', 1), ('nou', 0), ('Kin', 0), ('geh', 0), ('Außer', 0), ('hyp', 0), ('nim', 0), ('Ir', 0), ('="".', 0), ('❯', 0)]"
layer4,"[('Duc', 2), ('сь', 1), ('Ej', 1), ('jours', 0), ('amos', 0), ('Rudolf', 0), ('typen', 0), ('amin', 0), ('BS', 0), ('Raj', 0)]","[('nou', 0), ('penas', 0), ('Kin', 0), ('nim', 0), ('ultimo', 0), ('MC', 0), ('werb', 0), ('sink', 0), ('ederb', 0), ('fres', 0)]","[('zych', 2), ('tent', 1), ('aqu', 0), ('Alert', 0), ('leb', 0), ('kow', 0), ('meck', 0), ('ilo', 0), ('alo', 0), ('closure', 0)]","[('penas', 1), ('imas', 0), ('nim', 0), ('geh', 0), ('nou', 0), ('Ir', 0), ('anter', 0), ('ategory', 0), ('gele', 0), ('fres', 0)]"
layer5,"[('uno', 1), ('zeich', 1), ('JAX', 1), ('Хронологија', 1), ('einges', 0), ('Mosk', 0), ('článku', 0), ('listade', 0), ('penas', 0), ('dbo', 0)]","[('penas', 5), ('geh', 1), ('nou', 0), ('Monde', 0), ('atform', 0), ('Bayer', 0), ('metros', 0), ('zeich', 0), ('gele', 0), ('kter', 0)]","[('bek', 7), ('arias', 0), ('abl', 0), ('Einzeln', 0), ('武', 0), ('heimer', 0), ('laravel', 0), ('ft', 0), ('Bürger', 0), ('fm', 0)]","[('penas', 5), ('Bedeut', 2), ('Kin', 1), ('nim', 0), ('tap', 0), ('bek', 0), ('deg', 0), ('kin', 0), ('bru', 0), ('nou', 0)]"
layer6,"[('agn', 0), ('exc', 0), ('dale', 0), ('Tak', 0), ('vere', 0), ('IIS', 0), ('norm', 0), ('Ана', 0), ('ere', 0), ('revision', 0)]","[('Bedeut', 2), ('penas', 1), ('nim', 1), ('Kin', 0), ('uno', 0), ('trap', 0), ('bru', 0), ('bek', 0), ('kin', 0), ('deg', 0)]","[('otti', 6), ('etro', 2), ('MAP', 1), ('Callback', 0), ('acional', 0), ('̂', 0), ('краї', 0), ('нец', 0), ('Ré', 0), ('\u2060', 0)]","[('penas', 22), ('Bedeut', 1), ('Hinweis', 0), ('odb', 0), ('tables', 0), ('Einzeln', 0), ('\u2060', 0), ('metros', 0), ('odot', 0), ('trap', 0)]"
layer7,"[('nyelven', 3), ('reas', 1), ('añ', 1), ('rees', 0), ('唐', 0), ('endre', 0), ('viron', 0), ('Gra', 0), ('pin', 0), ('Del', 0)]","[('penas', 12), ('ago', 1), ('nou', 1), ('до', 0), ('olit', 0), ('<s>', 0), ('TAC', 0), ('esterni', 0), ('cdn', 0), ('nyelven', 0)]","[('ordo', 2), ('save', 0), ('ford', 0), ('iak', 0), ('HE', 0), ('ROR', 0), ('igt', 0), ('ith', 0), ('teger', 0), ('Halle', 0)]","[('jourd', 1), ('otta', 1), ('olit', 1), ('font', 1), ('Font', 1), ('nou', 0), ('ago', 0), ('odot', 0), ('ause', 0), ('jak', 0)]"
layer8,"[('Bes', 2), ('➖', 2), ('�', 1), ('ode', 1), ('jsf', 0), ('【', 0), ('vir', 0), ('oll', 0), ('Alexand', 0), ('ió', 0)]","[('ago', 1), ('odot', 1), ('font', 1), ('esterni', 1), ('olit', 0), ('прис', 0), ('matches', 0), ('Beau', 0), ('otta', 0), ('pairs', 0)]","[('tro', 3), ('inden', 1), ('äd', 1), ('chev', 0), ('orp', 0), ('oup', 0), ('able', 0), ('eren', 0), ('gew', 0), ('ocr', 0)]","[('gew', 1), ('ago', 1), ('onces', 0), ('sub', 0), ('olit', 0), ('ups', 0), ('oll', 0), ('otta', 0), ('pairs', 0), ('ả', 0)]"
layer9,"[('eil', 2), ('kop', 1), ('dorf', 1), ('rör', 0), ('din', 0), ('Freder', 0), ('iten', 0), ('asp', 0), ('ARN', 0), ('ğ', 0)]","[('Freder', 2), ('onces', 1), ('ago', 0), ('olit', 0), ('rör', 0), ('esterni', 0), ('Einzeln', 0), ('bek', 0), ('ups', 0), ('pairs', 0)]","[('externe', 2), ('enth', 0), ('łów', 0), ('lament', 0), ('urs', 0), ('labels', 0), ('PO', 0), ('lau', 0), ('zte', 0), ('FIX', 0)]","[('ả', 1), ('pairs', 0), ('atform', 0), ('Freder', 0), ('azon', 0), ('ups', 0), ('mir', 0), ('nou', 0), ('ups', 0), ('esterni', 0)]"
layer10,"[('ikan', 2), ('alse', 2), ('Schaus', 0), ('висини', 0), ('sap', 0), ('generalized', 0), ('logged', 0), ('Jahrh', 0), ('Zür', 0), ('ikt', 0)]","[('ả', 1), ('esterni', 0), ('pairs', 0), ('Freder', 0), ('mir', 0), ('visibility', 0), ('ago', 0), ('COM', 0), ('Rap', 0), ('át', 0)]","[('pool', 1), ('GB', 0), ('iből', 0), ('exp', 0), ('mem', 0), ('Dre', 0), ('v', 0), ('tit', 0), ('Laurent', 0), ('gb', 0)]","[('Rap', 1), ('nit', 0), ('nou', 0), ('pairs', 0), ('rap', 0), ('ả', 0), ('atform', 0), ('esterni', 0), ('Freder', 0), ('proxim', 0)]"
layer11,"[('imo', 2), ('ɾ', 1), ('narr', 0), ('SR', 0), ('engen', 0), ('Bildern', 0), ('�', 0), ('u', 0), ('answer', 0), ('idi', 0)]","[('Answer', 0), ('Rap', 0), ('nou', 0), ('Generated', 0), ('ън', 0), ('proxim', 0), ('-,', 0), ('ả', 0), ('answered', 0), ('nit', 0)]","[('Хронологија', 3), ('ederb', 2), ('istiques', 1), ('connexes', 1), ('ġ', 0), ('è', 0), ('<s>', 0), ('cych', 0), ('bek', 0), ('ICATION', 0)]","[('bek', 1), ('<s>', 1), ('esterni', 1), ('Rap', 0), ('Answer', 0), ('answered', 0), ('ън', 0), ('nik', 0), ('jak', 0), ('proxim', 0)]"
layer12,"[('witz', 0), ('anton', 0), ('orp', 0), ('skład', 0), ('quez', 0), ('\u200f', 0), ('ríguez', 0), ('Ferd', 0), ('GL', 0), ('kens', 0)]","[('<s>', 3), ('esterni', 2), ('bek', 1), ('Answer', 1), ('answered', 1), ('ън', 0), ('jak', 0), ('回', 0), ('proxim', 0), ('nit', 0)]","[('mbH', 1), ('úblic', 1), ('ź', 0), ('occ', 0), ('erie', 0), ('dut', 0), ('Ź', 0), ('ty', 0), ('ง', 0), ('meister', 0)]","[('<s>', 13), ('esterni', 2), ('Answer', 1), ('nik', 0), ('answered', 0), ('guez', 0), ('domain', 0), ('мей', 0), ('ง', 0), ('coli', 0)]"
layer13,"[('Hub', 1), ('Association', 1), ('Square', 0), ('ahn', 0), ('dro', 0), ('Hub', 0), ('epen', 0), ('Studien', 0), ('\xad', 0), ('Bab', 0)]","[('<s>', 3), ('Answer', 0), ('yk', 0), ('esterni', 0), ('unit', 0), ('coli', 0), ('符', 0), ('мей', 0), ('answered', 0), ('́', 0)]","[('draw', 1), ('uga', 1), ('pu', 1), ('wig', 1), ('Pu', 1), ('onas', 1), ('ttp', 0), ('mq', 0), ('Tal', 0), ('Cole', 0)]","[('Answer', 3), ('answered', 3), ('<s>', 1), ('coli', 1), ('answer', 1), ('Answer', 0), ('read', 0), ('yk', 0), (""'-"", 0), ('esterni', 0)]"
layer14,"[('✅', 2), ('bott', 1), ('Sem', 0), ('Bbb', 0), ('ison', 0), ('yna', 0), ('und', 0), ('digit', 0), ('uning', 0), ('erni', 0)]","[('answered', 5), ('Answer', 4), ('answer', 4), ('coli', 1), ('Answer', 1), ('<s>', 1), ('answer', 1), ('esterni', 0), ('read', 0), ('fee', 0)]","[('Champ', 2), ('berger', 1), ('pt', 1), ('Bul', 0), ('Fr', 0), ('angu', 0), ('bia', 0), ('Reserve', 0), ('Luci', 0), ('lbl', 0)]","[('Answer', 6), ('answer', 5), ('answered', 4), ('Answer', 1), ('answer', 1), ('coli', 0), ('read', 0), ('vez', 0), ('ace', 0), ('answers', 0)]"
layer15,"[('answers', 4), ('Answer', 4), ('questions', 3), ('Question', 2), ('question', 2), ('answer', 2), ('сту', 1), ('answered', 1), ('ľ', 0), ('wik', 0)]","[('answer', 17), ('answered', 13), ('Answer', 11), ('Answer', 6), ('answer', 2), ('answers', 2), ('answering', 0), ('{""', 0), ('qu', 0), ('vez', 0)]","[('wohl', 2), ('classes', 1), ('CHAPTER', 0), ('classes', 0), ('antage', 0), ('ž', 0), ('≫', 0), ('unter', 0), ('бин', 0), ('кре', 0)]","[('answered', 11), ('Answer', 9), ('answer', 5), ('Answer', 3), ('answer', 3), ('{""', 3), ('Maria', 1), ('answers', 0), ('vez', 0), ('answering', 0)]"
layer16,"[('Rey', 5), ('re', 4), ('Re', 2), ('RE', 1), ('Rico', 0), ('Rena', 0), ('Raymond', 0), ('review', 0), ('Rica', 0), ('Hinweis', 0)]","[('Answer', 15), ('answered', 10), ('answer', 7), ('Answer', 5), ('answer', 3), ('Maria', 2), ('{""', 1), ('vez', 0), ('qu', 0), ('answers', 0)]","[('which', 26), ('which', 6), ('Which', 4), ('Relig', 1), ('ĉ', 0), ('úblic', 0), ('ogne', 0), ('anja', 0), ('Амери', 0), ('blank', 0)]","[('answered', 26), ('answer', 21), ('Answer', 8), ('Answer', 5), ('answer', 3), ('Maria', 1), ('answers', 0), ('mark', 0), ('coli', 0), ('ô', 0)]"
layer17,"[('bah', 0), ('tests', 0), ('icha', 0), ('raf', 0), ('дат', 0), ('fico', 0), ('multirow', 0), ('ti', 0), ('mal', 0), ('heid', 0)]","[('answered', 29), ('answer', 20), ('Answer', 6), ('Answer', 4), ('answer', 3), ('Maria', 1), ('answers', 0), ('coli', 0), ('answering', 0), ('qu', 0)]","[('iez', 4), ('upload', 3), ('tegr', 2), ('cted', 0), ('Question', 0), ('Question', 0), ('question', 0), ('Ni', 0), ('Ol', 0), ('flash', 0)]","[('answer', 28), ('answered', 26), ('Answer', 8), ('answer', 8), ('Answer', 6), ('Maria', 1), ('answers', 1), ('answering', 0), ('mark', 0), ('qu', 0)]"
layer18,"[('Sep', 27), ('·', 14), ('Jan', 3), ('Jun', 3), ('nbsp', 2), ('Jan', 2), ('Nov', 1), ('¶', 1), ('Oct', 0), ('↵', 0)]","[('answered', 29), ('answer', 23), ('answer', 7), ('Answer', 7), ('Answer', 6), ('Maria', 1), ('answers', 1), ('qu', 0), ('answering', 0), ('mark', 0)]","[('ks', 2), ('prev', 1), ('altra', 1), ('DS', 0), ('MAIN', 0), ('«', 0), ('stag', 0), ('de', 0), ('éri', 0), ('ος', 0)]","[('answered', 28), ('answer', 24), ('answer', 13), ('Answer', 3), ('Answer', 3), ('answers', 2), ('Maria', 1), ('mark', 0), ('answering', 0), ('coli', 0)]"
layer19,"[('cres', 3), ('reshold', 2), ('gresql', 1), ('rör', 1), ('yci', 1), ('ys', 0), ('äs', 0), ('Args', 0), ('eredet', 0), ('Ress', 0)]","[('answer', 27), ('answered', 21), ('answer', 16), ('Answer', 3), ('answers', 2), ('Answer', 2), ('Maria', 0), ('answering', 0), ('coli', 0), ('{""', 0)]","[('right', 1), ('correct', 0), ('cht', 0), ('van', 0), ('hour', 0), ('れ', 0), ('Sil', 0), ('aben', 0), ('phen', 0), ('foot', 0)]","[('answer', 9), ('answer', 8), ('answered', 6), ('Maria', 1), ('Answer', 1), ('Sol', 1), ('Answer', 0), ('coli', 0), ('vez', 0), ('penas', 0)]"
layer20,"[('review', 81), ('review', 14), ('Review', 2), ('rev', 0), ('reviews', 0), ('rev', 0), ('Re', 0), ('Rev', 0), ('recens', 0), ('reu', 0)]","[('answer', 13), ('answer', 8), ('answered', 8), ('review', 1), ('Answer', 1), ('Answer', 1), ('Maria', 0), ('answers', 0), ('Review', 0), ('mark', 0)]","[('aju', 1), ('HC', 1), ('户', 0), ('ante', 0), ('cole', 0), ('kie', 0), ('Ḩ', 0), ('bolds', 0), ('wicklung', 0), ('Phys', 0)]","[('answer', 6), ('answered', 5), ('answer', 5), ('vez', 1), ('penas', 1), ('ا', 1), ('mark', 1), ('{""', 0), ('Maria', 0), ('answers', 0)]"
layer21,"[('Indust', 61), ('industry', 18), ('indust', 17), ('indust', 0), ('industrial', 0), ('Econom', 0), ('industri', 0), ('economic', 0), ('economy', 0), ('эконо', 0)]","[('answer', 12), ('answer', 9), ('answered', 9), ('answers', 1), ('penas', 1), ('Answer', 1), ('vez', 1), ('mark', 1), ('Answer', 1), ('ا', 0)]","[('shift', 1), ('weis', 1), ('ächst', 0), ('थ', 0), ('esia', 0), ('onia', 0), ('ョ', 0), ('Wieder', 0), ('oned', 0), ('chez', 0)]","[('answer', 1), ('answer', 1), ('answered', 1), ('penas', 1), ('vez', 1), ('quelle', 1), ('{""', 0), ('ا', 0), ('Ans', 0), ('chev', 0)]"
layer22,"[('question', 59), ('Question', 14), ('Re', 11), ('Question', 5), ('question', 5), ('Re', 0), ('re', 0), ('we', 0), ('questions', 0), ('re', 0)]","[('answer', 1), ('answer', 1), ('Question', 1), ('answered', 1), ('question', 0), ('penas', 0), ('Ans', 0), ('Question', 0), ('pl', 0), ('vez', 0)]","[('incie', 3), ('ategory', 1), ('èn', 1), ('lint', 1), ('根', 1), ('ess', 0), ('Navigation', 0), ('circum', 0), ('ipage', 0), ('edes', 0)]","[('penas', 1), ('answer', 1), ('answer', 1), ('Question', 1), ('quelle', 1), ('question', 0), ('pl', 0), ('answered', 0), ('ответ', 0), ('Ans', 0)]"
layer23,"[('Author', 32), ('Author', 15), ('author', 9), ('author', 3), ('autor', 1), ('autor', 1), ('authorization', 1), ('post', 1), ('Autor', 0), ('SK', 0)]","[('penas', 1), ('answer', 1), ('answer', 1), ('answered', 0), ('Question', 0), ('quelle', 0), ('Home', 0), ('sak', 0), ('question', 0), ('vez', 0)]","[('achiv', 2), ('OT', 1), ('brie', 1), ('refix', 1), ('шлен', 1), ('annon', 1), ('gate', 0), ('resid', 0), ('auss', 0), ('consulté', 0)]","[('quelle', 1), ('answer', 1), ('answer', 1), ('penas', 1), ('ответ', 0), ('answered', 0), ('Question', 0), ('sak', 0), ('Home', 0), ('문', 0)]"
layer24,"[('Review', 99), ('review', 0), ('review', 0), ('Re', 0), ('reviews', 0), ('Re', 0), ('Rev', 0), ('recom', 0), ('Ре', 0), ('recens', 0)]","[('Review', 80), ('review', 11), ('Re', 2), ('Re', 1), ('review', 0), ('reviews', 0), ('Question', 0), ('answer', 0), ('answer', 0), ('quelle', 0)]","[('aa', 23), ('px', 2), ('aaaa', 1), ('ѐ', 1), ('fik', 1), ('altra', 1), ('док', 0), ('Scan', 0), ('slash', 0), ('œuv', 0)]","[('Review', 74), ('review', 11), ('Re', 4), ('Re', 3), ('review', 1), ('reviews', 0), ('answer', 0), ('ответ', 0), ('sak', 0), ('Question', 0)]"
layer25,"[('\n', 95), ('</s>', 1), ('https', 0), ('-', 0), ('https', 0), ('¨', 0), ('Which', 0), ('RelativeLayout', 0), ('-(', 0), ('oce', 0)]","[('Review', 64), ('review', 13), ('Re', 7), ('Re', 3), ('review', 1), ('reviews', 0), ('answer', 0), ('Question', 0), ('sak', 0), ('answer', 0)]","[('ugel', 1), ('ferrer', 1), ('ļ', 1), ('žit', 1), ('achiv', 0), ('iate', 0), ('bezeichneter', 0), ('Ap', 0), ('TT', 0), ('dens', 0)]","[('Review', 72), ('review', 12), ('Re', 3), ('Re', 1), ('review', 1), ('reviews', 0), ('answer', 0), ('answer', 0), ('Question', 0), ('sak', 0)]"
layer26,"[('industry', 83), ('RE', 6), ('indust', 2), ('indust', 1), ('Indust', 1), ('firm', 0), ('Fir', 0), ('R', 0), ('sector', 0), ('fir', 0)]","[('Review', 60), ('review', 14), ('Re', 3), ('Re', 2), ('review', 1), ('reviews', 0), ('answer', 0), ('answer', 0), ('sak', 0), ('quelle', 0)]","[('#', 16), ('ask', 3), ('#', 3), ('`#', 1), ('Request', 1), ('request', 0), ('request', 0), ('ask', 0), ('REQUEST', 0), ('thread', 0)]","[('Review', 46), ('review', 14), ('Re', 6), ('Re', 5), ('review', 1), ('reviews', 0), ('sak', 0), ('answer', 0), ('answer', 0), ('quelle', 0)]"
layer27,"[('\n', 45), ('Which', 21), ('which', 5), ('which', 2), ('</s>', 1), ('its', 1), ('\r', 0), ('Its', 0), ('vous', 0), ('itself', 0)]","[('Review', 42), ('review', 13), ('Re', 5), ('Re', 4), ('review', 1), ('reviews', 0), ('quelle', 0), ('answer', 0), ('sak', 0), ('recens', 0)]","[('Re', 73), ('Re', 24), ('RE', 0), ('Gro', 0), ('gro', 0), ('RE', 0), ('gro', 0), ('writ', 0), ('re', 0), ('reich', 0)]","[('Re', 43), ('Re', 27), ('Review', 5), ('review', 1), ('RE', 0), ('review', 0), ('answer', 0), ('quelle', 0), ('ответ', 0), ('Home', 0)]"
layer28,"[('D', 77), ('The', 11), ('B', 6), ('A', 1), ('The', 0), ('C', 0), ('Answer', 0), ('Д', 0), ('Review', 0), ('Answer', 0)]","[('Re', 45), ('Re', 27), ('Review', 8), ('review', 0), ('RE', 0), ('answer', 0), ('The', 0), ('Question', 0), ('Rev', 0), ('question', 0)]","[('Option', 26), ('options', 18), ('Options', 12), ('option', 5), ('option', 5), ('options', 4), ('Options', 2), ('S', 2), ('Option', 1), ('D', 1)]","[('Re', 62), ('Re', 20), ('Review', 5), ('review', 0), ('option', 0), ('RE', 0), ('The', 0), ('Option', 0), ('answer', 0), ('A', 0)]"
layer29,"[('on', 99), ('On', 0), ('On', 0), ('onto', 0), ('Re', 0), ('på', 0), ('the', 0), ('onc', 0), ('the', 0), ('-', 0)]","[('Re', 60), ('Re', 30), ('Review', 3), ('review', 0), ('The', 0), ('option', 0), ('RE', 0), ('A', 0), ('answer', 0), ('on', 0)]","[('c', 6), ('r', 5), ('com', 5), ('d', 4), ('C', 4), ('s', 3), ('on', 3), ('N', 3), ('G', 2), ('home', 2)]","[('Re', 65), ('Re', 10), ('Review', 4), ('A', 0), ('The', 0), ('review', 0), ('Home', 0), ('On', 0), ('on', 0), ('Question', 0)]"
layer30,"[('_', 70), ('________', 8), ('____', 3), ('________________', 1), ('""', 0), ('___', 0), ('__', 0), ('Hint', 0), ('amp', 0), ('خ', 0)]","[('Re', 57), ('Re', 6), ('Review', 5), ('The', 2), ('A', 2), ('review', 0), ('On', 0), ('Question', 0), ('Home', 0), ('Sol', 0)]","[('1', 11), ('B', 8), ('3', 5), ('E', 4), ('is', 4), ('L', 4), ('2', 4), ('[', 3), ('(', 3), ('T', 2)]","[('Re', 67), ('A', 6), ('The', 6), ('(', 1), ('""', 0), ('On', 0), ('the', 0), ('1', 0), ('Re', 0), ('Home', 0)]"
layer31,"[('-', 91), ('\n', 3), ('...', 2), ('...', 1), ('–', 0), ('2', 0), ('1', 0), ('', 0), (':', 0), ('3', 0)]","[('Re', 60), ('The', 7), ('A', 7), ('(', 2), ('""', 1), ('1', 1), ('On', 0), ('Review', 0), ('Ch', 0), ('the', 0)]","[('Question', 1), ('Answer', 0), ('Introduction', 0), ('Author', 0), ('Subject', 0), ('Summary', 0), ('Public', 0), ('Excel', 0), ('Diff', 0), ('Sample', 0)]","[('Re', 21), ('The', 8), ('A', 4), ('Question', 4), ('On', 1), ('1', 1), ('Home', 1), ('Answer', 1), ('(', 1), ('Q', 1)]"
Layer,Attention mechanism,Intermediate residual stream,MLP output,Block output
layer0,"[('férences', 1), ('trightarrow', 1), ('<s>', 1), ('Ḩ', 1), ('ímp', 0), ('월', 0), ('пута', 0), ('Хронологија', 0), ('瀬', 0), ('sime', 0)]","[('férences', 1), ('trightarrow', 1), ('Ḩ', 1), ('ímp', 0), ('瀬', 0), ('<s>', 0), ('sime', 0), ('Longrightarrow', 0), ('пута', 0), ('월', 0)]","[('<s>', 21), ('archivi', 5), ('guez', 1), ('férences', 1), ('кипеди', 1), ('씨', 1), ('Portail', 0), ('textt', 0), ('пута', 0), ('bráz', 0)]","[('<s>', 7), ('férences', 3), ('archivi', 1), ('瀬', 1), ('trightarrow', 1), ('пута', 1), ('ímp', 0), ('씨', 0), ('sime', 0), ('quelle', 0)]"
layer1,"[('refer', 0), ('gouvern', 0), ('anim', 0), ('campe', 0), ('ë', 0), ('éo', 0), ('isser', 0), ('références', 0), ('gin', 0), ('progetti', 0)]","[('<s>', 30), ('ategory', 1), ('férences', 0), ('penas', 0), ('월', 0), ('archivi', 0), ('arget', 0), ('Ḩ', 0), ('𝓝', 0), ('瀬', 0)]","[('aris', 3), ('penas', 1), ('ovis', 1), ('Dy', 0), ('cas', 0), ('ederb', 0), ('anim', 0), ('cam', 0), ('imas', 0), ('trou', 0)]","[('<s>', 23), ('penas', 4), ('ategory', 1), ('anim', 0), ('guez', 0), ('ответ', 0), ('atform', 0), ('Außer', 0), ('ultimo', 0), ('𝓝', 0)]"
layer2,"[('guer', 2), ('asp', 2), ('ufen', 1), ('ewrite', 1), ('bru', 0), ('方', 0), ('éo', 0), ('omo', 0), ('Byte', 0), ('ederb', 0)]","[('<s>', 6), ('penas', 6), ('guez', 1), ('atform', 1), ('ategory', 1), ('othèque', 0), ('entferne', 0), ('ответ', 0), ('jourd', 0), ('ederb', 0)]","[('Fr', 1), ('fr', 1), ('anter', 1), ('tap', 0), ('by', 0), ('pin', 0), ('oku', 0), ('om', 0), ('Lind', 0), ('eles', 0)]","[('penas', 6), ('estaven', 0), ('atform', 0), ('ategory', 0), ('guez', 0), ('geh', 0), ('ederb', 0), ('anim', 0), ('jourd', 0), ('tout', 0)]"
layer3,"[('Pick', 0), ('rir', 0), ('ja', 0), ('čen', 0), ('Jenkins', 0), ('áj', 0), ('pher', 0), ('Autow', 0), ('Av', 0), ('plements', 0)]","[('penas', 5), ('estaven', 1), ('atform', 1), ('geh', 0), ('ederb', 0), ('Außer', 0), ('guez', 0), ('adém', 0), ('Gemeins', 0), ('ufen', 0)]","[('Архівовано', 1), ('inale', 0), ('parenthes', 0), ('hein', 0), ('pad', 0), ('⇔', 0), ('odb', 0), ('♯', 0), ('Conne', 0), ('apk', 0)]","[('penas', 6), ('nou', 0), ('geh', 0), ('atform', 0), ('entferne', 0), ('anim', 0), ('jourd', 0), ('❯', 0), ('anter', 0), ('prüfe', 0)]"
layer4,"[('士', 0), ('ske', 0), ('ář', 0), ('Duc', 0), ('сь', 0), (""''"", 0), ('Raj', 0), ('vor', 0), ('зен', 0), ('구', 0)]","[('nou', 1), ('penas', 0), ('anter', 0), ('ultimo', 0), ('Beau', 0), ('pecies', 0), ('werb', 0), ('jourd', 0), ('tout', 0), ('Eing', 0)]","[('ule', 0), ('ature', 0), ('exclus', 0), ('qui', 0), ('revers', 0), ('ERT', 0), ('unos', 0), ('burger', 0), ('band', 0), ('abs', 0)]","[('LOB', 1), ('imas', 1), ('anter', 0), ('fra', 0), ('penas', 0), ('ظ', 0), ('nou', 0), ('fres', 0), ('nim', 0), ('Jacques', 0)]"
layer5,"[('Storia', 0), ('Хронологија', 0), ('dbo', 0), ('einges', 0), ('Ej', 0), ('ณ', 0), ('enze', 0), ('Mosk', 0), ('Jahrh', 0), ('igent', 0)]","[('penas', 1), ('tout', 1), ('jourd', 0), ('metros', 0), ('LOB', 0), ('fra', 0), ('Bedeut', 0), ('anter', 0), ('ого', 0), ('imas', 0)]","[('ft', 3), ('bek', 2), ('kin', 1), ('Magn', 1), ('ter', 0), ('root', 0), ('raph', 0), ('proceed', 0), ('abl', 0), ('ident', 0)]","[('Bedeut', 2), ('penas', 1), ('nim', 1), ('tap', 1), ('bek', 1), ('Kin', 0), ('kin', 0), ('bru', 0), ('deg', 0), ('test', 0)]"
layer6,"[('<s>', 0), ('IIS', 0), ('revision', 0), ('cita', 0), ('exc', 0), ('esterni', 0), ('assignment', 0), ('pelos', 0), ('ceu', 0), ('Zygote', 0)]","[('Bedeut', 3), ('nim', 1), ('Kin', 1), ('bek', 0), ('Magn', 0), ('kin', 0), ('bru', 0), ('penas', 0), ('test', 0), ('Hinweis', 0)]","[('otti', 1), ('Jakob', 1), ('zan', 1), ('нец', 1), ('isée', 0), ('cola', 0), ('acional', 0), ('\u2060', 0), ('othèque', 0), ('ˆ', 0)]","[('penas', 11), ('odb', 2), ('Bedeut', 1), ('ago', 0), ('bru', 0), ('Hinweis', 0), ('Einzeln', 0), ('tables', 0), ('odot', 0), ('hover', 0)]"
layer7,"[('nyelven', 2), ('äs', 1), ('Gra', 1), ('añ', 1), ('érique', 1), ('Del', 0), ('rees', 0), ('Pier', 0), ('reas', 0), ('Modal', 0)]","[('penas', 12), ('ago', 5), ('<s>', 1), ('TAC', 1), ('font', 0), ('Bedeut', 0), ('rola', 0), ('anter', 0), ('olit', 0), ('cdn', 0)]","[('uj', 1), ('jak', 1), ('ordo', 1), ('yi', 1), ('dimen', 0), ('ipt', 0), ('Kill', 0), ('hoff', 0), ('hw', 0), ('favor', 0)]","[('jak', 2), ('jourd', 2), ('otta', 1), ('font', 1), ('rola', 1), ('ago', 1), ('olit', 0), ('прис', 0), ('Sv', 0), ('Font', 0)]"
