layer22,"[('A', 79), ('question', 11), ('Question', 2), ('Question', 2), ('question', 1), ('A', 1), ('Cs', 0), ('Хронологија', 0), ('Aires', 0), ('questions', 0)]","[('A', 94), ('D', 2), ('B', 1), ('A', 0), ('C', 0), ('none', 0), ('B', 0), ('None', 0), ('none', 0), ('None', 0)]","[('decl', 3), ('ɫ', 1), ('iből', 1), ('ǧ', 1), ('ügel', 0), ('визи', 0), ('intercept', 0), ('örd', 0), ('ência', 0), ('统', 0)]","[('A', 28), ('D', 28), ('B', 15), ('C', 6), ('none', 4), ('None', 1), ('None', 1), ('none', 1), ('B', 1), ('C', 1)]"
layer23,"[('manufact', 1), ('LE', 0), ('Man', 0), ('Le', 0), ('L', 0), ('ь', 0), ('тку', 0), ('wach', 0), ('fer', 0), ('iert', 0)]","[('A', 29), ('D', 26), ('B', 14), ('C', 5), ('none', 4), ('None', 1), ('None', 1), ('none', 1), ('B', 1), ('C', 1)]","[('❯', 1), ('estamp', 1), ('evolution', 1), ('AS', 1), ('ACE', 0), ('ASP', 0), ('溪', 0), ('ppers', 0), ('CASE', 0), ('etro', 0)]","[('A', 20), ('D', 18), ('none', 12), ('B', 10), ('C', 6), ('None', 4), ('None', 3), ('none', 2), ('B', 1), ('C', 1)]"
layer24,"[('Option', 34), ('Option', 16), ('option', 15), ('option', 4), ('Options', 4), ('options', 1), ('Wild', 1), ('options', 1), ('Question', 1), ('Question', 0)]","[('A', 20), ('D', 14), ('B', 12), ('none', 8), ('C', 8), ('None', 3), ('None', 3), ('none', 2), ('B', 2), ('C', 1)]","[('A', 99), ('A', 0), ('А', 0), ('А', 0), ('zA', 0), ('zien', 0), ('C', 0), ('AE', 0), ('urs', 0), ('olen', 0)]","[('A', 81), ('C', 4), ('A', 1), ('B', 1), ('D', 1), ('none', 1), ('None', 0), ('None', 0), ('none', 0), ('C', 0)]"
layer25,"[('pop', 34), ('Pop', 20), ('pop', 19), ('Pop', 10), ('population', 9), ('Population', 4), ('popul', 0), ('popup', 0), ('populate', 0), ('popula', 0)]","[('A', 77), ('C', 4), ('B', 3), ('A', 2), ('none', 1), ('D', 1), ('None', 0), ('none', 0), ('None', 0), ('B', 0)]","[('B', 98), ('D', 1), ('C', 0), ('B', 0), ('D', 0), ('A', 0), ('Б', 0), ('C', 0), ('E', 0), ('A', 0)]","[('A', 56), ('B', 25), ('C', 9), ('D', 5), ('B', 0), ('A', 0), ('C', 0), ('D', 0), ('none', 0), ('А', 0)]"
layer26,"[('D', 1), ('C', 1), ('B', 1), ('A', 1), ('Plant', 0), ('engen', 0), ('least', 0), ('plant', 0), ('E', 0), ('Town', 0)]","[('A', 53), ('B', 26), ('C', 11), ('D', 6), ('B', 0), ('A', 0), ('C', 0), ('none', 0), ('D', 0), ('А', 0)]","[('B', 1), ('A', 1), ('salv', 0), ('N', 0), ('ppe', 0), ('a', 0), ('onymes', 0), ('ologique', 0), ('D', 0), ('ettes', 0)]","[('B', 40), ('A', 32), ('D', 13), ('C', 9), ('B', 1), ('A', 1), ('C', 0), ('D', 0), ('none', 0), ('А', 0)]"
layer27,"[('none', 58), ('None', 23), ('none', 10), ('None', 4), ('Which', 3), ('which', 0), ('all', 0), ('which', 0), ('All', 0), ('neither', 0)]","[('A', 36), ('B', 35), ('D', 12), ('C', 9), ('B', 1), ('A', 1), ('none', 0), ('C', 0), ('none', 0), ('None', 0)]","[('C', 34), ('none', 17), ('nothing', 7), ('no', 4), ('None', 3), ('Nothing', 2), ('None', 1), ('none', 1), ('C', 0), ('nothing', 0)]","[('B', 36), ('C', 23), ('D', 16), ('A', 11), ('none', 4), ('C', 1), ('B', 1), ('A', 1), ('none', 0), ('None', 0)]"
layer28,"[('D', 67), ('B', 30), ('C', 2), ('A', 0), ('C', 0), ('D', 0), ('A', 0), ('B', 0), ('Д', 0), ('Б', 0)]","[('B', 46), ('D', 26), ('C', 18), ('A', 5), ('C', 0), ('B', 0), ('A', 0), ('D', 0), ('none', 0), ('None', 0)]","[('B', 53), ('C', 14), ('A', 6), ('Option', 3), ('Option', 2), ('b', 2), ('option', 1), ('option', 1), ('c', 0), ('options', 0)]","[('C', 60), ('A', 14), ('B', 8), ('C', 5), ('B', 4), ('A', 2), ('D', 2), ('D', 0), ('none', 0), ('None', 0)]"
layer29,"[('what', 37), ('what', 8), ('how', 4), ('The', 3), ('What', 1), ('how', 1), ('luss', 0), ('What', 0), ('thead', 0), ('Хронологија', 0)]","[('C', 60), ('A', 19), ('B', 7), ('C', 4), ('B', 3), ('A', 2), ('D', 2), ('D', 0), ('none', 0), ('None', 0)]","[('2', 16), ('1', 15), ('B', 11), ('D', 9), ('A', 7), ('E', 4), ('All', 3), ('yes', 2), ('5', 1), ('4', 1)]","[('A', 40), ('B', 19), ('A', 11), ('B', 9), ('C', 7), ('C', 6), ('D', 3), ('D', 1), ('none', 0), ('None', 0)]"
layer30,"[('_', 61), ('________', 0), ('Does', 0), ('__', 0), ('________________', 0), ('Dum', 0), ('What', 0), ('AST', 0), ('__', 0), ('DT', 0)]","[('A', 35), ('A', 19), ('B', 13), ('B', 10), ('C', 7), ('C', 6), ('D', 4), ('D', 2), ('none', 0), ('None', 0)]","[('', 86), ('\n', 9), ('a', 1), (',', 0), ('.', 0), ('D', 0), ('.', 0), ('1', 0), ('B', 0), ('(', 0)]","[('A', 38), ('B', 19), ('A', 18), ('B', 8), ('D', 5), ('D', 4), ('C', 3), ('C', 2), ('\n', 0), ('none', 0)]"
layer31,"[('', 37), ('answer', 7), ('Хронологија', 2), ('answers', 0), ('onderwerp', 0), ('belang', 0), ('answer', 0), ('reply', 0), (':', 0), (' ', 0)]","[('B', 27), ('A', 23), ('A', 22), ('B', 7), ('C', 6), ('D', 5), ('D', 3), ('C', 2), ('\n', 0), ('E', 0)]","[('All', 0), ('Choice', 0), ('None', 0), ('It', 0), ('D', 0), ('What', 0), ('How', 0), ('If', 0), ('C', 0), ('This', 0)]","[('A', 25), ('B', 23), ('D', 17), ('C', 17), ('A', 5), ('B', 4), ('D', 2), ('C', 2), ('\n', 0), ('E', 0)]"
Layer,Attention mechanism,Intermediate residual stream,MLP output,Block output
layer0,"[('пута', 7), ('archivi', 4), ('textt', 2), ('Архив', 1), ('Ґ', 1), ('embros', 1), ('висини', 0), ('sterd', 0), ('Љ', 0), ('Ћ', 0)]","[('Portail', 24), ('archivi', 16), ('ensoort', 2), ('textt', 2), ('trightarrow', 1), ('embros', 1), ('listade', 1), ('Хронологија', 1), ('eerd', 1), ('sterd', 0)]","[('Portail', 7), ('embros', 4), ('prüng', 2), ('administ', 1), ('penas', 1), ('iellement', 0), ('empre', 0), ('cowo', 0), ('konn', 0), ('Хронологија', 0)]","[('Portail', 35), ('archivi', 8), ('embros', 3), ('Хронологија', 1), ('пута', 1), ('eerd', 0), ('sterd', 0), ('trightarrow', 0), ('textt', 0), ('idense', 0)]"
layer1,"[('anim', 0), ('gem', 0), ('de', 0), ('outer', 0), ('en', 0), ('older', 0), ('ad', 0), ('san', 0), ('bum', 0), ('refer', 0)]","[('Portail', 3), ('sterd', 3), ('archivi', 3), ('eerd', 2), ('Хронологија', 1), ('konn', 1), ('idense', 0), ('Kontrola', 0), ('Архив', 0), ('guez', 0)]","[('berga', 1), ('enders', 0), ('ówn', 0), ('sterd', 0), ('alter', 0), ('transform', 0), ('Bedeut', 0), ('iennes', 0), ('ommes', 0), ('пер', 0)]","[('sterd', 10), ('eerd', 0), ('berga', 0), ('Portail', 0), ('archivi', 0), ('ográfica', 0), ('listade', 0), ('евич', 0), ('conde', 0), ('mbH', 0)]"
layer2,"[('othèque', 1), ('ose', 1), ('powers', 0), ('савез', 0), ('zeich', 0), ('iore', 0), ('phe', 0), ('oteca', 0), ('rola', 0), ('kmal', 0)]","[('sterd', 6), ('hina', 1), ('estanden', 1), ('idense', 1), ('eerd', 1), ('ствии', 0), ('archivi', 0), ('cerem', 0), ('othèque', 0), ('guez', 0)]","[('indi', 3), ('sab', 1), ('ugins', 0), ('gram', 0), ('campaign', 0), ('fat', 0), ('gresql', 0), ('gram', 0), ('prefer', 0), ('Youth', 0)]","[('sterd', 4), ('ográfica', 1), ('stag', 1), ('atform', 0), ('teger', 0), ('hook', 0), ('idense', 0), ('guez', 0), ('eerd', 0), ('iennes', 0)]"
layer3,"[('unicí', 1), ('totalité', 1), ('Außer', 0), ('ível', 0), ('raste', 0), ('osof', 0), ('昌', 0), ('ederb', 0), ('estaven', 0), ('Einzeln', 0)]","[('sterd', 5), ('totalité', 2), ('ográfica', 1), ('Außer', 0), ('stag', 0), ('teger', 0), ('ederb', 0), ('gepubliceerd', 0), ('estanden', 0), ('terior', 0)]","[('auer', 1), ('enger', 1), ('interpre', 0), ('arca', 0), ('extensions', 0), ('Wol', 0), ('asia', 0), ('öt', 0), ('iono', 0), ('nten', 0)]","[('estanden', 1), ('sterd', 0), ('publique', 0), ('teger', 0), ('totalité', 0), ('ала', 0), ('ә', 0), ('stag', 0), ('ұ', 0), ('intrag', 0)]"
layer4,"[('yes', 3), ('Answer', 1), ('satisf', 1), ('Picture', 1), ('sí', 1), ('yes', 0), ('Bian', 0), ('YES', 0), ('answers', 0), ('answered', 0)]","[('sterd', 2), ('ала', 0), ('estanden', 0), ('ә', 0), ('☉', 0), ('bernate', 0), ('yes', 0), ('mund', 0), ('amos', 0), ('ederb', 0)]","[('plat', 0), ('geldig', 0), ('iada', 0), ('fd', 0), ('馬', 0), ('sak', 0), ('datab', 0), ('arel', 0), ('kwiet', 0), ('oh', 0)]","[('sterd', 4), ('iada', 1), ('yes', 1), ('teger', 1), ('elm', 0), ('bit', 0), ('geldig', 0), ('avas', 0), ('amos', 0), ('egeben', 0)]"
layer5,"[('Hint', 0), ('aucoup', 0), ('Oficina', 0), ('bbi', 0), ('Vil', 0), ('Einzeln', 0), ('候', 0), ('jön', 0), ('teck', 0), ('про', 0)]","[('sterd', 4), ('teger', 3), ('iada', 2), ('geldig', 1), ('elm', 0), ('yes', 0), ('quipe', 0), ('listade', 0), ('洋', 0), ('enie', 0)]","[('hnen', 1), ('nja', 1), ('ätz', 1), ('mbH', 1), ('�', 1), ('INCT', 0), ('jes', 0), ('jub', 0), ('externas', 0), ('orn', 0)]","[('teger', 2), ('dienst', 1), ('avas', 1), ('istra', 1), ('elm', 1), ('iada', 0), ('Lub', 0), ('mbH', 0), ('arrow', 0), ('idense', 0)]"
layer6,"[('totalité', 1), ('athers', 0), ('rott', 0), ('q', 0), ('имен', 0), ('Disk', 0), ('num', 0), ('elo', 0), ('nez', 0), ('travers', 0)]","[('totalité', 9), ('avas', 2), ('dienst', 0), ('istra', 0), ('zeich', 0), ('iada', 0), ('Düsseld', 0), ('occupation', 0), ('idense', 0), ('arrow', 0)]","[('┌', 1), ('olu', 1), ('isc', 0), ('ioned', 0), ('checkout', 0), ('cc', 0), ('Pod', 0), ('apsed', 0), ('API', 0), ('alm', 0)]","[('totalité', 5), ('dienst', 1), ('Düsseld', 1), ('geldig', 1), ('cc', 1), ('avas', 1), ('idense', 0), ('iono', 0), ('olg', 0), ('none', 0)]"
layer7,"[('́', 1), ('Bill', 0), ('irst', 0), ('fli', 0), ('дан', 0), ('above', 0), ('при', 0), ('ƒ', 0), ('ona', 0), ('pond', 0)]","[('totalité', 10), ('geldig', 0), ('rib', 0), ('avas', 0), ('istr', 0), ('ƒ', 0), ('rä', 0), ('uits', 0), ('raste', 0), ('dienst', 0)]","[('Хронологија', 3), ('inture', 1), ('Portail', 1), ('ظ', 0), ('izio', 0), ('ката', 0), ('atten', 0), ('iar', 0), ('pta', 0), ('ustral', 0)]","[('avas', 2), ('istr', 2), ('totalité', 1), ('none', 1), ('aucoup', 1), ('ulas', 1), ('Guer', 1), ('SHA', 1), ('dienst', 1), ('Düsseld', 0)]"
layer8,"[('gericht', 1), ('etzt', 1), ('ns', 1), ('inale', 1), ('ване', 0), ('iclopedia', 0), ('avo', 0), ('péri', 0), ('schnitt', 0), ('Wol', 0)]","[('none', 1), ('totalité', 1), ('istr', 0), ('atge', 0), ('Commonwealth', 0), ('dienst', 0), ('gate', 0), ('RewriteRule', 0), ('frique', 0), ('CHAP', 0)]","[('icker', 1), ('civile', 1), ('atus', 0), ('onas', 0), ('verb', 0), ('ining', 0), ('cargo', 0), ('interrupt', 0), ('ikk', 0), ('fen', 0)]","[('totalité', 2), ('none', 1), ('atge', 1), ('RewriteRule', 1), ('rib', 0), ('aucoup', 0), ('frique', 0), ('SHA', 0), ('тон', 0), ('ży', 0)]"
layer9,"[('Gran', 1), ('gran', 0), ('Anti', 0), ('compile', 0), ('sBy', 0), ('compiled', 0), ('auf', 0), ('ucha', 0), ('лм', 0), ('CL', 0)]","[('none', 2), ('rita', 1), ('RewriteRule', 0), ('atge', 0), ('None', 0), ('guer', 0), ('frique', 0), ('totalité', 0), ('ały', 0), ('рис', 0)]","[('éo', 1), ('ono', 0), ('parenthes', 0), ('obi', 0), ('rend', 0), ('wald', 0), ('Catalog', 0), ('uture', 0), ('elly', 0), ('Li', 0)]","[('none', 5), ('RewriteRule', 2), ('rita', 2), ('raste', 1), ('�', 0), ('рис', 0), ('None', 0), ('duc', 0), ('atge', 0), ('None', 0)]"
layer10,"[('schnitt', 1), ('Ћ', 1), ('lack', 0), ('selector', 0), ('isecond', 0), ('vl', 0), ('iden', 0), ('бра', 0), ('umar', 0), ('rout', 0)]","[('atge', 2), ('none', 2), ('totalité', 1), ('RewriteRule', 0), ('rita', 0), ('pri', 0), ('沙', 0), ('bt', 0), ('Leopold', 0), ('schnitt', 0)]","[('none', 2), ('sem', 1), ('cup', 0), ('Nelson', 0), ('Sem', 0), ('Mach', 0), ('Pacific', 0), ('Margaret', 0), ('CTYPE', 0), ('forb', 0)]","[('none', 29), ('none', 4), ('None', 0), ('None', 0), ('pri', 0), ('latter', 0), ('atge', 0), ('沙', 0), ('pour', 0), ('first', 0)]"
layer11,"[('Answer', 1), ('listview', 1), ('AAAA', 1), ('aa', 1), ('A', 1), ('Yes', 0), ('advert', 0), ('ella', 0), ('Bahn', 0), ('Tová', 0)]","[('none', 12), ('none', 5), ('None', 1), ('None', 1), ('yes', 0), ('pri', 0), ('Yes', 0), ('рис', 0), ('沙', 0), ('rita', 0)]","[('zeum', 0), ('lą', 0), ('osten', 0), ('kiej', 0), ('ált', 0), ('Lond', 0), ('Mie', 0), ('arsi', 0), ('Wikip', 0), ('Workbook', 0)]","[('none', 15), ('bt', 3), ('none', 3), ('None', 0), ('None', 0), ('沙', 0), ('ege', 0), ('а', 0), ('Champ', 0), ('Ő', 0)]"
layer12,"[('arel', 1), ('Mitte', 1), ('quer', 1), ('inte', 0), ('center', 0), ('обо', 0), ('hou', 0), ('́', 0), ('cent', 0), ('мо', 0)]","[('none', 9), ('none', 3), ('bt', 1), ('None', 1), ('а', 1), ('None', 1), ('right', 0), ('Timer', 0), ('ン', 0), ('ân', 0)]","[('VF', 1), ('Cold', 1), ('oka', 0), ('urm', 0), ('Kö', 0), ('cold', 0), ('ota', 0), ('uz', 0), ('pe', 0), ('stra', 0)]","[('none', 3), ('none', 2), ('bt', 1), ('а', 0), ('None', 0), ('Gilbert', 0), ('po', 0), ('middle', 0), ('middle', 0), ('Kal', 0)]"
layer13,"[('mér', 1), ('ale', 0), ('esp', 0), ('opposite', 0), ('(/', 0), ('False', 0), ('None', 0), ('haupt', 0), ('buntu', 0), ('sBy', 0)]","[('none', 4), ('none', 3), ('None', 1), ('None', 1), ('bt', 0), ('definit', 0), ('arrow', 0), ('́', 0), ('ns', 0), ('а', 0)]","[('rowser', 3), ('♂', 2), ('Binding', 1), ('egos', 1), ('лей', 1), ('naio', 0), ('зни', 0), ('Archivlink', 0), ('erte', 0), ('ifecycle', 0)]","[('none', 6), ('none', 3), ('None', 1), ('None', 1), ('\n', 0), ('ǧ', 0), ('гор', 0), ('narrow', 0), ('sir', 0), ('anos', 0)]"
layer14,"[('➖', 4), ('adj', 0), ('Santiago', 0), ('ants', 0), ('сто', 0), ('Deleg', 0), ('Salvador', 0), ('gnu', 0), ('три', 0), ('territ', 0)]","[('none', 10), ('None', 7), ('none', 6), ('None', 5), ('No', 0), ('</s>', 0), ('\n', 0), ('iske', 0), ('atar', 0), ('third', 0)]","[('копия', 2), ('Arr', 2), ('<%=', 0), ('emb', 0), ('lat', 0), ('宗', 0), ('amps', 0), ('ijst', 0), ('fetch', 0), ('attribute', 0)]","[('none', 5), ('None', 3), ('none', 3), ('None', 2), ('Cla', 1), ('middle', 0), ('Ø', 0), ('гор', 0), ('middle', 0), ('Ћ', 0)]"
layer15,"[('Nobel', 1), ('лова', 1), ('leben', 0), ('isz', 0), ('isl', 0), ('від', 0), ('Genomsnittlig', 0), ('Ehren', 0), ('asis', 0), ('ответ', 0)]","[('none', 2), ('none', 1), ('None', 1), ('iske', 1), ('None', 1), ('Ø', 1), ('rule', 0), ('Cla', 0), ('ġ', 0), ('atar', 0)]","[('ITable', 1), ('fur', 1), ('cho', 0), ('prob', 0), ('mina', 0), ('aro', 0), ('oba', 0), ('Landes', 0), ('ugh', 0), ('sup', 0)]","[('none', 3), ('None', 2), ('none', 2), ('None', 1), ('iske', 1), ('rule', 0), ('Dun', 0), ('Cla', 0), ('rule', 0), ('ruled', 0)]"
layer16,"[('France', 7), ('England', 2), ('hum', 1), ('France', 1), ('Answer', 1), ('Cuba', 1), ('correct', 1), ('none', 1), ('answer', 1), ('countries', 0)]","[('none', 6), ('none', 6), ('None', 6), ('None', 4), ('Dun', 0), ('iske', 0), ('Answer', 0), ('Hum', 0), ('answer', 0), ('Cla', 0)]","[('LENG', 0), ('uerdo', 0), ('ό', 0), ('quet', 0), ('ForKey', 0), ('uvud', 0), ('vid', 0), ('adamente', 0), ('selves', 0), ('Turner', 0)]","[('none', 3), ('None', 2), ('none', 2), ('None', 1), ('ví', 0), ('Hum', 0), ('rule', 0), ('ruled', 0), ('Answer', 0), ('Ő', 0)]"
layer17,"[('unker', 2), ('чо', 0), ('fourth', 0), ('four', 0), ('4', 0), ('Four', 0), ('D', 0), ('$(""', 0), ('jes', 0), ('avel', 0)]","[('none', 3), ('None', 2), ('none', 2), ('None', 1), ('rule', 1), ('ruled', 0), ('iske', 0), ('isch', 0), ('ví', 0), ('Answer', 0)]","[('None', 17), ('none', 3), ('None', 3), ('ょ', 1), ('み', 1), ('none', 1), ('onto', 0), ('isko', 0), ('dimen', 0), ('Category', 0)]","[('none', 21), ('None', 15), ('None', 14), ('none', 9), ('Answer', 0), ('quelle', 0), ('fourth', 0), ('ví', 0), ('answer', 0), ('rule', 0)]"
layer18,"[('alphabet', 69), ('#(', 3), ('#', 3), ('letter', 3), ('A', 2), ('letters', 0), ('{#', 0), ('B', 0), ('none', 0), ('None', 0)]","[('none', 31), ('None', 24), ('None', 16), ('none', 10), ('quelle', 0), ('A', 0), ('Answer', 0), ('alphabet', 0), ('ruled', 0), ('categorie', 0)]","[('бри', 1), ('iből', 1), ('lla', 0), ('itsch', 0), ('Alc', 0), ('hos', 0), ('iels', 0), ('ответ', 0), ('PU', 0), ('äler', 0)]","[('none', 34), ('None', 17), ('none', 12), ('None', 11), ('Answer', 0), ('A', 0), ('answer', 0), ('Answer', 0), ('quelle', 0), ('Dun', 0)]"
layer19,"[('J', 15), ('J', 10), ('British', 3), ('UK', 1), ('French', 1), ('United', 1), ('jp', 1), ('jus', 1), ('US', 0), ('jt', 0)]","[('none', 29), ('None', 14), ('none', 11), ('None', 9), ('A', 0), ('Answer', 0), ('Dun', 0), ('letter', 0), ('answer', 0), ('B', 0)]","[('correct', 3), ('Correct', 2), ('shadow', 1), ('Bran', 0), ('attro', 0), ('avia', 0), ('ROUP', 0), ('ẓ', 0), ('skih', 0), ('clouds', 0)]","[('none', 32), ('None', 12), ('None', 9), ('none', 9), ('Answer', 0), ('answer', 0), ('correct', 0), ('A', 0), ('Answer', 0), ('Correct', 0)]"
layer20,"[('D', 99), ('United', 0), ('D', 0), ('Д', 0), ('Un', 0), ('d', 0), ('un', 0), ('Д', 0), ('ダ', 0), ('द', 0)]","[('D', 29), ('none', 17), ('None', 8), ('None', 6), ('none', 4), ('D', 2), ('United', 1), ('A', 0), ('Dun', 0), ('Answer', 0)]","[('ragma', 4), ('Référence', 1), ('undial', 1), ('quelle', 0), ('Dres', 0), ('�', 0), ('tree', 0), ('`.`', 0), ('e', 0), ('дав', 0)]","[('D', 30), ('none', 13), ('None', 8), ('None', 6), ('none', 4), ('D', 1), ('United', 0), ('A', 0), ('Dun', 0), ('correct', 0)]"
layer21,"[('D', 99), ('Paris', 0), ('France', 0), ('C', 0), ('France', 0), ('Д', 0), ('D', 0), ('French', 0), ('Louis', 0), ('Пари', 0)]","[('D', 89), ('D', 1), ('none', 1), ('None', 0), ('None', 0), ('none', 0), ('C', 0), ('A', 0), ('United', 0), ('C', 0)]","[('A', 99), ('A', 0), ('А', 0), ('ABC', 0), ('B', 0), ('ABC', 0), ('BC', 0), ('Cs', 0), ('BC', 0), ('abc', 0)]","[('D', 55), ('A', 33), ('D', 1), ('none', 1), ('A', 1), ('B', 0), ('None', 0), ('None', 0), ('B', 0), ('none', 0)]"
layer22,"[('A', 97), ('Хронологија', 1), ('A', 0), ('Cs', 0), ('Aires', 0), ('fourth', 0), ('letter', 0), ('B', 0), ('А', 0), ('Amerika', 0)]","[('A', 78), ('D', 15), ('A', 1), ('B', 0), ('D', 0), ('none', 0), ('None', 0), ('B', 0), ('None', 0), ('none', 0)]","[('ɫ', 6), ('decl', 1), ('ǧ', 1), ('endl', 0), ('iből', 0), ('vim', 0), ('idense', 0), ('óp', 0), ('Selon', 0), ('Ő', 0)]","[('D', 65), ('A', 9), ('D', 2), ('none', 2), ('B', 1), ('None', 1), ('None', 0), ('none', 0), ('C', 0), ('A', 0)]"
layer23,"[('un', 99), ('Un', 0), ('Un', 0), ('United', 0), ('un', 0), ('LE', 0), ('unw', 0), ('unic', 0), ('LE', 0), ('Leo', 0)]","[('D', 62), ('A', 11), ('D', 2), ('none', 1), ('B', 1), ('United', 1), ('None', 1), ('C', 0), ('None', 0), ('none', 0)]","[('(""@', 1), ('ASP', 1), ('berger', 1), ('ĕ', 0), ('estamp', 0), ('兴', 0), ('ף', 0), ('=""@+', 0), ('ACE', 0), ('❯', 0)]","[('D', 47), ('A', 8), ('none', 5), ('D', 2), ('None', 2), ('None', 2), ('United', 1), ('B', 1), ('none', 1), ('C', 1)]"
layer24,"[('France', 64), ('Japan', 26), ('France', 8), ('Un', 0), ('Un', 0), ('Japanese', 0), ('jap', 0), ('French', 0), ('Frankreich', 0), ('United', 0)]","[('D', 20), ('United', 15), ('France', 14), ('Un', 10), ('A', 8), ('France', 4), ('Un', 2), ('Japan', 1), ('D', 1), ('none', 1)]","[('A', 99), ('A', 0), ('А', 0), ('C', 0), ('А', 0), ('USA', 0), ('planet', 0), ('NT', 0), ('USA', 0), ('zA', 0)]","[('A', 59), ('United', 7), ('D', 6), ('France', 6), ('Un', 5), ('A', 2), ('France', 1), ('Un', 1), ('C', 1), ('Japan', 0)]"
layer25,"[('.:', 10), (':', 8), (':""', 4), ('.', 4), ('$:', 3), ("":'"", 2), ('"":', 2), ('JB', 1), ('.):', 1), ('Brit', 1)]","[('A', 58), ('D', 7), ('France', 7), ('Un', 4), ('United', 3), ('A', 2), ('France', 1), ('C', 1), ('Un', 1), ('B', 0)]","[('D', 89), ('B', 9), ('D', 1), ('C', 0), ('B', 0), ('A', 0), ('Б', 0), ('C', 0), ('Д', 0), ('E', 0)]","[('D', 54), ('A', 35), ('B', 3), ('C', 2), ('D', 1), ('A', 0), ('B', 0), ('France', 0), ('C', 0), ('United', 0)]"
layer26,"[('United', 18), ('D', 12), ('UK', 11), ('Kingdom', 4), ('uk', 1), ('UK', 1), ('Uk', 1), ('uka', 0), ('K', 0), ('uk', 0)]","[('D', 69), ('A', 23), ('B', 2), ('C', 2), ('D', 0), ('A', 0), ('United', 0), ('France', 0), ('B', 0), ('C', 0)]","[('A', 3), ('jap', 2), ('Japanese', 2), ('Gre', 1), ('B', 1), ('Great', 1), ('Groß', 1), ('D', 0), ('ologique', 0), ('Grande', 0)]","[('D', 84), ('A', 8), ('B', 1), ('C', 1), ('D', 0), ('A', 0), ('B', 0), ('United', 0), ('France', 0), ('C', 0)]"
layer27,"[('none', 40), ('None', 40), ('none', 13), ('None', 5), ('Which', 0), ('neither', 0), ('All', 0), ('Both', 0), ('which', 0), ('all', 0)]","[('D', 82), ('A', 10), ('C', 2), ('B', 1), ('D', 0), ('A', 0), ('France', 0), ('United', 0), ('B', 0), ('C', 0)]","[('C', 77), ('D', 1), ('none', 1), ('E', 0), ('nothing', 0), ('no', 0), ('c', 0), ('D', 0), ('Nothing', 0), ('None', 0)]","[('D', 91), ('C', 2), ('A', 2), ('D', 1), ('B', 1), ('C', 0), ('A', 0), ('B', 0), ('United', 0), ('France', 0)]"
layer28,"[('D', 99), ('C', 0), ('B', 0), ('D', 0), ('A', 0), ('Д', 0), ('C', 0), ('A', 0), ('B', 0), ('DF', 0)]","[('D', 98), ('C', 0), ('A', 0), ('D', 0), ('B', 0), ('C', 0), ('A', 0), ('B', 0), ('United', 0), ('Д', 0)]","[('A', 40), ('C', 18), ('B', 9), ('b', 3), ('de', 1), ('c', 0), ('F', 0), ('a', 0), ('I', 0), ('H', 0)]","[('D', 30), ('C', 26), ('A', 17), ('D', 8), ('C', 6), ('A', 5), ('B', 2), ('B', 1), ('United', 0), ('Un', 0)]"
layer29,"[('J', 83), ('un', 2), ('J', 0), ('ユ', 0), ('Un', 0), ('Un', 0), ('United', 0), ('jub', 0), ('C', 0), ('kund', 0)]","[('C', 47), ('D', 19), ('A', 14), ('C', 5), ('D', 4), ('A', 3), ('B', 2), ('B', 1), ('United', 0), ('Un', 0)]","[('A', 38), ('B', 28), ('E', 5), ('D', 3), ('F', 2), ('J', 1), ('a', 1), ('2', 1), ('1', 0), ('com', 0)]","[('A', 25), ('A', 19), ('D', 15), ('D', 15), ('C', 7), ('B', 7), ('C', 5), ('B', 2), ('Un', 0), ('United', 0)]"
layer30,"[('_', 53), ('__', 1), ('________', 1), ('A', 1), ('________________', 0), ('D', 0), ('__', 0), ('D', 0), ('Duc', 0), ('DT', 0)]","[('A', 24), ('A', 21), ('D', 17), ('D', 16), ('C', 6), ('B', 5), ('C', 4), ('B', 2), ('Un', 0), ('United', 0)]","[('', 71), ('\n', 21), ('a', 2), (',', 0), ('D', 0), ('B', 0), ('1', 0), ('.', 0), ('a', 0), ('.', 0)]","[('D', 26), ('A', 22), ('A', 21), ('D', 13), ('B', 8), ('C', 3), ('B', 2), ('C', 1), ('Un', 0), ('J', 0)]"
layer31,"[('', 58), ('United', 5), ('answer', 2), ('Хронологија', 1), ('Belg', 0), ('Netherlands', 0), ('Un', 0), ('USA', 0), ('Austria', 0), ('France', 0)]","[('D', 29), ('A', 25), ('A', 14), ('B', 11), ('D', 9), ('C', 5), ('B', 2), ('C', 1), ('Un', 0), ('United', 0)]","[('France', 0), ('USA', 0), ('Zygote', 0), ('Uns', 0), ('None', 0), ('America', 0), ('Amer', 0), ('Unknown', 0), ('Austral', 0), ('All', 0)]","[('D', 29), ('A', 24), ('B', 16), ('C', 15), ('A', 3), ('D', 2), ('B', 1), ('C', 1), ('Un', 1), ('J', 0)]"
Layer,Attention mechanism,Intermediate residual stream,MLP output,Block output
